piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00077404,-0.0011829,-0.00044346,4.1225e-05,-0.0032048,0.0027201,1.3324e-05,-0.0033825,-0.00046958,0.00038983,-0.0013968,0.0013491,0.0044332,0.0013294,-0.00076518,0.0036908,1.563e-05,-0.0040235,-0.00053128,0,0,0,0.01,0,0,0
-0.00071139,-0.001159,-0.00019753,5.4455e-05,-0.001938,0.001686,-0.0013196,-0.0024143,-0.0005124,-0.00096598,-0.0011776,0.0023567,0.0025309,0.0011631,-0.00045809,0.0034769,-0.0015322,-0.0068953,-0.001111,0,0,0,0.009,0,0,0
-0.00065186,-0.0009397,-2.3234e-05,6.9175e-05,-0.0010325,0.00094014,-0.0011955,-0.0017007,-0.00052926,-0.0020847,-0.0009994,0.0030971,0.00095226,0.0010117,-0.00023065,0.0032606,-0.0029346,-0.0089184,-0.0017098,0,0,0,0.0081,0,0,0
-0.00059593,-0.00076509,9.4411e-05,7.8241e-05,-0.00039336,0.00040953,-0.00097117,-0.0011764,-0.00052807,-0.0030122,-0.00085524,0.0036284,-0.00036629,0.00087449,-6.3924e-05,0.0030462,-0.0040738,-0.010318,-0.0023073,0,0,0,0.00729,0,0,0
-0.0005438,-0.00062796,0.00017051,8.2554e-05,4.9955e-05,3.7996e-05,-0.00078322,-0.00079298,-0.00051465,-0.0037863,-0.00073782,0.0039958,-0.0014763,0.00075094,5.6946e-05,0.002837,-0.0049925,-0.011261,-0.0028896,0,0,0,0.006561,0,0,0
-0.00049548,-0.00051987,0.00021668,8.3465e-05,0.00034977,-0.00021656,-0.00063557,-0.00051422,-0.00049327,-0.0044368,-0.0006413,0.0042347,-0.0024182,0.00064049,0.00014325,0.0026357,-0.005738,-0.011873,-0.0034476,0,0,0,0.0059049,0,0,0
-0.00045091,-0.0004341,0.00024157,8.2043e-05,0.00054504,-0.00038551,-0.00052002,-0.00031312,-0.00046699,-0.004987,-0.00056119,0.0043732,-0.0032234,0.00054236,0.00020352,0.0024437,-0.006348,-0.012245,-0.003976,0,0,0,0.0053144,0,0,0
-0.00040995,-0.00036554,0.00025154,7.9077e-05,0.0006647,-0.00049224,-0.00042917,-0.00016949,-0.00043802,-0.0054551,-0.00049409,0.0044332,-0.0039164,0.00045565,0.00024423,0.002262,-0.0068514,-0.012447,-0.0044716,0,0,0,0.004783,0,0,0
-0.0003724,-0.0003103,0.00025126,7.5136e-05,0.0007302,-0.00055407,-0.00035727,-6.8251e-05,-0.00040792,-0.0058556,-0.00043735,0.0044321,-0.0045167,0.00037942,0.00027028,0.002091,-0.0072705,-0.012528,-0.0049331,0,0,0,0.0043047,0,0,0
-0.00033808,-0.00026541,0.00024412,7.0634e-05,0.00075736,-0.00058387,-0.00029994,1.8232e-06,-0.00037778,-0.0061999,-0.00038895,0.0043839,-0.0050397,0.00031271,0.00028537,0.0019308,-0.0076223,-0.012526,-0.0053605,0,0,0,0.0038742,0,0,0
-0.00030676,-0.00022862,0.00023259,6.5862e-05,0.00075786,-0.00059113,-0.00025387,4.9103e-05,-0.00034832,-0.0064973,-0.00034731,0.0042996,-0.0054976,0.00025458,0.00029231,0.0017812,-0.0079201,-0.012467,-0.0057546,0,0,0,0.0034868,0,0,0
-0.00027822,-0.00019821,0.00021844,6.1024e-05,0.00074025,-0.00058283,-0.00021655,7.9809e-05,-0.00032004,-0.0067552,-0.00031122,0.004188,-0.0059004,0.00020417,0.00029325,0.001642,-0.0081741,-0.012372,-0.0061167,0,0,0,0.0031381,0,0,0
