piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0016199,-0.00075931,0.00093196,0.0003114,0.0037273,-0.0031068,0.0010622,-0.00043847,-0.0017584,0.0034031,-0.0019837,0.0013156,0.0089369,0.0035185,0.00053224,0.0072905,0.001246,-0.00052156,-0.0019895,0,0,0,0,0.01,0,0
-0.0014602,-0.0013423,0.0007068,0.0002528,0.0029211,-0.0024671,-0.0011688,-0.00070495,-0.0015484,0.0014655,-0.0018554,0.0024309,0.0065652,0.0030153,0.00048497,0.0066962,-0.00012503,-0.0013601,-0.0037414,0,0,0,0,0.009,0,0
-0.001317,-0.001273,0.00054044,0.00021621,0.0023071,-0.0019829,-0.0013632,-0.00086809,-0.0013694,-0.00032274,-0.0017225,0.0033607,0.0043501,0.0025798,0.00045769,0.0061571,-0.001724,-0.0023927,-0.0052907,0,0,0,0,0.0081,0,0
-0.0011885,-0.0011907,0.00041294,0.00018724,0.0018388,-0.0016131,-0.0013172,-0.00095669,-0.0012156,-0.0019608,-0.0015922,0.0041213,0.0022986,0.0022016,0.0004425,0.0056651,-0.0032691,-0.0035307,-0.006666,0,0,0,0,0.00729,0,0
-0.0010731,-0.0011054,0.00031448,0.00016323,0.0014802,-0.001329,-0.0012377,-0.00099266,-0.0010825,-0.0034546,-0.0014671,0.0047301,0.00040843,0.0018732,0.00043451,0.0052148,-0.0047209,-0.0047115,-0.0078907,0,0,0,0,0.006561,0,0
-0.0009693,-0.0010206,0.00023821,0.00014305,0.0012044,-0.0011092,-0.0011517,-0.00099217,-0.00096659,-0.0048124,-0.0013483,0.005204,-0.0013264,0.0015882,0.00043043,0.004802,-0.0060718,-0.0058916,-0.0089843,0,0,0,0,0.0059049,0,0
-0.00087585,-0.0009383,0.00017899,0.00012594,0.0009911,-0.00093804,-0.0010651,-0.00096709,-0.00086516,-0.0060432,-0.0012367,0.0055594,-0.0029136,0.001341,0.00042804,0.0044228,-0.0073212,-0.007042,-0.0099631,0,0,-1.1102e-16,0,0.0053144,0,0
-0.00079167,-0.0008597,0.00013291,0.00011132,0.00082507,-0.00080348,-0.00098035,-0.000926,-0.00077594,-0.0071563,-0.0011324,0.0058117,-0.0043623,0.0011268,0.00042589,0.0040743,-0.0084711,-0.0081435,-0.010841,0,0,-1.1102e-16,0,0.004783,0,0
-0.00071576,-0.00078552,9.6996e-05,9.8745e-05,0.00069488,-0.00069662,-0.00089898,-0.00087515,-0.00069711,-0.0081611,-0.0010355,0.0059749,-0.0056817,0.00094141,0.00042309,0.0037535,-0.0095256,-0.0091845,-0.01163,0,0,-1.1102e-16,0,0.0043047,0,0
-0.00064728,-0.00071614,6.8973e-05,8.7856e-05,0.00059192,-0.0006108,-0.00082189,-0.00081896,-0.0006272,-0.0090667,-0.00094589,0.006062,-0.0068815,0.00078123,0.00041911,0.003458,-0.01049,-0.010159,-0.012339,0,0,-1.1102e-16,0,0.0038742,0,0
