piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.1736e-05,-0.00033684,6.9083e-05,-2.4613e-06,3.7345e-05,3.4199e-05,-0.010099,-0.00010137,-2.1574e-05,-0.00013339,-5.3618e-05,9.7685e-05,0.00017178,0.00017197,-1.1845e-05,0.00037584,-0.011846,-0.00012058,-2.4409e-05,0,0,0.01,0,0,0,0
-2.496e-05,-4.1704e-05,0.00013655,6.259e-05,6.3841e-05,1.0118e-05,-0.00015286,-7.3902e-05,-1.9219e-05,-0.00018452,-2.477e-05,0.00017277,8.7467e-05,0.00016401,1.0326e-05,0.00036496,-0.012026,-0.00020848,-4.6154e-05,0,0,0.009,0,0,0,0
-1.991e-05,-1.847e-06,0.00014958,6.4197e-05,8.2864e-05,2.5176e-06,0.000866,-5.0036e-05,-1.6571e-05,-0.00020559,-1.6921e-05,0.00023045,4.0281e-05,0.00014776,2.1574e-05,0.00034328,-0.01101,-0.000268,-6.4901e-05,0,0,0.0081,0,0,0,0
-1.5676e-05,6.538e-06,0.00015311,5.9138e-05,9.4366e-05,-3.8932e-07,0.00089601,-3.1997e-05,-1.3954e-05,-0.00021773,-1.2399e-05,0.00027402,5.4539e-06,0.00013197,2.9151e-05,0.00032101,-0.0099589,-0.00030606,-8.0688e-05,0,0,0.00729,0,0,0,0
-1.2074e-05,1.0268e-05,0.00015309,5.3746e-05,0.00010025,-9.1171e-07,0.00082307,-1.8672e-05,-1.1473e-05,-0.00022453,-9.0168e-06,0.00030606,-2.1431e-05,0.00011755,3.4427e-05,0.00029946,-0.0089935,-0.00032827,-9.3669e-05,0,0,0.006561,0,0,0,0
-9.0156e-06,1.2613e-05,0.00015084,4.8715e-05,0.00010214,-1.2851e-08,0.00074558,-8.9197e-06,-9.179e-06,-0.00022733,-6.3643e-06,0.00032868,-4.2168e-05,0.00010451,3.7986e-05,0.00027886,-0.0081189,-0.00033888,-0.00010405,0,0,0.0059049,0,0,0,0
-6.4266e-06,1.4148e-05,0.00014706,4.4103e-05,0.00010126,1.7049e-06,0.00067397,-1.8473e-06,-7.0986e-06,-0.00022706,-4.2686e-06,0.00034359,-5.799e-05,9.2784e-05,4.0228e-05,0.00025931,-0.0073283,-0.00034108,-0.00011209,0,0,0.0053144,0,0,0,0
-4.2452e-06,1.5096e-05,0.00014221,3.9894e-05,9.8485e-05,3.8328e-06,0.0006089,3.2189e-06,-5.2406e-06,-0.00022441,-2.6114e-06,0.00035224,-6.9856e-05,8.2259e-05,4.1457e-05,0.00024084,-0.0066141,-0.00033725,-0.00011801,0,0,0.004783,0,0,0,0
-2.4171e-06,1.5605e-05,0.00013664,3.6063e-05,9.4486e-05,6.095e-06,0.00054993,6.7849e-06,-3.6031e-06,-0.00021995,-1.3028e-06,0.0003558,-7.853e-05,7.2838e-05,4.1907e-05,0.00022345,-0.005969,-0.00032918,-0.00012209,0,0,0.0043047,0,0,0,0
-8.9464e-07,1.5783e-05,0.00013062,3.2582e-05,8.9729e-05,8.31e-06,0.00049655,9.2313e-06,-2.1775e-06,-0.00021413,-2.7238e-07,0.00035525,-8.4626e-05,6.4422e-05,4.1763e-05,0.00020712,-0.0053866,-0.0003182,-0.00012455,0,0,0.0038742,0,0,0,0
