piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-9.4286e-06,9.7499e-08,0.0002167,1.8769e-05,6.8592e-05,0.00012934,9.5212e-05,9.9798e-06,-1.0962e-05,-0.00039229,-2.3718e-05,0.0029492,0.00028336,3.0735e-05,-7.6917e-05,-5.4027e-05,0.00013903,0.00033705,-0.00035992,0.00012271,0.00028003,0,0,0.00088629,0,0,0,0
-1.0096e-05,-1.2422e-06,0.00019679,1.3983e-05,6.179e-05,0.00012102,8.4147e-05,7.8659e-06,-1.1514e-05,-0.00035679,-2.4023e-05,0.0028232,0.00027171,2.1035e-05,-7.312e-05,-5.1001e-05,0.00013069,0.00031898,-0.0003045,0.00012847,0.00027282,0,0,0.00079766,0,0,0,0
-1.0642e-05,-2.4124e-06,0.00017855,9.8729e-06,5.5636e-05,0.00011304,7.4248e-05,5.9803e-06,-1.1954e-05,-0.00032411,-2.4161e-05,0.0026986,0.00026041,1.2746e-05,-6.9451e-05,-4.8129e-05,0.00012281,0.00030162,-0.00025559,0.00013285,0.00026534,0,0,0.0007179,0,0,0,0
-1.1079e-05,-3.4277e-06,0.00016185,6.359e-06,5.0072e-05,0.00010541,6.5397e-05,4.3062e-06,-1.2293e-05,-0.00029405,-2.4154e-05,0.0025759,0.00024945,5.6978e-06,-6.5914e-05,-4.5404e-05,0.00011537,0.00028498,-0.00021251,0.00013601,0.00025764,0,0,0.00064611,0,0,0,0
-1.1418e-05,-4.3019e-06,0.00014656,3.3686e-06,4.5045e-05,9.8145e-05,5.7491e-05,2.827e-06,-1.2541e-05,-0.00026645,-2.4022e-05,0.0024557,0.00023883,-2.6157e-07,-6.251e-05,-4.282e-05,0.00010835,0.00026904,-0.00017464,0.00013808,0.00024979,0,0,0.0005815,0,0,0,0
-1.1667e-05,-5.0478e-06,0.00013258,8.3752e-07,4.0508e-05,9.1237e-05,5.0434e-05,1.5262e-06,-1.2707e-05,-0.00024112,-2.3782e-05,0.0023384,0.00022854,-5.2669e-06,-5.9239e-05,-4.0372e-05,0.00010173,0.00025382,-0.00014142,0.0001392,0.00024183,0,0,0.00052335,0,0,0,0
-1.1837e-05,-5.6775e-06,0.00011981,-1.2912e-06,3.6413e-05,8.469e-05,4.4139e-05,3.8822e-07,-1.2801e-05,-0.00021789,-2.3452e-05,0.0022243,0.00021859,-9.4378e-06,-5.6102e-05,-3.8054e-05,9.549e-05,0.00023931,-0.00011235,0.00013948,0.00023382,0,0,0.00047101,0,0,0,0
-1.1936e-05,-6.2024e-06,0.00010815,-3.0682e-06,3.2721e-05,7.8502e-05,3.853e-05,-6.0191e-07,-1.2829e-05,-0.00019662,-2.3045e-05,0.0021136,0.00020896,-1.288e-05,-5.3097e-05,-3.586e-05,8.961e-05,0.00022549,-8.6969e-05,0.00013904,0.00022579,0,0,0.00042391,0,0,0,0
-1.1972e-05,-6.6329e-06,9.7518e-05,-4.5381e-06,2.9391e-05,7.2665e-05,3.3537e-05,-1.4581e-06,-1.28e-05,-0.00017717,-2.2574e-05,0.0020066,0.00019966,-1.5687e-05,-5.0223e-05,-3.3784e-05,8.4073e-05,0.00021234,-6.4878e-05,0.00013797,0.00021777,0,0,0.00038152,0,0,0,0
-1.1951e-05,-6.9786e-06,8.7823e-05,-5.7405e-06,2.6391e-05,6.7172e-05,2.9096e-05,-2.1935e-06,-1.2719e-05,-0.00015938,-2.205e-05,0.0019034,0.00019068,-1.7943e-05,-4.7478e-05,-3.1821e-05,7.8861e-05,0.00019986,-4.5713e-05,0.00013637,0.00020981,0,0,0.00034337,0,0,0,0
-1.1882e-05,-7.2485e-06,7.8992e-05,-6.7105e-06,2.3688e-05,6.2014e-05,2.515e-05,-2.82e-06,-1.2595e-05,-0.00014314,-2.1485e-05,0.0018041,0.00018201,-1.972e-05,-4.486e-05,-2.9966e-05,7.3958e-05,0.00018801,-2.9147e-05,0.0001343,0.00020192,0,0,0.00030903,0,0,0,0
-1.1769e-05,-7.4508e-06,7.0954e-05,-7.4791e-06,2.1254e-05,5.7179e-05,2.1649e-05,-3.3488e-06,-1.2432e-05,-0.00012833,-2.0885e-05,0.0017087,0.00017366,-2.1083e-05,-4.2365e-05,-2.8213e-05,6.9347e-05,0.00017678,-1.4887e-05,0.00013185,0.00019414,0,0,0.00027813,0,0,0,0
-1.1619e-05,-7.593e-06,6.3643e-05,-8.0735e-06,1.9063e-05,5.2654e-05,1.8546e-05,-3.7902e-06,-1.2235e-05,-0.00011483,-2.026e-05,0.0016172,0.00016561,-2.209e-05,-3.999e-05,-2.6557e-05,6.5011e-05,0.00016615,-2.6713e-06,0.00012907,0.00018648,0,0,0.00025032,0,0,0,0
-1.1437e-05,-7.682e-06,5.7e-05,-8.5178e-06,1.709e-05,4.8428e-05,1.5799e-05,-4.1535e-06,-1.201e-05,-0.00010255,-1.9617e-05,0.0015296,0.00015787,-2.2791e-05,-3.7731e-05,-2.4993e-05,6.0937e-05,0.0001561,7.7353e-06,0.00012603,0.00017896,0,0,0.00022528,0,0,0,0
-1.1227e-05,-7.7241e-06,5.0968e-05,-8.8334e-06,1.5315e-05,4.4486e-05,1.3371e-05,-4.4473e-06,-1.176e-05,-9.1378e-05,-1.896e-05,0.0014459,0.00015041,-2.3229e-05,-3.5585e-05,-2.3518e-05,5.7109e-05,0.0001466,1.6543e-05,0.00012277,0.0001716,0,0,0.00020276,0,0,0,0
-1.0994e-05,-7.725e-06,4.5495e-05,-9.0387e-06,1.3718e-05,4.0816e-05,1.1229e-05,-4.6794e-06,-1.149e-05,-8.1231e-05,-1.8296e-05,0.001366,0.00014325,-2.3445e-05,-3.3548e-05,-2.2125e-05,5.3514e-05,0.00013762,2.3939e-05,0.00011935,0.00016441,0,0,0.00018248,0,0,0,0
-1.0742e-05,-7.6899e-06,4.0534e-05,-9.1503e-06,1.2282e-05,3.7403e-05,9.3421e-06,-4.8568e-06,-1.1204e-05,-7.2025e-05,-1.7629e-05,0.0012898,0.00013638,-2.3472e-05,-3.1616e-05,-2.0812e-05,5.0138e-05,0.00012916,3.0093e-05,0.00011579,0.00015739,0,0,0.00016423,0,0,0,0
