piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-5.4531e-06,-2.7005e-06,8.5466e-05,-2.7782e-05,1.459e-05,9.8658e-05,-8.0834e-06,-2.3819e-06,-5.6909e-06,-0.0001716,-1.7097e-05,0.0018637,0.00013074,-6.1524e-05,-3.3385e-05,-2.0164e-05,6.8073e-05,0.0001809,0.00014953,0.00011826,0.00014514,0,0,0,0,0,0,0.00018014
-5.9123e-06,-3.3403e-06,7.4584e-05,-2.681e-05,1.1824e-05,8.957e-05,-8.1571e-06,-2.9456e-06,-6.142e-06,-0.00015125,-1.7123e-05,0.0017515,0.00012527,-5.9432e-05,-3.266e-05,-1.9619e-05,6.3072e-05,0.00016987,0.00014416,0.0001161,0.00014129,0,0,0,0,0,0,0.00014412
-6.2716e-06,-3.865e-06,6.509e-05,-2.5714e-05,9.5766e-06,8.1227e-05,-8.1766e-06,-3.4098e-06,-6.4933e-06,-0.00013317,-1.6983e-05,0.0016441,0.00012003,-5.7071e-05,-3.1687e-05,-1.8965e-05,5.8485e-05,0.00015923,0.00013877,0.0001136,0.00013723,0,0,0,0,0,0,0.00011529
-6.5438e-06,-4.2891e-06,5.6792e-05,-2.4541e-05,7.7495e-06,7.3584e-05,-8.1491e-06,-3.7859e-06,-6.7575e-06,-0.0001171,-1.6717e-05,0.0015419,0.00011498,-5.454e-05,-3.0543e-05,-1.8238e-05,5.4271e-05,0.00014906,0.0001334,0.00011083,0.000133,0,0,0,0,0,0,9.2234e-05
-6.7402e-06,-4.6255e-06,4.9527e-05,-2.3328e-05,6.2632e-06,6.6591e-05,-8.0813e-06,-4.0845e-06,-6.946e-06,-0.00010281,-1.6354e-05,0.0014449,0.00011011,-5.1919e-05,-2.9286e-05,-1.7465e-05,5.0392e-05,0.00013937,0.00012808,0.00010784,0.00012865,0,0,0,0,0,0,7.3787e-05
-6.8707e-06,-4.8855e-06,4.3155e-05,-2.2102e-05,5.0533e-06,6.0204e-05,-7.9793e-06,-4.3153e-06,-7.0688e-06,-9.0107e-05,-1.592e-05,0.001353,0.0001054,-4.9265e-05,-2.7962e-05,-1.6667e-05,4.6816e-05,0.00013019,0.00012282,0.00010468,0.00012422,0,0,0,0,0,0,5.903e-05
-6.9443e-06,-5.0793e-06,3.756e-05,-2.0883e-05,4.0676e-06,5.4376e-05,-7.8485e-06,-4.487e-06,-7.1349e-06,-7.8807e-05,-1.5433e-05,0.0012663,0.00010084,-4.6624e-05,-2.6604e-05,-1.5861e-05,4.3517e-05,0.00012151,0.00011765,0.00010139,0.00011976,0,0,0,0,0,0,4.7224e-05
-6.969e-06,-5.2156e-06,3.2642e-05,-1.9688e-05,3.2641e-06,4.9066e-05,-7.6936e-06,-4.6075e-06,-7.1522e-06,-6.876e-05,-1.4909e-05,0.0011846,9.6432e-05,-4.4028e-05,-2.5239e-05,-1.5058e-05,4.0467e-05,0.00011334,0.00011259,9.8018e-05,0.00011528,0,0,0,0,0,0,3.7779e-05
-6.9517e-06,-5.3023e-06,2.8315e-05,-1.8526e-05,2.6087e-06,4.4232e-05,-7.519e-06,-4.6836e-06,-7.1277e-06,-5.9827e-05,-1.4362e-05,0.0011078,9.2162e-05,-4.1501e-05,-2.3887e-05,-1.4268e-05,3.7646e-05,0.00010565,0.00010763,9.4587e-05,0.00011082,0,0,0,0,0,0,3.0223e-05
-6.8987e-06,-5.3465e-06,2.4504e-05,-1.7406e-05,2.0736e-06,3.9837e-05,-7.3285e-06,-4.7216e-06,-7.0676e-06,-5.189e-05,-1.3801e-05,0.0010356,8.8028e-05,-3.9059e-05,-2.2563e-05,-1.3497e-05,3.5035e-05,9.8444e-05,0.00010281,9.1129e-05,0.00010639,0,0,0,0,0,0,2.4179e-05
-6.8154e-06,-5.3541e-06,2.1148e-05,-1.6332e-05,1.6367e-06,3.5844e-05,-7.1253e-06,-4.7271e-06,-6.9774e-06,-4.4841e-05,-1.3234e-05,0.00096787,8.403e-05,-3.6715e-05,-2.1278e-05,-1.275e-05,3.2615e-05,9.1694e-05,9.8113e-05,8.7667e-05,0.00010202,0,0,0,0,0,0,1.9343e-05
-6.7067e-06,-5.3307e-06,1.8191e-05,-1.5308e-05,1.2797e-06,3.222e-05,-6.9124e-06,-4.7048e-06,-6.8621e-06,-3.8585e-05,-1.2667e-05,0.00090438,8.0165e-05,-3.4475e-05,-2.0037e-05,-1.203e-05,3.037e-05,8.5381e-05,9.356e-05,8.4222e-05,9.7727e-05,0,0,0,0,0,0,1.5474e-05
-6.5769e-06,-5.2809e-06,1.5586e-05,-1.4335e-05,9.8792e-07,2.8933e-05,-6.6923e-06,-4.6591e-06,-6.7258e-06,-3.3037e-05,-1.2105e-05,0.00084492,7.6432e-05,-3.2343e-05,-1.8848e-05,-1.134e-05,2.8288e-05,7.9484e-05,8.9152e-05,8.0809e-05,9.3516e-05,0,0,0,0,0,0,1.2379e-05
-6.4298e-06,-5.2089e-06,1.329e-05,-1.3414e-05,7.495e-07,2.5955e-05,-6.4674e-06,-4.5938e-06,-6.5724e-06,-2.8122e-05,-1.1552e-05,0.00078925,7.283e-05,-3.032e-05,-1.7711e-05,-1.068e-05,2.6354e-05,7.398e-05,8.4892e-05,7.7445e-05,8.9401e-05,0,0,0,0,0,0,9.9035e-06
-6.2687e-06,-5.1185e-06,1.1269e-05,-1.2544e-05,5.5473e-07,2.3259e-05,-6.2395e-06,-4.5121e-06,-6.4051e-06,-2.3773e-05,-1.1011e-05,0.00073718,6.9358e-05,-2.8406e-05,-1.663e-05,-1.0052e-05,2.4558e-05,6.8848e-05,8.0782e-05,7.414e-05,8.5391e-05,0,0,0,0,0,0,7.9228e-06
-6.0966e-06,-5.0128e-06,9.4901e-06,-1.1725e-05,3.9572e-07,2.0819e-05,-6.0103e-06,-4.4171e-06,-6.227e-06,-1.993e-05,-1.0484e-05,0.00068849,6.6013e-05,-2.6599e-05,-1.5604e-05,-9.4547e-06,2.2888e-05,6.4065e-05,7.6823e-05,7.0905e-05,8.1493e-05,0,0,0,0,0,0,6.3383e-06
-5.9159e-06,-4.8947e-06,7.9259e-06,-1.0954e-05,2.6607e-07,1.8614e-05,-5.7813e-06,-4.3111e-06,-6.0405e-06,-1.6539e-05,-9.9723e-06,0.00064298,6.2796e-05,-2.4896e-05,-1.4633e-05,-8.8886e-06,2.1336e-05,5.9609e-05,7.3015e-05,6.7748e-05,7.7711e-05,0,0,0,0,0,0,5.0706e-06
-5.7289e-06,-4.7667e-06,6.5519e-06,-1.0231e-05,1.6054e-07,1.6622e-05,-5.5537e-06,-4.1966e-06,-5.8479e-06,-1.3552e-05,-9.4778e-06,0.00060045,5.9703e-05,-2.3294e-05,-1.3716e-05,-8.3527e-06,1.9892e-05,5.5461e-05,6.9357e-05,6.4674e-05,7.4049e-05,0,0,0,0,0,0,4.0565e-06
-5.5375e-06,-4.631e-06,5.3465e-06,-9.5524e-06,7.4868e-08,1.4824e-05,-5.3285e-06,-4.0753e-06,-5.6511e-06,-1.0926e-05,-9.0008e-06,0.00056073,5.6734e-05,-2.1789e-05,-1.2851e-05,-7.8461e-06,1.8549e-05,5.1601e-05,6.5847e-05,6.1689e-05,7.0511e-05,0,0,0,0,0,0,3.2452e-06
-5.3434e-06,-4.4894e-06,4.2909e-06,-8.9168e-06,5.5587e-09,1.3202e-05,-5.1067e-06,-3.949e-06,-5.4518e-06,-8.6223e-06,-8.5418e-06,0.00052362,5.3885e-05,-2.0376e-05,-1.2036e-05,-7.3679e-06,1.7299e-05,4.8009e-05,6.2483e-05,5.8797e-05,6.7098e-05,0,0,0,0,0,0,2.5961e-06
-5.1481e-06,-4.3436e-06,3.368e-06,-8.322e-06,-5.0247e-08,1.174e-05,-4.8889e-06,-3.8192e-06,-5.2514e-06,-6.6063e-06,-8.1011e-06,0.00048897,5.1154e-05,-1.9051e-05,-1.127e-05,-6.917e-06,1.6135e-05,4.4668e-05,5.9263e-05,5.6e-05,6.381e-05,0,0,0,0,0,0,2.0769e-06
-4.9529e-06,-4.195e-06,2.563e-06,-7.7657e-06,-9.4897e-08,1.0424e-05,-4.6758e-06,-3.687e-06,-5.0512e-06,-4.8469e-06,-7.6787e-06,0.00045662,4.854e-05,-1.7809e-05,-1.055e-05,-6.4921e-06,1.5052e-05,4.156e-05,5.6183e-05,5.33e-05,6.0648e-05,0,0,0,0,0,0,1.6615e-06
