piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00029825,-0.00066955,-0.00069786,-6.5687e-05,-0.0023098,0.0016777,-0.00016306,-0.0029333,-9.3703e-05,0.00019437,-0.00074545,0.00055935,0.001545,7.1274e-05,0.00042971,1.8538e-05,-0.0001631,0.0022707,-0.00010741,-0.0021483,-5.8665e-05,0,0,0,0.01,0,0,0
-0.00023463,-0.00054522,-6.8177e-05,-3.5123e-05,-0.0010987,0.0010656,-0.00056838,-0.0018983,-0.00010538,-0.00053244,-0.00055128,0.0010569,0.0010942,3.9681e-05,0.00059066,-2.1452e-05,-3.3627e-05,0.0021141,-0.00048179,-0.0035386,-0.00012464,0,0,0,0.009,0,0,0
-0.00018164,-0.00036995,0.00038239,-1.0156e-05,-0.00026716,0.0006597,-0.00042647,-0.0011606,-0.00010557,-0.0010571,-0.00040241,0.0014942,0.00075053,2.0106e-05,0.00067804,-4.8419e-05,5.8933e-05,0.0019713,-0.0007627,-0.0043886,-0.00019074,0,0,0,0.0081,0,0,0
-0.0001377,-0.00023906,0.00069216,4.5687e-06,0.00029043,0.00039716,-0.00027996,-0.00063889,-9.8755e-05,-0.0014256,-0.00029106,0.0018704,0.00048744,2.4508e-06,0.00071518,-6.5778e-05,0.00012306,0.0018418,-0.00094711,-0.0048566,-0.00025256,0,0,0,0.00729,0,0,0
-0.00010133,-0.00014247,0.00089792,1.1743e-05,0.00065201,0.00023417,-0.00016935,-0.0002741,-8.7897e-05,-0.0016763,-0.00020801,0.0021866,0.00028615,-1.378e-05,0.00071839,-7.6257e-05,0.00016625,0.0017235,-0.0010587,-0.0050573,-0.00030759,0,0,0,0.006561,0,0,0
-7.1267e-05,-7.1564e-05,0.0010277,1.3875e-05,0.0008744,0.00013942,-8.9065e-05,-2.2965e-05,-7.5013e-05,-0.0018385,-0.00014607,0.002446,0.00013253,-2.8362e-05,0.00069926,-8.1867e-05,0.00019412,0.0016143,-0.0011173,-0.0050741,-0.00035456,0,0,0,0.0059049,0,0,0
-4.6496e-05,-1.9837e-05,0.0011022,1.2791e-05,0.00099882,9.0591e-05,-3.1521e-05,0.00014612,-6.1455e-05,-0.0019342,-9.9901e-05,0.0026528,1.5833e-05,-4.1157e-05,0.00066604,-8.407e-05,0.00021086,0.0015129,-0.0011381,-0.0049671,-0.00039303,0,0,0,0.0053144,0,0,0
-2.6167e-05,1.7559e-05,0.0011368,9.7755e-06,0.0010551,7.1856e-05,9.2321e-06,0.00025627,-4.8105e-05,-0.00198,-6.5529e-05,0.0028119,-7.2149e-05,-5.214e-05,0.00062453,-8.3924e-05,0.00021952,0.0014183,-0.001132,-0.0047794,-0.00042315,0,0,0,0.004783,0,0,0
-9.5756e-06,4.4236e-05,0.0011427,5.7165e-06,0.0010649,7.2098e-05,3.7619e-05,0.00032432,-3.5512e-05,-0.0019887,-3.9997e-05,0.0029283,-0.00013772,-6.1364e-05,0.00057879,-8.2195e-05,0.00022239,0.0013297,-0.0011072,-0.0045419,-0.00044538,0,0,0,0.0043047,0,0,0
3.8678e-06,6.2889e-05,0.0011284,1.2156e-06,0.0010436,8.3589e-05,5.6911e-05,0.00036255,-2.3994e-05,-0.0019697,-2.1107e-05,0.0030069,-0.00018575,-6.893e-05,0.00053158,-7.943e-05,0.00022112,0.0012464,-0.0010697,-0.0042763,-0.00046041,0,0,0,0.0038742,0,0,0
1.4658e-05,7.5533e-05,0.0011,-3.3287e-06,0.0010023,0.00010104,6.953e-05,0.00037988,-1.3712e-05,-0.0019305,-7.2157e-06,0.0030526,-0.00022002,-7.497e-05,0.00048478,-7.6023e-05,0.00021694,0.0011681,-0.0010239,-0.0039981,-0.00046899,0,0,0,0.0034868,0,0,0
2.3213e-05,8.3679e-05,0.0010621,-7.6621e-06,0.00094883,0.00012089,7.7266e-05,0.00038278,-4.7178e-06,-0.0018766,2.9065e-06,0.0030699,-0.00024348,-7.9627e-05,0.0004396,-7.225e-05,0.00021076,0.0010943,-0.00097305,-0.0037178,-0.00047195,0,0,0,0.0031381,0,0,0
2.9886e-05,8.8463e-05,0.0010179,-1.1632e-05,0.00088868,0.00014082,8.1444e-05,0.00037591,3.0075e-06,-0.0018123,1.0181e-05,0.0030628,-0.00025844,-8.3051e-05,0.00039679,-6.8307e-05,0.00020326,0.0010248,-0.0009194,-0.0034425,-0.00047006,0,0,0,0.0028243,0,0,0
3.4978e-05,9.0739e-05,0.00096994,-1.5154e-05,0.00082569,0.0001594,8.3049e-05,0.00036263,9.526e-06,-0.001741,1.5303e-05,0.0030352,-0.00026674,-8.5387e-05,0.00035676,-6.433e-05,0.0001949,0.00095925,-0.0008647,-0.0031769,-0.0004641,0,0,0,0.0025419,0,0,0
3.8744e-05,9.1156e-05,0.00092004,-1.8195e-05,0.00076247,0.00017577,8.2808e-05,0.00034536,1.4927e-05,-0.0016651,1.8795e-05,0.0029905,-0.00026983,-8.6773e-05,0.00031974,-6.0409e-05,0.00018607,0.0008975,-0.00081015,-0.0029239,-0.00045475,0,0,0,0.0022877,0,0,0
4.1402e-05,9.0203e-05,0.00086949,-2.0752e-05,0.00070073,0.00018951,8.1261e-05,0.00032579,1.9311e-05,-0.0015867,2.1055e-05,0.0029316,-0.00026886,-8.734e-05,0.00028575,-5.6606e-05,0.00017701,0.00083934,-0.00075663,-0.0026853,-0.00044266,0,0,0,0.0020589,0,0,0
4.3137e-05,8.8253e-05,0.00081923,-2.2841e-05,0.0006416,0.00020048,7.8808e-05,0.00030512,2.2788e-05,-0.0015072,2.2384e-05,0.0028613,-0.00026477,-8.7207e-05,0.00025475,-5.2958e-05,0.00016791,0.00078458,-0.00070472,-0.0024619,-0.0004284,0,0,0,0.001853,0,0,0
4.4109e-05,8.5589e-05,0.00076993,-2.4493e-05,0.00058572,0.0002087,7.5748e-05,0.00028418,2.5462e-05,-0.0014278,2.3012e-05,0.0027818,-0.00025828,-8.6482e-05,0.00022661,-4.9488e-05,0.00015891,0.00073305,-0.00065482,-0.0022537,-0.00041245,0,0,0,0.0016677,0,0,0
4.4453e-05,8.2429e-05,0.00072205,-2.5746e-05,0.00053347,0.00021433,7.2298e-05,0.00026355,2.7435e-05,-0.0013494,2.3115e-05,0.0026953,-0.00025001,-8.5261e-05,0.00020118,-4.6207e-05,0.00015011,0.00068459,-0.0006072,-0.0020607,-0.00039528,0,0,0,0.0015009,0,0,0
4.4284e-05,7.8936e-05,0.00067591,-2.664e-05,0.00048497,0.00021759,6.8622e-05,0.00024358,2.8804e-05,-0.0012726,2.2827e-05,0.0026034,-0.00024043,-8.3633e-05,0.00017826,-4.3119e-05,0.00014157,0.00063905,-0.000562,-0.0018823,-0.00037724,0,0,0,0.0013509,0,0,0
4.37e-05,7.5238e-05,0.00063173,-2.7216e-05,0.00044022,0.00021872,6.4837e-05,0.00022452,2.9656e-05,-0.0011979,2.2255e-05,0.0025079,-0.00022993,-8.1672e-05,0.00015767,-4.0222e-05,0.00013334,0.00059629,-0.00051929,-0.0017179,-0.00035868,0,0,0,0.0012158,0,0,0
4.2786e-05,7.1431e-05,0.00058962,-2.7513e-05,0.00039913,0.000218,6.1032e-05,0.0002065,3.0071e-05,-0.0011258,2.1476e-05,0.0024099,-0.00021883,-7.9447e-05,0.00013922,-3.7512e-05,0.00012545,0.00055615,-0.00047909,-0.0015666,-0.00033985,0,0,0,0.0010942,0,0,0
4.1612e-05,6.7589e-05,0.00054964,-2.7571e-05,0.00036152,0.00021569,5.7269e-05,0.00018959,3.0119e-05,-0.0010563,2.0554e-05,0.0023105,-0.00020738,-7.7017e-05,0.00012272,-3.4981e-05,0.0001179,0.00051852,-0.00044137,-0.0014278,-0.00032099,0,0,0,0.00098477,0,0,0
4.0239e-05,6.3767e-05,0.00051181,-2.7423e-05,0.0003272,0.00021203,5.3593e-05,0.00017382,2.9864e-05,-0.00098974,1.9537e-05,0.0022108,-0.00019578,-7.4431e-05,0.00010798,-3.2619e-05,0.00011071,0.00048325,-0.00040607,-0.0013005,-0.0003023,0,0,0,0.00088629,0,0,0
3.8717e-05,6.0006e-05,0.00047611,-2.7103e-05,0.00029596,0.00020725,5.0036e-05,0.00015917,2.9362e-05,-0.00092618,1.8461e-05,0.0021115,-0.00018419,-7.1735e-05,9.4843e-05,-3.0419e-05,0.00010389,0.00045021,-0.00037311,-0.0011839,-0.00028391,0,0,0,0.00079766,0,0,0
3.7089e-05,5.6339e-05,0.0004425,-2.6639e-05,0.00026756,0.00020157,4.6619e-05,0.00014562,2.866e-05,-0.00086567,1.7355e-05,0.0020133,-0.00017274,-6.8966e-05,8.315e-05,-2.8369e-05,9.7417e-05,0.00041929,-0.0003424,-0.0010773,-0.00026597,0,0,0,0.0007179,0,0,0
3.5391e-05,5.2788e-05,0.00041092,-2.6057e-05,0.00024179,0.00019518,4.3355e-05,0.0001331,2.7802e-05,-0.00080822,1.6242e-05,0.0019168,-0.00016154,-6.6156e-05,7.2756e-05,-2.6462e-05,9.1295e-05,0.00039036,-0.00031384,-0.00097978,-0.00024856,0,0,0,0.00064611,0,0,0
3.3652e-05,4.9369e-05,0.0003813,-2.5381e-05,0.00021843,0.00018825,4.0253e-05,0.00012158,2.6824e-05,-0.00075381,1.5137e-05,0.0018223,-0.00015065,-6.3332e-05,6.3528e-05,-2.4686e-05,8.5513e-05,0.00036332,-0.00028733,-0.00089073,-0.00023177,0,0,0,0.0005815,0,0,0
3.1898e-05,4.6093e-05,0.00035356,-2.4629e-05,0.00019728,0.00018091,3.7316e-05,0.00011099,2.5756e-05,-0.00070238,1.4055e-05,0.0017302,-0.00014014,-6.0517e-05,5.5346e-05,-2.3034e-05,8.0058e-05,0.00033804,-0.00026275,-0.00080945,-0.00021564,0,0,0,0.00052335,0,0,0
3.0148e-05,4.2966e-05,0.00032762,-2.3821e-05,0.00017813,0.00017331,3.4545e-05,0.00010126,2.4626e-05,-0.00065386,1.3005e-05,0.0016408,-0.00013005,-5.773e-05,4.8099e-05,-2.1496e-05,7.4918e-05,0.00031444,-0.00023999,-0.00073529,-0.00020023,0,0,0,0.00047101,0,0,0
2.8419e-05,3.9993e-05,0.00030339,-2.2971e-05,0.00016082,0.00016554,3.1937e-05,9.2345e-05,2.3455e-05,-0.00060817,1.1992e-05,0.0015544,-0.00012041,-5.4988e-05,4.1689e-05,-2.0065e-05,7.008e-05,0.00029241,-0.00021896,-0.00066765,-0.00018554,0,0,0,0.00042391,0,0,0
