piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-2.4886e-05,-2.2872e-05,2.0596e-06,-2.1567e-05,3.6049e-06,2.0022e-05,-2.7064e-05,-2.4754e-05,-2.4896e-05,0,-3.2184e-05,0.0015931,0.00020687,-5.135e-05,-3.0524e-05,-1.9967e-05,5.7764e-05,0.00013404,0.00022895,0.00022868,0.00025066,0,0,0,0,0,0,0.00018014
-2.378e-05,-2.167e-05,-4.7083e-06,-2.0951e-05,2.3622e-06,1.3881e-05,-2.4728e-05,-2.2648e-05,-2.3868e-05,0,-3.0358e-05,0.0015027,0.000192,-5.0011e-05,-2.9887e-05,-1.9591e-05,5.3586e-05,0.00012576,0.00021266,0.0002121,0.00023571,0,0,0,0,0,0,0.00014412
-2.2633e-05,-2.0477e-05,-9.5788e-06,-2.0222e-05,1.4416e-06,9.2016e-06,-2.2664e-05,-2.075e-05,-2.2779e-05,0,-2.86e-05,0.0014157,0.00017839,-4.8365e-05,-2.9016e-05,-1.9052e-05,4.9775e-05,0.00011798,0.00019773,0.0001969,0.00022145,0,0,0,0,0,0,0.00011529
-2.1472e-05,-1.9309e-05,-1.2998e-05,-1.9417e-05,7.6108e-07,5.6581e-06,-2.083e-05,-1.9043e-05,-2.1661e-05,0,-2.6916e-05,0.0013323,0.00016589,-4.6511e-05,-2.7984e-05,-1.84e-05,4.6284e-05,0.00011067,0.00018401,0.00018295,0.00020789,0,0,0,0,0,0,9.2234e-05
-2.0317e-05,-1.8177e-05,-1.5311e-05,-1.8566e-05,2.6028e-07,2.9947e-06,-1.919e-05,-1.7506e-05,-2.0536e-05,0,-2.5308e-05,0.0012527,0.00015439,-4.4523e-05,-2.6846e-05,-1.7672e-05,4.3078e-05,0.00010378,0.00017137,0.00017013,0.00019503,0,0,0,0,0,0,7.3787e-05
-1.9185e-05,-1.7089e-05,-1.6784e-05,-1.7691e-05,-1.056e-07,1.0124e-06,-1.7717e-05,-1.612e-05,-1.9423e-05,0,-2.3778e-05,0.001177,0.00014378,-4.2462e-05,-2.5645e-05,-1.6897e-05,4.0124e-05,9.7313e-05,0.0001597,0.00015832,0.00018287,0,0,0,0,0,0,5.903e-05
-1.8084e-05,-1.605e-05,-1.7623e-05,-1.6809e-05,-3.699e-07,-4.4418e-07,-1.6387e-05,-1.4869e-05,-1.8334e-05,0,-2.2326e-05,0.0011051,0.00013398,-4.0371e-05,-2.4413e-05,-1.6097e-05,3.7397e-05,9.1228e-05,0.00014891,0.00014743,0.00017139,0,0,0,0,0,0,4.7224e-05
-1.7022e-05,-1.5061e-05,-1.7986e-05,-1.5932e-05,-5.5756e-07,-1.4962e-06,-1.5181e-05,-1.3737e-05,-1.7278e-05,0,-2.0951e-05,0.0010371,0.00012492,-3.8286e-05,-2.3175e-05,-1.5289e-05,3.4875e-05,8.5507e-05,0.00013891,0.00013737,0.00016058,0,0,0,0,0,0,3.7779e-05
-1.6004e-05,-1.4123e-05,-1.7997e-05,-1.5071e-05,-6.8734e-07,-2.2379e-06,-1.4083e-05,-1.2709e-05,-1.6261e-05,0,-1.9652e-05,0.00097276,0.00011652,-3.6231e-05,-2.1948e-05,-1.4486e-05,3.2537e-05,8.013e-05,0.00012963,0.00012807,0.0001504,0,0,0,0,0,0,3.0223e-05
-1.5033e-05,-1.3237e-05,-1.7749e-05,-1.4233e-05,-7.734e-07,-2.7427e-06,-1.308e-05,-1.1774e-05,-1.5287e-05,0,-1.8425e-05,0.00091205,0.00010872,-3.4225e-05,-2.0745e-05,-1.3697e-05,3.0369e-05,7.5078e-05,0.00012102,0.00011944,0.00014083,0,0,0,0,0,0,2.4179e-05
-1.411e-05,-1.2401e-05,-1.7317e-05,-1.3422e-05,-8.2649e-07,-3.0677e-06,-1.2161e-05,-1.092e-05,-1.4358e-05,0,-1.727e-05,0.00085484,0.00010148,-3.2282e-05,-1.9577e-05,-1.2928e-05,2.8354e-05,7.0333e-05,0.00011301,0.00011144,0.00013184,0,0,0,0,0,0,1.9343e-05
-1.3235e-05,-1.1613e-05,-1.6755e-05,-1.2643e-05,-8.5476e-07,-3.2571e-06,-1.1317e-05,-1.014e-05,-1.3476e-05,0,-1.6181e-05,0.00080098,9.475e-05,-3.0412e-05,-1.845e-05,-1.2186e-05,2.648e-05,6.5878e-05,0.00010555,0.00010402,0.0001234,0,0,0,0,0,0,1.5474e-05
-1.2408e-05,-1.0873e-05,-1.6106e-05,-1.1896e-05,-8.6447e-07,-3.3452e-06,-1.0539e-05,-9.4246e-06,-1.264e-05,0,-1.5158e-05,0.00075033,8.8487e-05,-2.8619e-05,-1.7368e-05,-1.1472e-05,2.4735e-05,6.1697e-05,9.8611e-05,9.7116e-05,0.00011549,0,0,0,0,0,0,1.2379e-05
-1.1627e-05,-1.0177e-05,-1.5403e-05,-1.1184e-05,-8.6038e-07,-3.3584e-06,-9.821e-06,-8.7671e-06,-1.1849e-05,0,-1.4196e-05,0.00070272,8.2655e-05,-2.6907e-05,-1.6333e-05,-1.0789e-05,2.311e-05,5.7773e-05,9.2142e-05,9.0695e-05,0.00010807,0,0,0,0,0,0,9.9035e-06
-1.0891e-05,-9.5242e-06,-1.4671e-05,-1.0507e-05,-8.4617e-07,-3.3171e-06,-9.157e-06,-8.1615e-06,-1.1104e-05,0,-1.3293e-05,0.00065802,7.7222e-05,-2.5278e-05,-1.5348e-05,-1.0138e-05,2.1596e-05,5.4093e-05,8.611e-05,8.4717e-05,0.00010112,0,0,0,0,0,0,7.9228e-06
-1.02e-05,-8.912e-06,-1.3927e-05,-9.8649e-06,-8.2464e-07,-3.2371e-06,-8.5419e-06,-7.6028e-06,-1.0402e-05,0,-1.2446e-05,0.00061606,7.2157e-05,-2.3733e-05,-1.4412e-05,-9.5198e-06,2.0183e-05,5.0642e-05,8.0484e-05,7.9149e-05,9.4603e-05,0,0,0,0,0,0,6.3383e-06
-9.5492e-06,-8.3381e-06,-1.3185e-05,-9.2568e-06,-7.9796e-07,-3.1301e-06,-7.9714e-06,-7.0864e-06,-9.7408e-06,0,-1.165e-05,0.00057669,6.7434e-05,-2.227e-05,-1.3526e-05,-8.9337e-06,1.8866e-05,4.7406e-05,7.5233e-05,7.3959e-05,8.8505e-05,0,0,0,0,0,0,5.0706e-06
-8.9386e-06,-7.8005e-06,-1.2455e-05,-8.6823e-06,-7.678e-07,-3.0053e-06,-7.4415e-06,-6.6083e-06,-9.1199e-06,0,-1.0905e-05,0.00053978,6.3027e-05,-2.0887e-05,-1.2687e-05,-8.3795e-06,1.7636e-05,4.4373e-05,7.0332e-05,6.9119e-05,8.2795e-05,0,0,0,0,0,0,4.0565e-06
-8.3656e-06,-7.2971e-06,-1.1745e-05,-8.1403e-06,-7.3542e-07,-2.8696e-06,-6.9489e-06,-6.1652e-06,-8.5368e-06,0,-1.0206e-05,0.00050518,5.8914e-05,-1.9582e-05,-1.1896e-05,-7.8562e-06,1.6487e-05,4.1531e-05,6.5754e-05,6.4604e-05,7.745e-05,0,0,0,0,0,0,3.2452e-06
-7.8283e-06,-6.8257e-06,-1.1059e-05,-7.6295e-06,-7.018e-07,-2.728e-06,-6.4905e-06,-5.7539e-06,-7.9898e-06,0,-9.5506e-06,0.00047276,5.5074e-05,-1.8353e-05,-1.115e-05,-7.363e-06,1.5415e-05,3.8868e-05,6.1479e-05,6.039e-05,7.2448e-05,0,0,0,0,0,0,2.5961e-06
-7.3248e-06,-6.3845e-06,-1.0401e-05,-7.1487e-06,-6.6768e-07,-2.5845e-06,-6.0636e-06,-5.3717e-06,-7.4767e-06,0,-8.937e-06,0.00044238,5.1488e-05,-1.7196e-05,-1.0448e-05,-6.8985e-06,1.4413e-05,3.6373e-05,5.7485e-05,5.6455e-05,6.7767e-05,0,0,0,0,0,0,2.0769e-06
-6.853e-06,-5.9717e-06,-9.7719e-06,-6.6965e-06,-6.3361e-07,-2.4417e-06,-5.6658e-06,-5.0163e-06,-6.9959e-06,0,-8.3622e-06,0.00041393,4.8139e-05,-1.6107e-05,-9.7872e-06,-6.4617e-06,1.3477e-05,3.4037e-05,5.3753e-05,5.2782e-05,6.3387e-05,0,0,0,0,0,0,1.6615e-06
