piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00022019,-0.00025202,-4.9433e-05,-1.1701e-05,-2.0511e-05,-1.7221e-05,-0.00031102,-0.00034058,-0.00021081,-0.011273,-0.00035858,0.002031,-0.0058172,1.6229e-05,-2.6533e-05,6.1893e-05,9.6899e-06,0.0011476,-0.007479,-0.0081148,-0.0076599,0,0,0,0,0.0015009,0,0
-0.00019914,-0.00022784,-4.5327e-05,-1.2786e-05,-2.0637e-05,-1.1904e-05,-0.00028112,-0.00030863,-0.00019062,-0.011587,-0.00032462,0.0019558,-0.0060128,9.5975e-06,-2.7322e-05,5.3929e-05,1.2708e-05,0.0010443,-0.0076642,-0.0083408,-0.0077792,0,0,0,0,0.0013509,0,0
-0.00018013,-0.00020595,-4.1469e-05,-1.3588e-05,-2.0188e-05,-7.6939e-06,-0.00025403,-0.00027942,-0.0001724,-0.01187,-0.00029387,0.0018796,-0.0061894,3.9682e-06,-2.7713e-05,4.686e-05,1.52e-05,0.00095049,-0.0078315,-0.0085454,-0.0078872,0,0,0,0,0.0012158,0,0
-0.00016295,-0.00018614,-3.7876e-05,-1.4153e-05,-1.9367e-05,-4.3558e-06,-0.00022951,-0.00025278,-0.00015596,-0.012123,-0.00026603,0.0018031,-0.0063488,-7.8364e-07,-2.779e-05,4.0594e-05,1.7223e-05,0.00086536,-0.0079827,-0.0087306,-0.0079848,0,0,0,0,0.0010942,0,0
-0.00014743,-0.00016822,-3.4552e-05,-1.4521e-05,-1.8321e-05,-1.7103e-06,-0.00020732,-0.00022853,-0.00014112,-0.01235,-0.00024083,0.0017269,-0.0064928,-4.7682e-06,-2.7621e-05,3.5048e-05,1.8831e-05,0.00078806,-0.0081192,-0.0088979,-0.0080732,0,0,0,0,0.00098477,0,0
-0.0001334,-0.00015201,-3.1492e-05,-1.4723e-05,-1.7151e-05,3.8217e-07,-0.00018726,-0.00020651,-0.00012771,-0.012554,-0.00021803,0.0016514,-0.0066226,-8.0827e-06,-2.7261e-05,3.0146e-05,2.0075e-05,0.00071786,-0.0082426,-0.0090492,-0.0081531,0,0,0,0,0.00088629,0,0
-0.00012072,-0.00013736,-2.8688e-05,-1.4788e-05,-1.593e-05,2.0304e-06,-0.00016913,-0.00018653,-0.0001156,-0.012737,-0.0001974,0.001577,-0.0067399,-1.0813e-05,-2.6751e-05,2.582e-05,2.1001e-05,0.0006541,-0.008354,-0.0091858,-0.0082255,0,0,0,0,0.00079766,0,0
-0.00010925,-0.00012412,-2.6125e-05,-1.4739e-05,-1.4706e-05,3.3196e-06,-0.00015274,-0.00016843,-0.00010465,-0.012901,-0.00017873,0.0015041,-0.0068457,-1.3035e-05,-2.6126e-05,2.2008e-05,2.165e-05,0.00059617,-0.0084546,-0.0093092,-0.008291,0,0,0,0,0.0007179,0,0
-9.8884e-05,-0.00011214,-2.3789e-05,-1.4595e-05,-1.3511e-05,4.3174e-06,-0.00013793,-0.00015204,-9.4746e-05,-0.013048,-0.00016184,0.0014328,-0.0069412,-1.4815e-05,-2.5414e-05,1.8654e-05,2.206e-05,0.00054353,-0.0085454,-0.0094205,-0.0083504,0,0,0,0,0.00064611,0,0
-8.9505e-05,-0.00010132,-2.1664e-05,-1.4374e-05,-1.2368e-05,5.0774e-06,-0.00012455,-0.00013721,-8.5792e-05,-0.013179,-0.00014656,0.0013635,-0.0070274,-1.6212e-05,-2.4638e-05,1.5709e-05,2.2265e-05,0.00049568,-0.0086275,-0.009521,-0.0084041,0,0,0,0,0.0005815,0,0
-8.1022e-05,-9.1546e-05,-1.9734e-05,-1.409e-05,-1.1287e-05,5.6428e-06,-0.00011247,-0.00012381,-7.7692e-05,-0.013297,-0.00013273,0.0012962,-0.0071052,-1.7279e-05,-2.3815e-05,1.3127e-05,2.2295e-05,0.00045218,-0.0087016,-0.0096117,-0.0084527,0,0,0,0,0.00052335,0,0
