piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-2.4781e-05,-2.2017e-05,5.0385e-06,-4.4721e-05,-5.5452e-06,5.5305e-05,-2.3163e-05,-2.0923e-05,-2.5081e-05,-0.0011811,-3.5002e-05,0.0029608,-0.00027591,-0.00010251,-6.1834e-05,-3.7513e-05,8.5304e-05,0.00023608,-0.00034308,-0.00042835,-0.00028297,0,0,0,0,0,0.00014618,0
-2.3464e-05,-2.0603e-05,4.069e-06,-4.2563e-05,-4.8293e-06,5.1462e-05,-2.1602e-05,-1.9208e-05,-2.3795e-05,-0.0011565,-3.3496e-05,0.0027868,-0.00028806,-9.7677e-05,-5.8833e-05,-3.5812e-05,8.1324e-05,0.00022466,-0.00035731,-0.00044242,-0.00029787,0,0,0,0,0,0.00012425,0
-2.2186e-05,-1.9274e-05,3.2604e-06,-4.043e-05,-4.2052e-06,4.7895e-05,-2.0147e-05,-1.7649e-05,-2.2538e-05,-0.001134,-3.1968e-05,0.0026211,-0.00029945,-9.2875e-05,-5.5867e-05,-3.4109e-05,7.7362e-05,0.00021338,-0.00037058,-0.00045534,-0.00031198,0,0,0,0,0,0.00010562,0
-2.0951e-05,-1.8028e-05,2.5869e-06,-3.8336e-05,-3.6622e-06,4.4585e-05,-1.8791e-05,-1.6232e-05,-2.1318e-05,-0.0011132,-3.0438e-05,0.0024636,-0.00031012,-8.8145e-05,-5.296e-05,-3.242e-05,7.3452e-05,0.00020232,-0.00038296,-0.00046723,-0.00032533,0,0,0,0,0,8.9774e-05,0
-1.9763e-05,-1.6858e-05,2.0268e-06,-3.6295e-05,-3.1905e-06,4.1512e-05,-1.7526e-05,-1.4942e-05,-2.0138e-05,-0.0010941,-2.892e-05,0.0023143,-0.00032011,-8.3519e-05,-5.0127e-05,-3.0759e-05,6.9624e-05,0.00019153,-0.0003945,-0.00047817,-0.00033794,0,0,0,0,0,7.6308e-05,0
-1.8624e-05,-1.5762e-05,1.5622e-06,-3.4315e-05,-2.7813e-06,3.8659e-05,-1.6348e-05,-1.3767e-05,-1.9001e-05,-0.0010764,-2.7429e-05,0.0021729,-0.00032946,-7.9021e-05,-4.7383e-05,-2.9136e-05,6.5897e-05,0.00018108,-0.00040527,-0.00048826,-0.00034983,0,0,0,0,0,6.4861e-05,0
-1.7534e-05,-1.4735e-05,1.1775e-06,-3.2404e-05,-2.4264e-06,3.6008e-05,-1.5249e-05,-1.2696e-05,-1.7911e-05,-0.0010601,-2.5973e-05,0.0020391,-0.00033821,-7.4669e-05,-4.4735e-05,-2.7561e-05,6.2287e-05,0.00017099,-0.00041531,-0.00049756,-0.00036105,0,0,0,0,0,5.5132e-05,0
-1.6496e-05,-1.3773e-05,8.6013e-07,-3.0567e-05,-2.119e-06,3.3546e-05,-1.4225e-05,-1.1718e-05,-1.6867e-05,-0.001045,-2.4559e-05,0.0019128,-0.0003464,-7.0476e-05,-4.2191e-05,-2.6038e-05,5.8807e-05,0.00016129,-0.00042468,-0.00050614,-0.00037161,0,0,0,0,0,4.6862e-05,0
-1.5507e-05,-1.2872e-05,5.9908e-07,-2.8806e-05,-1.8526e-06,3.1258e-05,-1.3271e-05,-1.0823e-05,-1.5871e-05,-0.0010311,-2.3193e-05,0.0017936,-0.00035407,-6.6452e-05,-3.9755e-05,-2.4572e-05,5.5463e-05,0.00015199,-0.00043342,-0.00051406,-0.00038154,0,0,0,0,0,3.9833e-05,0
-1.4568e-05,-1.2029e-05,3.8527e-07,-2.7124e-05,-1.6218e-06,2.9131e-05,-1.2381e-05,-1.0005e-05,-1.4923e-05,-0.0010182,-2.1878e-05,0.0016812,-0.00036123,-6.26e-05,-3.7427e-05,-2.3165e-05,5.226e-05,0.00014311,-0.00044158,-0.00052139,-0.00039089,0,0,0,0,0,3.3858e-05,0
-1.3678e-05,-1.1239e-05,2.1102e-07,-2.552e-05,-1.4218e-06,2.7153e-05,-1.1551e-05,-9.2549e-06,-1.4022e-05,-0.0010062,-2.0617e-05,0.0015754,-0.00036794,-5.8923e-05,-3.5209e-05,-2.1819e-05,4.9201e-05,0.00013465,-0.00044919,-0.00052817,-0.00039966,0,0,0,0,0,2.8779e-05,0
-1.2835e-05,-1.05e-05,6.9839e-08,-2.3994e-05,-1.2484e-06,2.5312e-05,-1.0777e-05,-8.5667e-06,-1.3167e-05,-0.00099511,-1.9412e-05,0.0014759,-0.0003742,-5.5422e-05,-3.3101e-05,-2.0536e-05,4.6287e-05,0.0001266,-0.00045629,-0.00053444,-0.00040791,0,0,0,0,0,2.4462e-05,0
-1.2038e-05,-9.8092e-06,-4.3719e-08,-2.2546e-05,-1.098e-06,2.36e-05,-1.0055e-05,-7.9345e-06,-1.2357e-05,-0.00098481,-1.8262e-05,0.0013822,-0.00038006,-5.2095e-05,-3.11e-05,-1.9314e-05,4.3516e-05,0.00011895,-0.00046291,-0.00054026,-0.00041564,0,0,0,0,0,2.0793e-05,0
-1.1286e-05,-9.1626e-06,-1.3425e-07,-2.1173e-05,-9.6741e-07,2.2006e-05,-9.3811e-06,-7.3531e-06,-1.1592e-05,-0.00097525,-1.7168e-05,0.0012942,-0.00038554,-4.8939e-05,-2.9204e-05,-1.8153e-05,4.0886e-05,0.00011171,-0.00046909,-0.00054564,-0.0004229,0,0,0,0,0,1.7674e-05,0
