piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0010902,-0.00035834,-0.0020217,0.00039484,0.00223,-0.0046466,0.0011387,0.00014815,-0.0011869,0.0047845,-0.001223,0.00087721,0.0040896,0.00072701,0.00063699,0.00038427,-0.00018709,0.0054651,0.00075003,0.0001085,-0.00074309,0,0,0,0,0.01,0,0
-0.00089309,-0.00077912,-0.0016478,0.00028735,0.0016395,-0.0035747,-0.0005131,-7.1177e-05,-0.000957,0.0035913,-0.0010971,0.0015494,0.0032803,0.00059139,0.00048283,0.00036906,-0.00018196,0.0051144,0.00041206,5.6372e-05,-0.0013422,0,0,0,0,0.009,0,0
-0.00072181,-0.00066428,-0.0012648,0.00022183,0.0012117,-0.0026982,-0.00060087,-0.00020114,-0.00076226,0.0025361,-0.0009639,0.0020685,0.0025758,0.0005008,0.0003655,0.00035021,-0.00016571,0.0047716,1.6268e-05,-9.094e-05,-0.0018195,0,0,0,0,0.0081,0,0
-0.00057405,-0.00055292,-0.00091263,0.00017087,0.00090014,-0.0019836,-0.00053513,-0.00026906,-0.00059774,0.0016232,-0.00083881,0.0024623,0.0019637,0.00042547,0.00027704,0.00032993,-0.00014603,0.0044456,-0.00033621,-0.000288,-0.0021937,0,0,0,0,0.00729,0,0
-0.0004471,-0.00045088,-0.00059772,0.0001297,0.00067329,-0.0014007,-0.00045746,-0.00029517,-0.00045889,0.00084206,-0.00072413,0.0027526,0.0014351,0.00036092,0.00021027,0.0003092,-0.00012531,0.0041373,-0.00063754,-0.00050418,-0.002481,0,0,0,0,0.006561,0,0
-0.00033846,-0.00035912,-0.00032089,9.6232e-05,0.00050812,-0.00092524,-0.00038342,-0.00029394,-0.0003419,0.00018022,-0.00062027,0.0029574,0.00098174,0.0003054,0.00015972,0.00028861,-0.00010485,0.0038466,-0.0008901,-0.00071946,-0.0026951,0,0,0,0,0.0059049,0,0
-0.00024588,-0.00027764,-8.1087e-05,6.899e-05,0.00038789,-0.00053796,-0.00031538,-0.00027556,-0.00024356,-0.0003747,-0.00052704,0.0030917,0.00059556,0.00025763,0.00012134,0.00026857,-8.5442e-05,0.0035733,-0.0010978,-0.00092128,-0.0028476,0,0,0,0,0.0053144,0,0
-0.00016736,-0.00020608,0.00012376,4.6822e-05,0.00030033,-0.00022339,-0.00025394,-0.00024717,-0.00016115,-0.00083463,-0.000444,0.0031682,0.00026905,0.00021656,9.2111e-05,0.00024934,-6.7546e-05,0.0033168,-0.0012651,-0.0011023,-0.0029485,0,0,0,0,0.004783,0,0
-0.00010113,-0.00014384,0.00029632,2.8812e-05,0.00023651,3.0998e-05,-0.00019918,-0.00021365,-9.2372e-05,-0.0012108,-0.00037049,0.0031974,-4.7583e-06,0.00018126,6.9779e-05,0.00023108,-5.1397e-05,0.0030766,-0.0013963,-0.0012588,-0.0030063,0,0,0,0,0.0043047,0,0
-4.5607e-05,-9.0203e-05,0.00043951,1.4225e-05,0.00018989,0.00023539,-0.0001509,-0.00017833,-3.5275e-05,-0.0015137,-0.00030581,0.0031882,-0.00023226,0.00015096,5.2673e-05,0.00021386,-3.7079e-05,0.0028519,-0.0014957,-0.0013894,-0.0030284,0,0,0,0,0.0038742,0,0
