piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
1.3265e-05,5.4995e-05,0.0012216,-2.2655e-05,0.00077302,0.00047122,3.0083e-06,0.00028668,-7.9607e-06,0,-5.2069e-05,0.0025774,0.00057314,-7.7689e-05,0.00033065,-4.2074e-05,0.00018174,0.00096602,0.00025663,-0.0017626,0.00040934,0,0,0,0.0022877,0,0,0
8.2605e-06,4.7264e-05,0.0010986,-2.3238e-05,0.00070414,0.00041774,2.8242e-08,0.00026145,-1.1395e-05,0,-5.0884e-05,0.0025188,0.0005395,-7.7695e-05,0.00029473,-4.134e-05,0.00017092,0.00088574,0.00025664,-0.0015711,0.00040221,0,0,0,0.0020589,0,0,0
3.9466e-06,4.0204e-05,0.00098613,-2.3639e-05,0.00063962,0.00037015,-2.4612e-06,0.00023717,-1.4159e-05,0,-4.9564e-05,0.0024534,0.0005077,-7.7204e-05,0.00026214,-4.0429e-05,0.0001605,0.00081216,0.00025502,-0.0013974,0.00039334,0,0,0,0.001853,0,0,0
2.7027e-07,3.3838e-05,0.00088381,-2.3871e-05,0.00057976,0.00032792,-4.5316e-06,0.00021425,-1.6342e-05,0,-4.8138e-05,0.0023828,0.00047767,-7.63e-05,0.00023271,-3.9378e-05,0.00015054,0.00074481,0.00025204,-0.0012405,0.00038311,0,0,0,0.0016677,0,0,0
-2.8283e-06,2.8154e-05,0.00079119,-2.3951e-05,0.00052464,0.0002905,-6.2422e-06,0.00019291,-1.8025e-05,0,-4.6631e-05,0.0023082,0.00044929,-7.5056e-05,0.00020621,-3.8218e-05,0.00014109,0.00068322,0.00024793,-0.0010992,0.00037183,0,0,0,0.0015009,0,0,0
-5.4103e-06,2.3119e-05,0.00070764,-2.3893e-05,0.00047415,0.00025738,-7.6426e-06,0.00017323,-1.9279e-05,0,-4.5066e-05,0.0022308,0.00042249,-7.3532e-05,0.00018241,-3.6977e-05,0.00013216,0.00062693,0.00024289,-0.00097236,0.00035975,0,0,0,0.0013509,0,0,0
-7.5356e-06,1.869e-05,0.00063246,-2.3713e-05,0.00042809,0.00022808,-8.7749e-06,0.00015521,-2.0171e-05,0,-4.3461e-05,0.0021513,0.00039719,-7.1782e-05,0.00016108,-3.5679e-05,0.00012374,0.0005755,0.00023711,-0.00085868,0.00034713,0,0,0,0.0012158,0,0,0
-9.2601e-06,1.4815e-05,0.00056495,-2.3428e-05,0.00038621,0.00020217,-9.6754e-06,0.00013881,-2.0756e-05,0,-4.1832e-05,0.0020707,0.00037332,-6.9852e-05,0.00014201,-3.4343e-05,0.00011582,0.00052851,0.00023074,-0.00075702,0.00033413,0,0,0,0.0010942,0,0,0
-1.0636e-05,1.1444e-05,0.00050441,-2.3052e-05,0.0003482,0.00017926,-1.0375e-05,0.00012394,-2.1085e-05,0,-4.0193e-05,0.0019896,0.0003508,-6.7783e-05,0.00012498,-3.2986e-05,0.00010838,0.00048557,0.00022391,-0.00066624,0.00032093,0,0,0,0.00098477,0,0,0
-1.1709e-05,8.5246e-06,0.00045018,-2.2599e-05,0.00031379,0.00015899,-1.0902e-05,0.00011051,-2.1199e-05,0,-3.8556e-05,0.0019085,0.00032957,-6.561e-05,0.0001098,-3.1622e-05,0.00010141,0.00044632,0.00021672,-0.00058531,0.00030766,0,0,0,0.00088629,0,0,0
-1.2523e-05,6.01e-06,0.00040164,-2.2082e-05,0.00028266,0.00014106,-1.1278e-05,9.8404e-05,-2.1135e-05,0,-3.6931e-05,0.0018281,0.00030955,-6.3361e-05,9.6278e-05,-3.0262e-05,9.4879e-05,0.00041043,0.0002093,-0.00051323,0.00029443,0,0,0,0.00079766,0,0,0
-1.3113e-05,3.8547e-06,0.00035822,-2.1511e-05,0.00025454,0.00012519,-1.1527e-05,8.752e-05,-2.0927e-05,0,-3.5326e-05,0.0017486,0.0002907,-6.1062e-05,8.4254e-05,-2.8916e-05,8.8761e-05,0.00037759,0.0002017,-0.00044914,0.00028132,0,0,0,0.0007179,0,0,0
-1.3514e-05,2.0173e-06,0.0003194,-2.0899e-05,0.00022916,0.00011114,-1.1664e-05,7.7749e-05,-2.06e-05,0,-3.3748e-05,0.0016705,0.00027294,-5.8736e-05,7.3572e-05,-2.759e-05,8.3034e-05,0.00034754,0.00019402,-0.00039219,0.00026843,0,0,0,0.00064611,0,0,0
-1.3754e-05,4.6023e-07,0.0002847,-2.0254e-05,0.00020627,9.8686e-05,-1.1708e-05,6.8992e-05,-2.0179e-05,0,-3.2202e-05,0.001594,0.00025622,-5.6402e-05,6.4093e-05,-2.6291e-05,7.7675e-05,0.00032003,0.00018631,-0.00034166,0.00025579,0,0,0,0.0005815,0,0,0
-1.3858e-05,-8.5052e-07,0.00025369,-1.9584e-05,0.00018563,8.7648e-05,-1.1671e-05,6.1152e-05,-1.9683e-05,0,-3.0694e-05,0.0015194,0.00024049,-5.4074e-05,5.5691e-05,-2.5025e-05,7.266e-05,0.00029482,0.00017862,-0.00029688,0.00024347,0,0,0,0.00052335,0,0,0
-1.3849e-05,-1.9454e-06,0.00022599,-1.8897e-05,0.00016703,7.786e-05,-1.1567e-05,5.4142e-05,-1.9128e-05,0,-2.9227e-05,0.0014467,0.00022569,-5.1768e-05,4.8253e-05,-2.3794e-05,6.7969e-05,0.00027171,0.000171,-0.00025722,0.00023149,0,0,0,0.00047101,0,0,0
-1.3745e-05,-2.8517e-06,0.00020125,-1.82e-05,0.00015028,6.9174e-05,-1.1406e-05,4.788e-05,-1.853e-05,0,-2.7803e-05,0.0013763,0.00021176,-4.9493e-05,4.1674e-05,-2.2601e-05,6.358e-05,0.00025052,0.00016349,-0.00022216,0.00021989,0,0,0,0.00042391,0,0,0
-1.3564e-05,-3.5935e-06,0.00017916,-1.7497e-05,0.00013519,6.1464e-05,-1.1199e-05,4.229e-05,-1.7901e-05,0,-2.6426e-05,0.0013081,0.00019867,-4.726e-05,3.5864e-05,-2.145e-05,5.9474e-05,0.00023108,0.00015611,-0.00019118,0.00020869,0,0,0,0.00038152,0,0,0
-1.3319e-05,-4.1924e-06,0.00015943,-1.6795e-05,0.0001216,5.4617e-05,-1.0954e-05,3.7306e-05,-1.725e-05,0,-2.5096e-05,0.0012422,0.00018636,-4.5076e-05,3.0739e-05,-2.0339e-05,5.5634e-05,0.00021323,0.0001489,-0.00016386,0.00019789,0,0,0,0.00034337,0,0,0
-1.3023e-05,-4.6674e-06,0.00014181,-1.6097e-05,0.00010938,4.8533e-05,-1.0677e-05,3.2864e-05,-1.6586e-05,0,-2.3814e-05,0.0011788,0.00017479,-4.2947e-05,2.6223e-05,-1.9272e-05,5.2042e-05,0.00019684,0.00014186,-0.00013979,0.0001875,0,0,0,0.00030903,0,0,0
-1.2686e-05,-5.0353e-06,0.00012609,-1.5406e-05,9.8368e-05,4.3126e-05,-1.0376e-05,2.891e-05,-1.5916e-05,0,-2.2582e-05,0.0011178,0.00016392,-4.0878e-05,2.2252e-05,-1.8248e-05,4.8682e-05,0.00018178,0.00013503,-0.00011862,0.00017754,0,0,0,0.00027813,0,0,0
-1.2318e-05,-5.3109e-06,0.00011206,-1.4726e-05,8.8462e-05,3.8319e-05,-1.0057e-05,2.5391e-05,-1.5246e-05,0,-2.1399e-05,0.0010592,0.00015371,-3.8872e-05,1.8763e-05,-1.7267e-05,4.5539e-05,0.00016793,0.0001284,-0.00010002,0.00016799,0,0,0,0.00025032,0,0,0
-1.1926e-05,-5.5072e-06,9.9533e-05,-1.406e-05,7.9549e-05,3.4044e-05,-9.7234e-06,2.2263e-05,-1.4581e-05,0,-2.0265e-05,0.0010031,0.00014411,-3.6933e-05,1.5704e-05,-1.6328e-05,4.2599e-05,0.00015519,0.000122,-8.3716e-05,0.00015886,0,0,0,0.00022528,0,0,0
-1.1518e-05,-5.6358e-06,8.836e-05,-1.3408e-05,7.1528e-05,3.024e-05,-9.3804e-06,1.9485e-05,-1.3925e-05,0,-1.9179e-05,0.00094936,0.00013511,-3.5063e-05,1.3027e-05,-1.5432e-05,3.9849e-05,0.00014347,0.00011582,-6.9445e-05,0.00015014,0,0,0,0.00020276,0,0,0
-1.1098e-05,-5.7066e-06,7.8395e-05,-1.2774e-05,6.4312e-05,2.6856e-05,-9.0315e-06,1.7019e-05,-1.3281e-05,0,-1.8141e-05,0.00089799,0.00012665,-3.3262e-05,1.0689e-05,-1.4578e-05,3.7277e-05,0.00013268,0.00010987,-5.6981e-05,0.00014183,0,0,0,0.00018248,0,0,0
-1.0671e-05,-5.7286e-06,6.9508e-05,-1.2158e-05,5.7821e-05,2.3845e-05,-8.6797e-06,1.4833e-05,-1.2652e-05,0,-1.715e-05,0.00084895,0.00011871,-3.1531e-05,8.6512e-06,-1.3764e-05,3.4871e-05,0.00012275,0.00010415,-4.6117e-05,0.00013391,0,0,0,0.00016423,0,0,0
