piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00014209,-0.00013244,2.9568e-05,-0.00025857,-5.7333e-05,0.00034547,-0.00014323,-0.00014153,-0.00014214,-0.0046882,-0.00020036,0.016887,-0.00089807,-0.00058921,-0.00036066,-0.00021391,0.00048765,0.0013605,-0.0011418,-0.001511,-0.00085401,0,0.00014412,0,0,0,0,0
-0.00013476,-0.00012275,2.1416e-05,-0.00024686,-4.8333e-05,0.00031661,-0.00013171,-0.00012682,-0.00013538,-0.0046929,-0.00019337,0.01588,-0.00097059,-0.00056389,-0.00034389,-0.00020551,0.00046732,0.0012991,-0.0012285,-0.0016039,-0.00093876,0,0.00011529,0,0,0,0,0
-0.0001275,-0.00011384,1.5136e-05,-0.00023485,-4.0618e-05,0.0002906,-0.00012129,-0.0001139,-0.00012856,-0.0046821,-0.00018554,0.014917,-0.001038,-0.00053754,-0.00032675,-0.00019653,0.00044601,0.0012361,-0.0013084,-0.0016873,-0.0010193,0,9.2234e-05,0,0,0,0,0
-0.0001204,-0.00010564,1.0311e-05,-0.00022276,-3.4056e-05,0.00026713,-0.00011185,-0.00010254,-0.00012179,-0.0046597,-0.00017722,0.014002,-0.0011007,-0.00051076,-0.00030958,-0.00018725,0.00042424,0.0011727,-0.0013821,-0.0017624,-0.0010955,0,7.3787e-05,0,0,0,0,0
-0.0001135,-9.8094e-05,6.6182e-06,-0.00021079,-2.8511e-05,0.00024592,-0.00010327,-9.2552e-05,-0.00011513,-0.0046289,-0.00016863,0.013133,-0.001159,-0.00048403,-0.00029263,-0.00017786,0.0004024,0.0011098,-0.0014501,-0.0018302,-0.0011676,0,5.903e-05,0,0,0,0,0
-0.00010685,-9.114e-05,3.8061e-06,-0.00019905,-2.385e-05,0.00022671,-9.5474e-05,-8.376e-05,-0.00010865,-0.0045922,-0.00015998,0.012311,-0.0012132,-0.00045767,-0.00027608,-0.00016851,0.0003808,0.0010482,-0.001513,-0.0018915,-0.0012356,0,4.7224e-05,0,0,0,0,0
-0.00010047,-8.4725e-05,1.6787e-06,-0.00018766,-1.9947e-05,0.00020928,-8.8362e-05,-7.6003e-05,-0.00010237,-0.0045515,-0.00015138,0.011535,-0.0012637,-0.00043195,-0.00026006,-0.00015931,0.00035965,0.00098841,-0.0015712,-0.0019472,-0.0012997,0,3.7779e-05,0,0,0,0,0
-9.4376e-05,-7.8801e-05,8.3515e-08,-0.00017667,-1.6689e-05,0.00019344,-8.1862e-05,-6.9144e-05,-9.6338e-05,-0.0045085,-0.00014295,0.010803,-0.0013108,-0.00040704,-0.00024464,-0.00015034,0.00033913,0.00093068,-0.0016251,-0.0019978,-0.00136,0,3.0223e-05,0,0,0,0,0
-8.8573e-05,-7.3324e-05,-1.0987e-06,-0.00016612,-1.3978e-05,0.000179,-7.5911e-05,-6.306e-05,-9.0558e-05,-0.0044642,-0.00013476,0.010114,-0.0013546,-0.00038307,-0.00022989,-0.00014166,0.00031933,0.00087528,-0.0016751,-0.002044,-0.0014167,0,2.4179e-05,0,0,0,0,0
-8.3067e-05,-6.8256e-05,-1.9609e-06,-0.00015606,-1.1725e-05,0.00016582,-7.045e-05,-5.7646e-05,-8.5044e-05,-0.0044195,-0.00012685,0.0094654,-0.0013954,-0.00036011,-0.00021583,-0.00013331,0.00030033,0.00082235,-0.0017215,-0.0020863,-0.00147,0,1.9343e-05,0,0,0,0,0
-7.7854e-05,-6.356e-05,-2.5756e-06,-0.00014648,-9.8556e-06,0.00015376,-6.5431e-05,-5.2814e-05,-7.9801e-05,-0.0043751,-0.00011926,0.0088564,-0.0014334,-0.00033821,-0.00020248,-0.00012532,0.00028219,0.00077196,-0.0017646,-0.0021249,-0.0015199,0,1.5474e-05,0,0,0,0,0
-7.2929e-05,-5.9207e-05,-2.9996e-06,-0.00013739,-8.3055e-06,0.00014269,-6.0809e-05,-4.8485e-05,-7.483e-05,-0.0043315,-0.00011201,0.0082848,-0.0014689,-0.0003174,-0.00018983,-0.0001177,0.00026491,0.00072414,-0.0018047,-0.0021604,-0.0015668,0,1.2379e-05,0,0,0,0,0
-6.8283e-05,-5.5167e-05,-3.2772e-06,-0.00012878,-7.0205e-06,0.00013253,-5.6546e-05,-4.4595e-05,-7.0125e-05,-0.0042891,-0.00010511,0.0077485,-0.0015019,-0.00029766,-0.00017787,-0.00011046,0.00024852,0.00067887,-0.0018419,-0.0021931,-0.0016107,0,9.9035e-06,0,0,0,0,0
-6.3908e-05,-5.1416e-05,-3.4429e-06,-0.00012066,-5.955e-06,0.00012317,-5.2608e-05,-4.1086e-05,-6.5683e-05,-0.0042481,-9.8569e-05,0.0072457,-0.0015327,-0.00027899,-0.0001666,-0.00010359,0.000233,0.0006361,-0.0018766,-0.0022232,-0.0016518,0,7.9228e-06,0,0,0,0,0
-5.9792e-05,-4.7929e-05,-3.5238e-06,-0.000113,-5.0709e-06,0.00011454,-4.8966e-05,-3.7911e-05,-6.1494e-05,-0.0042087,-9.2374e-05,0.0067746,-0.0015615,-0.00026137,-0.00015597,-9.7098e-05,0.00021834,0.00059576,-0.0019089,-0.002251,-0.0016903,0,6.3383e-06,0,0,0,0,0
-5.5925e-05,-4.4687e-05,-3.5408e-06,-0.00010578,-4.3364e-06,0.00010658,-4.5594e-05,-3.5029e-05,-5.755e-05,-0.004171,-8.6523e-05,0.0063334,-0.0015883,-0.00024476,-0.00014598,-9.0968e-05,0.00020451,0.00055777,-0.0019389,-0.0022766,-0.0017263,0,5.0706e-06,0,0,0,0,0
-5.2294e-05,-4.167e-05,-3.5105e-06,-9.8999e-05,-3.7252e-06,9.9214e-05,-4.2468e-05,-3.2406e-05,-5.384e-05,-0.004135,-8.1006e-05,0.0059203,-0.0016133,-0.00022913,-0.00013659,-8.519e-05,0.00019148,0.00052203,-0.0019669,-0.0023003,-0.00176,0,4.0565e-06,0,0,0,0,0
-4.8887e-05,-3.8862e-05,-3.4455e-06,-9.2625e-05,-3.2155e-06,9.2395e-05,-3.9567e-05,-3.0011e-05,-5.0355e-05,-0.0041009,-7.5811e-05,0.0055337,-0.0016366,-0.00021443,-0.00012777,-7.9752e-05,0.00017923,0.00048845,-0.0019929,-0.0023223,-0.0017916,0,3.2452e-06,0,0,0,0,0
-4.5693e-05,-3.6246e-05,-3.3557e-06,-8.6642e-05,-2.7893e-06,8.6076e-05,-3.6872e-05,-2.7819e-05,-4.7083e-05,-0.0040685,-7.0926e-05,0.0051719,-0.0016584,-0.00020062,-0.0001195,-7.4639e-05,0.00016771,0.00045693,-0.0020172,-0.0023427,-0.001821,0,2.5961e-06,0,0,0,0,0
-4.2699e-05,-3.3809e-05,-3.2488e-06,-8.103e-05,-2.432e-06,8.0213e-05,-3.4368e-05,-2.5809e-05,-4.4013e-05,-0.0040379,-6.6336e-05,0.0048335,-0.0016787,-0.00018766,-0.00011175,-6.9836e-05,0.0001569,0.00042735,-0.0020398,-0.0023616,-0.0018486,0,2.0769e-06,0,0,0,0,0
-3.9895e-05,-3.1538e-05,-3.1306e-06,-7.5769e-05,-2.1313e-06,7.4769e-05,-3.2039e-05,-2.3961e-05,-4.1134e-05,-0.004009,-6.2028e-05,0.0045169,-0.0016976,-0.0001755,-0.00010449,-6.5328e-05,0.00014675,0.00039962,-0.002061,-0.0023792,-0.0018743,0,1.6615e-06,0,0,0,0,0
