piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00011876,-0.00049108,-0.00099774,3.4095e-05,-0.0015446,0.00051273,-0.00054882,-0.0025291,4.872e-05,0,-7.8453e-06,0.00038834,0.0017028,0.0002399,-0.00038259,0.0012934,-0.00084341,-0.0037426,7.5022e-05,0,0,0,0.01,0,0,0
-2.2047e-05,-0.00022006,-0.00046291,2.0443e-05,-0.00098268,0.00049933,0.00057032,-0.0013942,7.3174e-05,0,-1.366e-05,0.00067616,0.0015388,0.0003474,-0.00014845,0.001515,3.3031e-05,-0.0058056,0.0001877,0,0,0,0.009,0,0,0
2.7149e-05,-7.853e-05,-0.00015609,1.0126e-05,-0.00061688,0.00045066,0.00040037,-0.00068358,7.6461e-05,0,-1.796e-05,0.00088903,0.0014049,0.00038576,-5.7939e-06,0.0015828,0.0006483,-0.0068172,0.00030544,0,0,0,0.0081,0,0,0
4.8834e-05,1.0553e-06,1.3946e-05,4.0287e-06,-0.00037844,0.00038836,0.00021553,-0.00024395,6.9146e-05,0,-2.1111e-05,0.001045,0.0012919,0.00038525,7.9789e-05,0.0015632,0.00097951,-0.0071782,0.00041191,0,0,0,0.00729,0,0,0
5.4991e-05,4.4259e-05,0.00010171,6.8564e-07,-0.00022306,0.00032409,9.7019e-05,2.2543e-05,5.7238e-05,0,-2.3376e-05,0.0011571,0.0011939,0.00036362,0.00012948,0.0014951,0.0011286,-0.0071448,0.00050005,0,0,0,0.006561,0,0,0
5.2837e-05,6.5529e-05,0.00014083,-1.003e-06,-0.00012201,0.00026384,2.6852e-05,0.00017872,4.4097e-05,0,-2.4949e-05,0.001235,0.0011072,0.00033161,0.00015665,0.0014026,0.0011699,-0.0068804,0.00056796,0,0,0,0.0059049,0,0,0
4.6652e-05,7.3749e-05,0.000152,-1.7319e-06,-5.6597e-05,0.00021033,-1.2908e-05,0.00026493,3.15e-05,0,-2.5974e-05,0.0012857,0.001029,0.00029559,0.00016977,0.0012998,0.00115,-0.0064883,0.00061646,0,0,0,0.0053144,0,0,0
3.891e-05,7.4428e-05,0.00014785,-1.9253e-06,-1.4633e-05,0.00016441,-3.4118e-05,0.00030709,2.0293e-05,0,-2.6563e-05,0.0013149,0.00095776,0.00025923,0.00017419,0.0011953,0.0010976,-0.0060339,0.00064771,0,0,0,0.004783,0,0,0
3.0982e-05,7.0956e-05,0.00013596,-1.8377e-06,1.1863e-05,0.00012594,-4.4223e-05,0.00032188,1.0789e-05,0,-2.6804e-05,0.0013268,0.00089223,0.00022457,0.0001733,0.0010938,0.0010296,-0.0055576,0.00066432,0,0,0,0.0043047,0,0,0
2.3582e-05,6.5394e-05,0.00012079,-1.6184e-06,2.8139e-05,9.4265e-05,-4.7834e-05,0.00031996,3.0063e-06,0,-2.6766e-05,0.0013249,0.00083159,0.00019262,0.00016923,0.00099783,0.00095614,-0.0050841,0.00066895,0,0,0,0.0038742,0,0,0
1.7032e-05,5.8972e-05,0.00010486,-1.3523e-06,3.7657e-05,6.8554e-05,-4.7776e-05,0.00030819,-3.182e-06,0,-2.6504e-05,0.001312,0.00077524,0.00016381,0.00016332,0.00090862,0.00088272,-0.0046281,0.00066405,0,0,0,0.0034868,0,0,0
