piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-7.1056e-06,-0.0002246,-6.4267e-06,-2.7831e-05,6.2714e-06,1.5133e-05,-0.0089349,-1.2476e-05,-5.4749e-06,-8.5357e-05,-1.4012e-05,3.0138e-05,3.0297e-05,6.8021e-05,7.9986e-06,0.0002251,-0.013731,-1.8461e-05,-8.4305e-06,0,0,0.01,0,0,0,0
-4.7377e-06,-6.0481e-06,9.3625e-06,-1.9077e-06,4.5187e-06,6.7516e-06,5.9851e-06,-8.1274e-06,-4.5038e-06,-9.8626e-05,-2.4498e-06,5.4966e-05,1.0331e-06,6.4494e-05,1.3483e-05,0.00021693,-0.013721,-3.0488e-05,-1.5366e-05,0,0,0.009,0,0,0,0
-4.0781e-06,1.4606e-05,9.766e-06,5.5713e-07,4.3951e-06,4.8138e-06,0.00080033,-6.1151e-06,-4.05e-06,-9.9952e-05,-1.2466e-06,7.5095e-05,-9.8645e-06,5.6711e-05,1.4756e-05,0.00019915,-0.012492,-3.9537e-05,-2.1602e-05,0,0,0.0081,0,0,0,0
-3.637e-06,1.5287e-05,8.7532e-06,7.1585e-07,4.307e-06,3.7303e-06,0.00079888,-4.7452e-06,-3.673e-06,-9.9684e-05,-1.0898e-06,9.1167e-05,-1.7945e-05,4.9374e-05,1.5363e-05,0.00018191,-0.011264,-4.6559e-05,-2.7258e-05,0,0,0.00729,0,0,0,0
-3.26e-06,1.4093e-05,7.7016e-06,6.5636e-07,4.1443e-06,2.9009e-06,0.0007268,-3.7354e-06,-3.3298e-06,-9.894e-05,-1.0497e-06,0.00010376,-2.4895e-05,4.2853e-05,1.5698e-05,0.00016607,-0.010147,-5.2086e-05,-3.2386e-05,0,0,0.006561,0,0,0,0
-2.9262e-06,1.2813e-05,6.7428e-06,5.8375e-07,3.9286e-06,2.2304e-06,0.00065492,-2.9761e-06,-3.0154e-06,-9.7904e-05,-1.0282e-06,0.00011336,-3.1003e-05,3.71e-05,1.5838e-05,0.00015162,-0.0091405,-5.649e-05,-3.7029e-05,0,0,0.0059049,0,0,0,0
-2.6287e-06,1.1619e-05,5.8834e-06,5.1731e-07,3.6839e-06,1.6822e-06,0.00058953,-2.3981e-06,-2.7281e-06,-9.6654e-05,-1.0114e-06,0.00012043,-3.6397e-05,3.2034e-05,1.582e-05,0.00013842,-0.0082346,-6.0039e-05,-4.123e-05,0,0,0.0053144,0,0,0,0
-2.3629e-06,1.0526e-05,5.1174e-06,4.5809e-07,3.4273e-06,1.232e-06,0.0005306,-1.9528e-06,-2.4665e-06,-9.5247e-05,-9.9563e-07,0.00012533,-4.1173e-05,2.7579e-05,1.5675e-05,0.00012639,-0.0074192,-6.2928e-05,-4.5028e-05,0,0,0.004783,0,0,0,0
-2.125e-06,9.5294e-06,4.4369e-06,4.0545e-07,3.17e-06,8.6143e-07,0.00047756,-1.6054e-06,-2.2287e-06,-9.3726e-05,-9.7888e-07,0.0001284,-4.5409e-05,2.3667e-05,1.5427e-05,0.00011542,-0.0066853,-6.5304e-05,-4.846e-05,0,0,0.0043047,0,0,0,0
-1.9118e-06,8.6227e-06,3.8343e-06,3.5867e-07,2.9195e-06,5.5613e-07,0.00042981,-1.331e-06,-2.013e-06,-9.2127e-05,-9.6024e-07,0.00012993,-4.917e-05,2.0236e-05,1.5098e-05,0.00010541,-0.0060248,-6.7274e-05,-5.1559e-05,0,0,0.0038742,0,0,0,0
-1.7206e-06,7.7993e-06,3.3019e-06,3.171e-07,2.68e-06,3.0479e-07,0.00038683,-1.1116e-06,-1.8176e-06,-9.0479e-05,-9.3931e-07,0.00013017,-5.2513e-05,1.7231e-05,1.4703e-05,9.6272e-05,-0.0054303,-6.8919e-05,-5.4358e-05,0,0,0.0034868,0,0,0,0
-1.5488e-06,7.0526e-06,2.8328e-06,2.8016e-07,2.4543e-06,9.8352e-08,0.00034815,-9.3408e-07,-1.6408e-06,-8.8806e-05,-9.1603e-07,0.00012934,-5.5487e-05,1.4603e-05,1.4259e-05,8.794e-05,-0.0048953,-7.0301e-05,-5.6885e-05,0,0,0.0031381,0,0,0,0
