piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0012035,-0.0010526,-0.0042815,0.00017416,0.00060198,-0.0050576,-0.0046096,-0.00066172,-0.0012406,0,-1.6204e-05,0.00080212,0.004327,0.00051422,-0.00077596,0.0032675,-0.0070837,-0.00097919,-0.0019104,0,0,0,0,0.01,0,0
-0.00074835,-0.00050248,-0.0028386,0.00013712,0.00065196,-0.0036277,0.001525,-9.0551e-05,-0.00079436,0,-2.9355e-05,0.0014531,0.0040707,0.00075968,-0.00035675,0.0037752,-0.0047402,-0.0011132,-0.0031336,0,0,0,0,0.009,0,0
-0.0004329,-0.00023874,-0.0018541,9.8284e-05,0.00061902,-0.0025715,0.0015088,0.00018687,-0.00047622,0,-3.9988e-05,0.0019794,0.0038354,0.00087631,-7.668e-05,0.0039941,-0.0024216,-0.00083667,-0.0038669,0,0,0,0,0.0081,0,0
-0.00021448,-7.8272e-05,-0.0011724,6.9254e-05,0.00054827,-0.0017899,0.0010855,0.00029843,-0.00025029,0,-4.8511e-05,0.0024013,0.0036153,0.00091454,0.00011235,0.0040345,-0.00075345,-0.00039505,-0.0042523,0,0,0,0,0.00729,0,0
-6.4704e-05,2.1977e-05,-0.00069962,4.8235e-05,0.00046479,-0.0012126,0.00074847,0.00031924,-9.1486e-05,0,-5.5247e-05,0.0027347,0.0034072,0.00090381,0.00023925,0.0039614,0.00039676,7.7343e-05,-0.0043932,0,0,0,0,0.006561,0,0
3.6266e-05,8.304e-05,-0.00037294,3.3037e-05,0.00038201,-0.00078799,0.0005064,0.00029376,1.8315e-05,0,-6.0457e-05,0.0029926,0.0032093,0.00086324,0.00032313,0.0038176,0.001175,0.00051204,-0.004365,0,0,0,0,0.0059049,0,0
0.00010246,0.00011819,-0.00014901,2.2038e-05,0.00030656,-0.00047761,0.00033402,0.00024785,9.2328e-05,0,-6.4363e-05,0.003186,0.0030204,0.0008055,0.00037694,0.0036318,0.0016883,0.0008788,-0.0042228,0,0,0,0,0.0053144,0,0
0.00014388,0.00013622,2.3343e-06,1.4082e-05,0.00024114,-0.00025289,0.00021104,0.00019598,0.00014026,0,-6.7152e-05,0.003324,0.0028402,0.00073896,0.00040956,0.0034231,0.0020126,0.0011688,-0.0040068,0,0,0,0,0.004783,0,0
0.00016773,0.00014304,0.00010227,8.3452e-06,0.00018628,-9.2355e-05,0.00012318,0.00014586,0.00016925,0,-6.8986e-05,0.0034148,0.0026682,0.00066909,0.00042714,0.0032044,0.0022019,0.0013847,-0.0037462,0,0,0,0,0.0043047,0,0
0.00017918,0.00014261,0.00016576,4.234e-06,0.00014136,2.0161e-05,6.0502e-05,0.00010116,0.00018462,0,-7.0006e-05,0.0034653,0.0025044,0.00059942,0.00043399,0.0029843,0.0022949,0.0015343,-0.0034619,0,0,0,0,0.0038742,0,0
0.000182,0.00013762,0.00020346,1.3178e-06,0.00010528,9.6871e-05,1.5986e-05,6.3245e-05,0.00019027,0,-7.0336e-05,0.0034816,0.0023486,0.00053219,0.00043317,0.0027683,0.0023194,0.0016279,-0.0031689,0,0,0,0,0.0034868,0,0
0.00017891,0.00012989,0.00022303,-7.1827e-07,7.6735e-05,0.00014701,-1.5334e-05,3.2249e-05,0.00018913,0,-7.0085e-05,0.0034692,0.0022006,0.00046874,0.00042688,0.00256,0.0022959,0.0016757,-0.0028777,0,0,0,0,0.0031381,0,0
0.0001719,0.00012064,0.00022995,-2.1059e-06,5.4474e-05,0.00017759,-3.7023e-05,7.6535e-06,0.00018334,0,-6.935e-05,0.0034328,0.0020603,0.0004098,0.00041672,0.0023617,0.002239,0.001687,-0.0025954,0,0,0,0,0.0028243,0,0
0.00016241,0.00011069,0.00022821,-3.0166e-06,3.734e-05,0.00019388,-5.1657e-05,-1.1333e-05,0.00017451,0,-6.8213e-05,0.0033765,0.0019276,0.00035573,0.00040385,0.0021745,0.0021596,0.0016702,-0.0023267,0,0,0,0,0.0025419,0,0
0.00015147,0.00010059,0.00022066,-3.5779e-06,2.4328e-05,0.0001999,-6.1116e-05,-2.5579e-05,0.00016379,0,-6.6748e-05,0.003304,0.0018021,0.00030659,0.00038916,0.001999,0.0020657,0.0016324,-0.0020744,0,0,0,0,0.0022877,0,0
