piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
5.3351e-06,-0.00020782,1.2048e-05,-2.8371e-05,9.2093e-06,3.121e-05,-0.0088811,8.1873e-06,6.3888e-06,-5.5576e-05,-2.6728e-06,2.9898e-05,7.5337e-05,7.4373e-05,1.3193e-05,0.00023875,-0.013648,1.2115e-05,9.8379e-06,0,0,0.01,0,0,0,0
6.0759e-06,5.6902e-06,2.7109e-05,-2.5278e-06,6.3449e-06,2.3292e-05,2.0101e-05,7.7988e-06,5.9543e-06,-5.7624e-05,5.4353e-06,5.4595e-05,6.33e-05,7.0593e-05,1.8324e-05,0.00023005,-0.013617,2.3656e-05,1.9007e-05,0,0,0.009,0,0,0,0
5.1527e-06,2.3995e-05,2.5266e-05,-7.7702e-09,5.1723e-06,2.0102e-05,0.00080561,5.8189e-06,4.9937e-06,-5.1152e-05,5.0675e-06,7.4685e-05,6.4408e-05,6.2033e-05,1.8866e-05,0.00021062,-0.012379,3.2266e-05,2.6696e-05,0,0,0.0081,0,0,0,0
4.2022e-06,2.2995e-05,2.2185e-05,2.1998e-07,4.3783e-06,1.7587e-05,0.00080212,4.1726e-06,4.0918e-06,-4.4641e-05,4.0438e-06,9.0779e-05,6.5917e-05,5.398e-05,1.884e-05,0.00019185,-0.011146,3.8441e-05,3.2997e-05,0,0,0.00729,0,0,0,0
3.3664e-06,2.0437e-05,1.9342e-05,2.2365e-07,3.7742e-06,1.5344e-05,0.00072914,2.9155e-06,3.2954e-06,-3.8822e-05,3.1051e-06,0.00010342,6.6743e-05,4.6839e-05,1.8653e-05,0.0001747,-0.010026,4.2755e-05,3.8071e-05,0,0,0.006561,0,0,0,0
2.6437e-06,1.8017e-05,1.6834e-05,2.067e-07,3.2994e-06,1.3328e-05,0.00065663,1.9585e-06,2.5992e-06,-3.368e-05,2.3017e-06,0.0001131,6.6911e-05,4.055e-05,1.8359e-05,0.0001591,-0.0090168,4.5653e-05,4.2074e-05,0,0,0.0059049,0,0,0,0
2.0208e-06,1.5864e-05,1.4629e-05,1.8918e-07,2.9185e-06,1.1521e-05,0.00059072,1.2253e-06,1.9932e-06,-2.9139e-05,1.6201e-06,0.00012024,6.6536e-05,3.5018e-05,1.7979e-05,0.00014492,-0.008109,4.7466e-05,4.5143e-05,0,0,0.0053144,0,0,0,0
1.4853e-06,1.3959e-05,1.2688e-05,1.7301e-07,2.6069e-06,9.9085e-06,0.00053135,6.5963e-07,1.468e-06,-2.513e-05,1.0436e-06,0.00012522,6.5718e-05,3.0157e-05,1.7527e-05,0.00013203,-0.0072925,4.8443e-05,4.7403e-05,0,0,0.004783,0,0,0,0
1.0262e-06,1.2273e-05,1.0981e-05,1.5828e-07,2.3472e-06,8.4754e-06,0.00047794,2.2106e-07,1.015e-06,-2.1592e-05,5.5757e-07,0.00012836,6.4543e-05,2.589e-05,1.7017e-05,0.0001203,-0.006558,4.877e-05,4.8966e-05,0,0,0.0043047,0,0,0,0
6.3418e-07,1.0779e-05,9.478e-06,1.4493e-07,2.127e-06,7.206e-06,0.00042989,-1.2008e-07,6.2609e-07,-1.8473e-05,1.4977e-07,0.00012996,6.3083e-05,2.2148e-05,1.6462e-05,0.00010962,-0.0058974,4.8592e-05,4.993e-05,0,0,0.0038742,0,0,0,0
3.0096e-07,9.4563e-06,8.1556e-06,1.3284e-07,1.9374e-06,6.0853e-06,0.00038666,-3.8557e-07,2.9422e-07,-1.5726e-05,-1.904e-07,0.00013026,6.1397e-05,1.8871e-05,1.5873e-05,9.9905e-05,-0.0053032,4.8021e-05,5.0383e-05,0,0,0.0034868,0,0,0,0
