piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-4.5021e-05,-4.2429e-05,3.2424e-05,-2.1497e-05,-6.2525e-06,6.0174e-05,-4.4013e-05,-4.2727e-05,-4.5181e-05,-0.0012651,-5.1838e-05,0.0030348,-0.00034445,-9.457e-05,-6.5422e-05,-3.187e-05,9.6836e-05,0.00022331,-0.00037785,-0.00043855,-0.0003157,0,0,0,0,0,0.00017198,0
-4.2795e-05,-3.9981e-05,3.0441e-05,-2.0529e-05,-5.5563e-06,5.6526e-05,-4.126e-05,-3.9774e-05,-4.3005e-05,-0.0012557,-4.9467e-05,0.0028624,-0.00037188,-9.0447e-05,-6.2485e-05,-3.0575e-05,9.2717e-05,0.00021319,-0.00040764,-0.000469,-0.00034665,0,0,0,0,0,0.00014618,0
-4.0612e-05,-3.7647e-05,2.8571e-05,-1.9561e-05,-4.9458e-06,5.3078e-05,-3.8672e-05,-3.7037e-05,-4.086e-05,-0.0012475,-4.7103e-05,0.0026976,-0.00039769,-8.6295e-05,-5.9545e-05,-2.925e-05,8.8546e-05,0.00020308,-0.00043556,-0.00049735,-0.00037606,0,0,0,0,0,0.00012425,0
-3.8482e-05,-3.5426e-05,2.6808e-05,-1.8602e-05,-4.4102e-06,4.982e-05,-3.6239e-05,-3.4498e-05,-3.8759e-05,-0.0012401,-4.4767e-05,0.0025405,-0.00042196,-8.2158e-05,-5.663e-05,-2.7914e-05,8.4374e-05,0.00019308,-0.00046172,-0.00052376,-0.00040395,0,0,0,0,0,0.00010562,0
-3.6417e-05,-3.3317e-05,2.5148e-05,-1.7659e-05,-3.9401e-06,4.6747e-05,-3.3954e-05,-3.2144e-05,-3.6714e-05,-0.0012336,-4.2476e-05,0.002391,-0.00044478,-7.8075e-05,-5.3764e-05,-2.6582e-05,8.024e-05,0.00018326,-0.00048624,-0.00054837,-0.00043038,0,0,0,0,0,8.9774e-05,0
-3.4423e-05,-3.1318e-05,2.3585e-05,-1.6739e-05,-3.5271e-06,4.3851e-05,-3.1809e-05,-2.9959e-05,-3.4733e-05,-0.0012279,-4.0244e-05,0.002249,-0.00046623,-7.4073e-05,-5.0965e-05,-2.5265e-05,7.6178e-05,0.00017368,-0.0005092,-0.00057131,-0.00045538,0,0,0,0,0,7.6308e-05,0
-3.2504e-05,-2.9425e-05,2.2114e-05,-1.5846e-05,-3.1637e-06,4.1123e-05,-2.9795e-05,-2.7931e-05,-3.2822e-05,-0.0012227,-3.8079e-05,0.0021143,-0.00048636,-7.0175e-05,-4.8246e-05,-2.3974e-05,7.2211e-05,0.00016438,-0.00053072,-0.00059269,-0.000479,0,0,0,0,0,6.4861e-05,0
-3.0664e-05,-2.7635e-05,2.0731e-05,-1.4982e-05,-2.8436e-06,3.8556e-05,-2.7906e-05,-2.6047e-05,-3.0985e-05,-0.0012182,-3.599e-05,0.0019868,-0.00050527,-6.6397e-05,-4.5617e-05,-2.2716e-05,6.8358e-05,0.0001554,-0.00055086,-0.00061263,-0.0005013,0,0,0,0,0,5.5132e-05,0
-2.8904e-05,-2.5944e-05,1.943e-05,-1.415e-05,-2.5612e-06,3.6142e-05,-2.6134e-05,-2.4296e-05,-2.9224e-05,-0.001214,-3.398e-05,0.0018662,-0.00052302,-6.275e-05,-4.3086e-05,-2.1496e-05,6.4634e-05,0.00014676,-0.00056973,-0.00063123,-0.00052233,0,0,0,0,0,4.6862e-05,0
-2.7225e-05,-2.4349e-05,1.8209e-05,-1.3352e-05,-2.3115e-06,3.3872e-05,-2.4472e-05,-2.2669e-05,-2.7542e-05,-0.0012104,-3.2054e-05,0.0017522,-0.00053967,-5.9244e-05,-4.0656e-05,-2.0318e-05,6.1047e-05,0.00013846,-0.0005874,-0.00064859,-0.00054216,0,0,0,0,0,3.9833e-05,0
-2.5627e-05,-2.2845e-05,1.7061e-05,-1.2589e-05,-2.0905e-06,3.174e-05,-2.2913e-05,-2.1156e-05,-2.5938e-05,-0.0012071,-3.0212e-05,0.0016447,-0.00055529,-5.5883e-05,-3.8331e-05,-1.9184e-05,5.7605e-05,0.00013053,-0.00060395,-0.00066478,-0.00056083,0,0,0,0,0,3.3858e-05,0
-2.4108e-05,-2.1428e-05,1.5984e-05,-1.186e-05,-1.8944e-06,2.9738e-05,-2.1453e-05,-1.9747e-05,-2.4411e-05,-0.0012041,-2.8455e-05,0.0015432,-0.00056994,-5.267e-05,-3.6111e-05,-1.8098e-05,5.4311e-05,0.00012296,-0.00061943,-0.0006799,-0.0005784,0,0,0,0,0,2.8779e-05,0
-2.2667e-05,-2.0094e-05,1.4972e-05,-1.1165e-05,-1.72e-06,2.7858e-05,-2.0084e-05,-1.8436e-05,-2.2962e-05,-0.0012014,-2.6783e-05,0.0014477,-0.00058367,-4.9606e-05,-3.3997e-05,-1.7059e-05,5.1167e-05,0.00011575,-0.00063393,-0.00069401,-0.00059492,0,0,0,0,0,2.4462e-05,0
-2.1303e-05,-1.8839e-05,1.4023e-05,-1.0505e-05,-1.5646e-06,2.6093e-05,-1.8801e-05,-1.7216e-05,-2.1587e-05,-0.0011989,-2.5194e-05,0.0013577,-0.00059654,-4.669e-05,-3.1987e-05,-1.6067e-05,4.8172e-05,0.0001089,-0.00064751,-0.00070719,-0.00061046,0,0,0,0,0,2.0793e-05,0
-2.0011e-05,-1.7659e-05,1.3133e-05,-9.8787e-06,-1.4259e-06,2.4438e-05,-1.7599e-05,-1.6078e-05,-2.0285e-05,-0.0011967,-2.3687e-05,0.001273,-0.00060861,-4.392e-05,-3.008e-05,-1.5124e-05,4.5324e-05,0.0001024,-0.00066021,-0.0007195,-0.00062506,0,0,0,0,0,1.7674e-05,0
