piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.0911e-05,-2.6816e-05,2.5516e-05,-1.1676e-05,6.5664e-06,3.0626e-05,-2.8199e-05,-2.4836e-05,-3.1333e-05,-0.0016609,-3.3948e-05,0.001869,-0.00079085,-5.2795e-05,-3.419e-05,-1.8772e-05,7.7683e-05,0.00014859,-0.00086843,-0.00095619,-0.00081718,0.00028004,0,0,0,0,0,0
-2.9151e-05,-2.5279e-05,2.3522e-05,-1.1359e-05,5.4375e-06,2.9443e-05,-2.6414e-05,-2.3292e-05,-2.9558e-05,-0.0016572,-3.2288e-05,0.0017684,-0.00081021,-5.1271e-05,-3.3427e-05,-1.8172e-05,7.2645e-05,0.00014116,-0.0008875,-0.00097403,-0.00083845,0.00023803,0,0,0,0,0,0
-2.7469e-05,-2.3813e-05,2.1709e-05,-1.0997e-05,4.487e-06,2.8218e-05,-2.4739e-05,-2.184e-05,-2.7861e-05,-0.0016538,-3.0656e-05,0.0016712,-0.00082825,-4.9563e-05,-3.2498e-05,-1.7519e-05,6.7937e-05,0.00013388,-0.00090536,-0.00099075,-0.00085851,0.00020233,0,0,0,0,0,0
-2.5867e-05,-2.2417e-05,2.0057e-05,-1.0602e-05,3.6877e-06,2.6972e-05,-2.3168e-05,-2.0474e-05,-2.6241e-05,-0.0016507,-2.9062e-05,0.0015778,-0.00084507,-4.7726e-05,-3.1445e-05,-1.683e-05,6.3535e-05,0.0001268,-0.00092209,-0.0010064,-0.00087739,0.00017198,0,0,0,0,0,0
-2.4342e-05,-2.109e-05,1.8549e-05,-1.0186e-05,3.0163e-06,2.572e-05,-2.1695e-05,-1.9189e-05,-2.47e-05,-0.0016479,-2.7513e-05,0.0014883,-0.00086076,-4.5804e-05,-3.0304e-05,-1.612e-05,5.9421e-05,0.00011995,-0.00093775,-0.0010211,-0.00089517,0.00014618,0,0,0,0,0,0
-2.2894e-05,-1.9831e-05,1.7171e-05,-9.7571e-06,2.4531e-06,2.4475e-05,-2.0313e-05,-1.7983e-05,-2.3236e-05,-0.0016454,-2.6016e-05,0.0014027,-0.00087539,-4.3832e-05,-2.9104e-05,-1.5399e-05,5.5575e-05,0.00011333,-0.00095241,-0.0010349,-0.00091189,0.00012425,0,0,0,0,0,0
-2.1522e-05,-1.8638e-05,1.591e-05,-9.3214e-06,1.9815e-06,2.3249e-05,-1.9018e-05,-1.685e-05,-2.1847e-05,-0.0016431,-2.4574e-05,0.0013211,-0.00088904,-4.1841e-05,-2.7868e-05,-1.4677e-05,5.1979e-05,0.00010698,-0.00096615,-0.0010478,-0.00092762,0.00010562,0,0,0,0,0,0
-2.0222e-05,-1.7509e-05,1.4752e-05,-8.8848e-06,1.5873e-06,2.205e-05,-1.7805e-05,-1.5786e-05,-2.0531e-05,-0.001641,-2.3189e-05,0.0012435,-0.00090178,-3.9853e-05,-2.6615e-05,-1.3961e-05,4.8618e-05,0.0001009,-0.000979,-0.0010599,-0.0009424,8.9774e-05,0,0,0,0,0,0
-1.8994e-05,-1.6442e-05,1.3689e-05,-8.4517e-06,1.2585e-06,2.0883e-05,-1.6668e-05,-1.4787e-05,-1.9286e-05,-0.0016391,-2.1864e-05,0.0011697,-0.00091368,-3.7887e-05,-2.5362e-05,-1.3257e-05,4.5474e-05,9.508e-05,-0.00099104,-0.0010712,-0.00095628,7.6308e-05,0,0,0,0,0,0
-1.7833e-05,-1.5435e-05,1.2712e-05,-8.0257e-06,9.8479e-07,1.9753e-05,-1.5602e-05,-1.385e-05,-1.811e-05,-0.0016373,-2.0599e-05,0.0010997,-0.00092478,-3.5957e-05,-2.4121e-05,-1.2569e-05,4.2535e-05,8.9536e-05,-0.0010023,-0.0010818,-0.00096931,6.4861e-05,0,0,0,0,0,0
-1.6737e-05,-1.4485e-05,1.1812e-05,-7.6092e-06,7.5762e-07,1.8663e-05,-1.4604e-05,-1.2971e-05,-1.6999e-05,-0.0016357,-1.9394e-05,0.0010334,-0.00093515,-3.4075e-05,-2.29e-05,-1.19e-05,3.9786e-05,8.4262e-05,-0.0010128,-0.0010917,-0.00098155,5.5132e-05,0,0,0,0,0,0
-1.5704e-05,-1.3589e-05,1.0982e-05,-7.2045e-06,5.6964e-07,1.7616e-05,-1.367e-05,-1.2146e-05,-1.5952e-05,-0.0016342,-1.8248e-05,0.00097071,-0.00094484,-3.2249e-05,-2.1708e-05,-1.1253e-05,3.7216e-05,7.9254e-05,-0.0010227,-0.001101,-0.00099303,4.6862e-05,0,0,0,0,0,0
-1.4731e-05,-1.2745e-05,1.0215e-05,-6.8131e-06,4.1463e-07,1.6614e-05,-1.2794e-05,-1.1373e-05,-1.4965e-05,-0.0016329,-1.7161e-05,0.00091147,-0.00095389,-3.0485e-05,-2.055e-05,-1.063e-05,3.4812e-05,7.4505e-05,-0.001032,-0.0011097,-0.0010038,3.9833e-05,0,0,0,0,0,0
-1.3815e-05,-1.1951e-05,9.5072e-06,-6.4359e-06,2.8736e-07,1.5656e-05,-1.1974e-05,-1.0649e-05,-1.4035e-05,-0.0016317,-1.613e-05,0.00085554,-0.00096234,-2.8787e-05,-1.9431e-05,-1.0032e-05,3.2564e-05,7.0008e-05,-0.0010406,-0.0011179,-0.0010139,3.3858e-05,0,0,0,0,0,0
-1.2953e-05,-1.1204e-05,8.8522e-06,-6.0738e-06,1.8337e-07,1.4743e-05,-1.1206e-05,-9.9695e-06,-1.316e-05,-0.0016305,-1.5154e-05,0.0008028,-0.00097024,-2.7159e-05,-1.8353e-05,-9.4588e-06,3.0462e-05,6.5756e-05,-0.0010487,-0.0011255,-0.0010234,2.8779e-05,0,0,0,0,0,0
-1.2142e-05,-1.0502e-05,8.2458e-06,-5.7271e-06,9.89e-08,1.3874e-05,-1.0487e-05,-9.3331e-06,-1.2337e-05,-0.0016295,-1.4232e-05,0.0007531,-0.00097762,-2.5602e-05,-1.7319e-05,-8.9119e-06,2.8496e-05,6.1738e-05,-0.0010563,-0.0011326,-0.0010322,2.4462e-05,0,0,0,0,0,0
-1.138e-05,-9.8419e-06,7.6838e-06,-5.396e-06,3.0769e-08,1.3049e-05,-9.8144e-06,-8.7367e-06,-1.1563e-05,-0.0016285,-1.3361e-05,0.0007063,-0.00098452,-2.4116e-05,-1.6329e-05,-8.3908e-06,2.6657e-05,5.7947e-05,-0.0010633,-0.0011393,-0.0010406,2.0793e-05,0,0,0,0,0,0
-1.0663e-05,-9.2219e-06,7.1626e-06,-5.0806e-06,-2.3708e-08,1.2267e-05,-9.1844e-06,-8.178e-06,-1.0836e-05,-0.0016276,-1.2539e-05,0.00066226,-0.00099097,-2.2702e-05,-1.5383e-05,-7.8953e-06,2.4936e-05,5.4371e-05,-0.00107,-0.0011456,-0.0010484,1.7674e-05,0,0,0,0,0,0
