piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-1.4778e-05,-1.0859e-05,0.00051557,-0.00015182,-8.233e-05,0.00074972,-7.3554e-05,-3.9194e-05,-1.3074e-05,-0.0011652,-0.00011509,0.017578,0.0013724,-0.00059511,-0.00038721,-0.00015887,0.0005712,0.0015673,0.0017475,0.0014655,0.0015097,0,0.00014412,0,0,0,0,0
-2.5931e-05,-2.0253e-05,0.00047593,-0.00014368,-7.6314e-05,0.00069593,-8.0312e-05,-4.6682e-05,-2.4482e-05,-0.0010717,-0.00012368,0.016486,0.0013444,-0.00056626,-0.00036959,-0.00015313,0.00054529,0.0014837,0.0016895,0.0014297,0.0014921,0,0.00011529,0,0,0,0,0
-3.5352e-05,-2.8302e-05,0.00043779,-0.00013552,-7.0361e-05,0.00064367,-8.5028e-05,-5.2567e-05,-3.4149e-05,-0.0009797,-0.00012933,0.015449,0.0013118,-0.00053688,-0.00035141,-0.00014699,0.00051865,0.0013997,0.0016281,0.0013895,0.0014675,0,9.2234e-05,0,0,0,0,0
-4.3189e-05,-3.5087e-05,0.00040155,-0.00012746,-6.4581e-05,0.00059359,-8.8073e-05,-5.7064e-05,-4.2219e-05,-0.00089099,-0.00013263,0.014467,0.0012753,-0.00050754,-0.00033308,-0.00014061,0.00049183,0.0013167,0.0015645,0.0013458,0.0014371,0,7.3787e-05,0,0,0,0,0
-4.9595e-05,-4.0707e-05,0.00036745,-0.00011961,-5.9052e-05,0.00054611,-8.9757e-05,-6.0369e-05,-4.8841e-05,-0.00080674,-0.00013403,0.01354,0.0012358,-0.00047866,-0.00031489,-0.00013413,0.00046525,0.0012358,0.0014997,0.0012996,0.0014019,0,5.903e-05,0,0,0,0,0
-5.4718e-05,-4.5264e-05,0.00033559,-0.00011204,-5.3822e-05,0.00050145,-9.0337e-05,-6.2656e-05,-5.4161e-05,-0.00072767,-0.00013392,0.012666,0.0011942,-0.00045054,-0.00029707,-0.00012764,0.0004392,0.0011578,0.0014345,0.0012516,0.001363,0,4.7224e-05,0,0,0,0,0
-5.87e-05,-4.8864e-05,0.00030602,-0.00010479,-4.8921e-05,0.00045973,-9.0027e-05,-6.4081e-05,-5.8322e-05,-0.00065415,-0.00013261,0.011845,0.001151,-0.00042339,-0.00027977,-0.00012122,0.00041392,0.0010831,0.0013695,0.0012025,0.001321,0,3.7779e-05,0,0,0,0,0
-6.1677e-05,-5.161e-05,0.0002787,-9.7893e-05,-4.4364e-05,0.00042096,-8.9006e-05,-6.4779e-05,-6.1458e-05,-0.00058631,-0.00013036,0.011073,0.0011068,-0.00039736,-0.00026309,-0.00011493,0.00038955,0.001012,0.0013052,0.001153,0.0012767,0,3.0223e-05,0,0,0,0,0
-6.3776e-05,-5.3602e-05,0.00025357,-9.1365e-05,-4.0151e-05,0.00038509,-8.7423e-05,-6.4868e-05,-6.3697e-05,-0.00052413,-0.00012739,0.01035,0.0010621,-0.00037253,-0.00024712,-0.0001088,0.00036619,0.00094463,0.0012421,0.0011033,0.0012309,0,2.4179e-05,0,0,0,0,0
-6.5112e-05,-5.4932e-05,0.00023053,-8.5209e-05,-3.6277e-05,0.00035202,-8.5401e-05,-6.4454e-05,-6.5155e-05,-0.00046742,-0.00012387,0.009672,0.0010172,-0.00034895,-0.00023188,-0.00010286,0.00034389,0.00088109,0.0011804,0.0010539,0.001184,0,1.9343e-05,0,0,0,0,0
-6.579e-05,-5.5688e-05,0.00020947,-7.9421e-05,-3.2731e-05,0.00032162,-8.3043e-05,-6.3626e-05,-6.5938e-05,-0.00041596,-0.00011994,0.0090374,0.00097261,-0.00032662,-0.00021741,-9.7147e-05,0.0003227,0.00082134,0.0011205,0.0010052,0.0011365,0,1.5474e-05,0,0,0,0,0
-6.5908e-05,-5.5949e-05,0.00019025,-7.3993e-05,-2.9496e-05,0.00029374,-8.0433e-05,-6.2461e-05,-6.6145e-05,-0.00036942,-0.00011572,0.0084436,0.00092847,-0.00030555,-0.00020371,-9.166e-05,0.00030261,0.0007653,0.0010624,0.00095742,0.0010889,0,1.2379e-05,0,0,0,0,0
-6.555e-05,-5.5789e-05,0.00017275,-6.8914e-05,-2.6554e-05,0.00026822,-7.7643e-05,-6.1027e-05,-6.5863e-05,-0.0003275,-0.00011131,0.0078883,0.00088507,-0.0002857,-0.00019076,-8.6412e-05,0.00028362,0.00071284,0.0010064,0.0009107,0.0010415,0,9.9035e-06,0,0,0,0,0
-6.4794e-05,-5.5272e-05,0.00015685,-6.4168e-05,-2.3886e-05,0.0002449,-7.473e-05,-5.9382e-05,-6.5169e-05,-0.00028983,-0.00010679,0.0073693,0.00084258,-0.00026705,-0.00017856,-8.1404e-05,0.00026569,0.00066381,0.00095241,0.00086524,0.00099463,0,7.9228e-06,0,0,0,0,0
-6.3708e-05,-5.4456e-05,0.00014241,-5.9739e-05,-2.1473e-05,0.00022362,-7.1743e-05,-5.7574e-05,-6.4133e-05,-0.00025609,-0.00010221,0.0068843,0.00080117,-0.00024954,-0.00016708,-7.6638e-05,0.00024881,0.00061806,0.00090061,0.00082116,0.00094847,0,6.3383e-06,0,0,0,0,0
-6.2352e-05,-5.3395e-05,0.00012931,-5.5612e-05,-1.9293e-05,0.00020421,-6.8719e-05,-5.5646e-05,-6.2817e-05,-0.00022592,-9.7626e-05,0.0064313,0.00076096,-0.00023313,-0.00015629,-7.2111e-05,0.00023293,0.0005754,0.000851,0.00077856,0.00090326,0,5.0706e-06,0,0,0,0,0
-6.0779e-05,-5.2135e-05,0.00011744,-5.1767e-05,-1.7327e-05,0.00018654,-6.5693e-05,-5.3633e-05,-6.1274e-05,-0.00019902,-9.3084e-05,0.0060081,0.00072202,-0.00021776,-0.00014616,-6.7817e-05,0.00021801,0.00053567,0.00080357,0.0007375,0.00085916,0,4.0565e-06,0,0,0,0,0
-5.9035e-05,-5.0715e-05,0.00010669,-4.8189e-05,-1.5558e-05,0.00017044,-6.2688e-05,-5.1566e-05,-5.9553e-05,-0.00017506,-8.8612e-05,0.0056129,0.00068443,-0.00020338,-0.00013666,-6.3751e-05,0.000204,0.00049868,0.00075831,0.00069803,0.0008163,0,3.2452e-06,0,0,0,0,0
-5.716e-05,-4.9172e-05,9.6958e-05,-4.486e-05,-1.3966e-05,0.00015578,-5.9726e-05,-4.9468e-05,-5.7694e-05,-0.00015378,-8.4236e-05,0.0052439,0.00064824,-0.00018993,-0.00012777,-5.9905e-05,0.00019086,0.00046427,0.00071518,0.00066015,0.00077477,0,2.5961e-06,0,0,0,0,0
-5.5189e-05,-4.7535e-05,8.8149e-05,-4.1765e-05,-1.2537e-05,0.00014245,-5.6823e-05,-4.7363e-05,-5.5732e-05,-0.00013489,-7.9975e-05,0.0048993,0.00061347,-0.00017737,-0.00011944,-5.6272e-05,0.00017854,0.00043226,0.00067416,0.00062389,0.00073466,0,2.0769e-06,0,0,0,0,0
-5.3152e-05,-4.5833e-05,8.0178e-05,-3.8887e-05,-1.1253e-05,0.00013032,-5.3992e-05,-4.5266e-05,-5.3699e-05,-0.00011816,-7.5844e-05,0.0045776,0.00058013,-0.00016563,-0.00011164,-5.2842e-05,0.000167,0.0004025,0.00063518,0.00058924,0.00069601,0,1.6615e-06,0,0,0,0,0
