piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-4.3027e-05,-3.6325e-05,-2.1621e-05,2.2371e-05,-4.5489e-05,1.4972e-06,9.9422e-05,-4.5878e-05,-4.2849e-05,0,-4.6261e-05,0.0022899,0.00059167,8.7867e-05,-9.3039e-05,-4.2249e-05,0.00012733,0.00021677,-0.00038222,0.00056645,0.00062449,0,0,0.0013509,0,0,0,0
-4.2077e-05,-3.549e-05,-1.917e-05,1.8925e-05,-4.0526e-05,2.4304e-06,8.7354e-05,-4.3195e-05,-4.2018e-05,0,-4.4962e-05,0.0022256,0.00055761,7.3368e-05,-8.7607e-05,-4.0203e-05,0.00012071,0.00020757,-0.00031915,0.00053338,0.00059424,0,0,0.0012158,0,0,0,0
-4.0943e-05,-3.4518e-05,-1.6811e-05,1.5887e-05,-3.6146e-05,3.4487e-06,7.6582e-05,-4.0686e-05,-4.0978e-05,0,-4.3585e-05,0.0021575,0.00052531,6.0658e-05,-8.2491e-05,-3.8208e-05,0.00011436,0.00019865,-0.00026386,0.00050224,0.00056475,0,0,0.0010942,0,0,0,0
-3.9674e-05,-3.3446e-05,-1.4581e-05,1.3214e-05,-3.2277e-05,4.4829e-06,6.6981e-05,-3.8339e-05,-3.9781e-05,0,-4.215e-05,0.0020864,0.0004947,4.9541e-05,-7.7671e-05,-3.6271e-05,0.00010828,0.00018999,-0.0002155,0.00047289,0.00053612,0,0,0.00098477,0,0,0,0
-3.8309e-05,-3.2303e-05,-1.2502e-05,1.0868e-05,-2.8854e-05,5.4844e-06,5.8436e-05,-3.6139e-05,-3.8473e-05,0,-4.0673e-05,0.0020133,0.00046572,3.9842e-05,-7.3126e-05,-3.4398e-05,0.00010247,0.00018158,-0.00017331,0.00044522,0.00050843,0,0,0.00088629,0,0,0,0
-3.6881e-05,-3.1113e-05,-1.0586e-05,8.8152e-06,-2.5821e-05,6.4203e-06,5.0841e-05,-3.4075e-05,-3.7088e-05,0,-3.9172e-05,0.001939,0.0004383,3.1404e-05,-6.8842e-05,-3.2592e-05,9.6923e-05,0.00017341,-0.00013661,0.00041913,0.00048173,0,0,0.00079766,0,0,0,0
-3.5415e-05,-2.9895e-05,-8.8361e-06,7.0237e-06,-2.313e-05,7.2698e-06,4.4101e-05,-3.2135e-05,-3.5654e-05,0,-3.7657e-05,0.001864,0.00041238,2.4084e-05,-6.4801e-05,-3.0856e-05,9.1629e-05,0.00016548,-0.00010477,0.00039453,0.00045607,0,0,0.0007179,0,0,0,0
-3.3932e-05,-2.8665e-05,-7.2521e-06,5.465e-06,-2.0738e-05,8.0208e-06,3.8127e-05,-3.0309e-05,-3.4194e-05,0,-3.6142e-05,0.001789,0.00038789,1.7756e-05,-6.099e-05,-2.9191e-05,8.6583e-05,0.00015778,-7.7238e-05,0.00037133,0.00043146,0,0,0.00064611,0,0,0,0
-3.2448e-05,-2.7435e-05,-5.8285e-06,4.1135e-06,-1.861e-05,8.6678e-06,3.284e-05,-2.8589e-05,-3.2725e-05,0,-3.4634e-05,0.0017144,0.00036476,1.2305e-05,-5.7395e-05,-2.7597e-05,8.1778e-05,0.00015034,-5.3528e-05,0.00034944,0.00040791,0,0,0.0005815,0,0,0,0
-3.0977e-05,-2.6214e-05,-4.5578e-06,2.9458e-06,-1.6713e-05,9.2099e-06,2.8168e-05,-2.6967e-05,-3.1264e-05,0,-3.3144e-05,0.0016406,0.00034293,7.6301e-06,-5.4004e-05,-2.6075e-05,7.7206e-05,0.00014313,-3.3191e-05,0.00032879,0.00038541,0,0,0.00052335,0,0,0,0
