piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
0.0001354,-0.00023187,-0.00013189,0.00022653,-0.00024101,-0.00011741,-0.0083139,0.000162,0.00013475,-0.0018011,0.00013854,0.00057738,0.00057142,0.001081,-0.00024685,-9.4265e-05,0.00031957,0.00038967,-0.0060026,0.00012402,9.6982e-05,0,0,0.01,0,0,0,0
0.00012106,0.00013054,-0.00010011,0.0002437,-0.00024146,-0.00010236,0.00027824,0.00014134,0.00011963,-0.0016524,0.00013286,0.0011254,0.00063697,0.0010595,-0.00024592,-9.2849e-05,0.0003296,0.00039558,-0.0058017,0.00023222,0.00018308,0,0,0.009,0,0,0,0
9.998e-05,0.0001237,-8.6211e-05,0.00021862,-0.00023004,-7.4788e-05,0.00085864,0.00010457,9.9555e-05,-0.0014984,0.00010794,0.0015841,0.00065398,0.00094251,-0.0002397,-9.0196e-05,0.00031782,0.00040257,-0.0051818,0.00031227,0.00025473,0,0,0.0081,0,0,0,0
8.1066e-05,0.00010274,-7.4353e-05,0.00019301,-0.00021574,-5.162e-05,0.00081341,7.515e-05,8.1373e-05,-0.0013598,8.5274e-05,0.0019601,0.00065999,0.0008305,-0.00023173,-8.7412e-05,0.00030473,0.00040625,-0.0045945,0.00036981,0.0003133,0,0,0.00729,0,0,0,0
6.4668e-05,8.3831e-05,-6.3449e-05,0.00016991,-0.00020036,-3.2991e-05,0.00072834,5.2672e-05,6.5407e-05,-0.0012362,6.5936e-05,0.0022637,0.00065939,0.00073013,-0.00022281,-8.4577e-05,0.00029187,0.00040677,-0.0040686,0.00041013,0.00036038,0,0,0.006561,0,0,0,0
5.0512e-05,6.7699e-05,-5.349e-05,0.00014931,-0.00018478,-1.801e-05,0.00064886,3.5456e-05,5.1474e-05,-0.0011257,4.9519e-05,0.0025045,0.00065367,0.00064079,-0.00021337,-8.17e-05,0.00027933,0.00040461,-0.0036002,0.00043728,0.00039742,0,0,0.0059049,0,0,0,0
3.8319e-05,5.3973e-05,-4.4496e-05,0.00013097,-0.00016953,-5.9334e-06,0.00057764,2.2184e-05,3.9364e-05,-0.0010266,3.5587e-05,0.002691,0.00064387,0.00056136,-0.00020369,-7.8791e-05,0.00026709,0.00040019,-0.0031831,0.00045426,0.00042576,0,0,0.0053144,0,0,0,0
2.7842e-05,4.228e-05,-3.6449e-05,0.00011467,-0.00015493,3.8135e-06,0.00051403,1.1888e-05,2.8881e-05,-0.0009375,2.3776e-05,0.0028305,0.00063082,0.00049083,-0.00019399,-7.5861e-05,0.00025514,0.0003939,-0.002812,0.00046336,0.00044654,0,0,0.004783,0,0,0,0
1.8866e-05,3.2312e-05,-2.9308e-05,0.00010019,-0.00014117,1.1672e-05,0.00045722,3.8639e-06,1.9846e-05,-0.00085735,1.3782e-05,0.0029297,0.0006152,0.00042824,-0.0001844,-7.2925e-05,0.0002435,0.00038607,-0.0024819,0.00046632,0.00046083,0,0,0.0043047,0,0,0,0
1.1204e-05,2.3816e-05,-2.3014e-05,8.7349e-05,-0.00012835,1.7985e-05,0.00040649,-2.4099e-06,1.2094e-05,-0.00078511,5.3531e-06,0.0029943,0.00059758,0.00037277,-0.00017501,-6.9996e-05,0.00023218,0.00037699,-0.0021884,0.00046447,0.00046953,0,0,0.0038742,0,0,0,0
