piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-1.2092e-05,-1.0582e-05,6.245e-06,-5.262e-06,-1.3345e-07,1.164e-05,-1.0378e-05,-9.5036e-06,-1.2272e-05,0,-1.3899e-05,0.00068799,0.00010449,-2.3738e-05,-1.6236e-05,-8.3771e-06,2.5689e-05,5.5778e-05,0.00010773,0.00010359,0.00012828,0,0,0,0,0,0,1.2379e-05
-1.1314e-05,-9.8934e-06,5.8307e-06,-4.9533e-06,-1.5422e-07,1.0938e-05,-9.6825e-06,-8.8484e-06,-1.1485e-05,0,-1.3025e-05,0.00064471,9.7661e-05,-2.2336e-05,-1.5279e-05,-7.8781e-06,2.4028e-05,5.2327e-05,0.00010074,9.6814e-05,0.00012001,0,0,0,0,0,0,9.9035e-06
-1.0585e-05,-9.25e-06,5.4491e-06,-4.6589e-06,-1.6934e-07,1.0277e-05,-9.0384e-06,-8.2452e-06,-1.0748e-05,0,-1.2203e-05,0.00060403,9.129e-05,-2.1e-05,-1.4367e-05,-7.403e-06,2.2476e-05,4.9075e-05,9.4211e-05,9.0502e-05,0.00011227,0,0,0,0,0,0,7.9228e-06
-9.9019e-06,-8.6488e-06,5.0961e-06,-4.3788e-06,-1.7976e-07,9.6547e-06,-8.4408e-06,-7.6885e-06,-1.0056e-05,0,-1.1431e-05,0.00056582,8.5347e-05,-1.9731e-05,-1.35e-05,-6.9519e-06,2.1025e-05,4.6011e-05,8.8117e-05,8.4616e-05,0.00010504,0,0,0,0,0,0,6.3383e-06
-9.2624e-06,-8.0871e-06,4.7686e-06,-4.113e-06,-1.8627e-07,9.0679e-06,-7.8854e-06,-7.1735e-06,-9.4077e-06,0,-1.0706e-05,0.00052995,7.98e-05,-1.8527e-05,-1.2677e-05,-6.5247e-06,1.9669e-05,4.3129e-05,8.2424e-05,7.9124e-05,9.8266e-05,0,0,0,0,0,0,5.0706e-06
-8.664e-06,-7.5622e-06,4.4639e-06,-3.8614e-06,-1.8957e-07,8.5148e-06,-7.3688e-06,-6.6964e-06,-8.8009e-06,0,-1.0026e-05,0.00049628,7.4622e-05,-1.7388e-05,-1.1899e-05,-6.1208e-06,1.8401e-05,4.0419e-05,7.7104e-05,7.3998e-05,9.1931e-05,0,0,0,0,0,0,4.0565e-06
-8.1041e-06,-7.0718e-06,4.1798e-06,-3.6234e-06,-1.9028e-07,7.9935e-06,-6.8876e-06,-6.2536e-06,-8.2328e-06,0,-9.3879e-06,0.0004647,6.9785e-05,-1.6312e-05,-1.1164e-05,-5.7397e-06,1.7215e-05,3.7871e-05,7.2131e-05,6.921e-05,8.6006e-05,0,0,0,0,0,0,3.2452e-06
-7.5804e-06,-6.6135e-06,3.9146e-06,-3.3989e-06,-1.889e-07,7.5023e-06,-6.4392e-06,-5.8421e-06,-7.7013e-06,0,-8.7897e-06,0.00043509,6.5268e-05,-1.5298e-05,-1.047e-05,-5.3805e-06,1.6106e-05,3.5479e-05,6.7482e-05,6.4738e-05,8.0463e-05,0,0,0,0,0,0,2.5961e-06
-7.0905e-06,-6.1851e-06,3.6666e-06,-3.1871e-06,-1.8587e-07,7.0396e-06,-6.0209e-06,-5.4592e-06,-7.2039e-06,0,-8.2289e-06,0.00040733,6.1047e-05,-1.4341e-05,-9.8161e-06,-5.0424e-06,1.5069e-05,3.3232e-05,6.3135e-05,6.0559e-05,7.5278e-05,0,0,0,0,0,0,2.0769e-06
-6.6323e-06,-5.7848e-06,3.4346e-06,-2.9877e-06,-1.8157e-07,6.6039e-06,-5.6306e-06,-5.1026e-06,-6.7387e-06,0,-7.7033e-06,0.00038132,5.7102e-05,-1.3441e-05,-9.2006e-06,-4.7243e-06,1.4099e-05,3.1124e-05,5.907e-05,5.6652e-05,7.0428e-05,0,0,0,0,0,0,1.6615e-06
