piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.0202e-05,-1.7489e-05,2.9147e-05,-1.331e-05,6.294e-05,-2.0483e-05,-2.7591e-05,3.6821e-05,-3.4857e-05,-0.0037054,-3.1039e-05,0.0011007,-0.0022622,-4.9293e-05,3.7399e-05,-1.8856e-05,5.339e-05,0.00017573,-0.0024608,-0.0030644,-0.0023882,0,0,0,0.00052335,0,0,0
-2.8133e-05,-1.6555e-05,2.6847e-05,-1.2455e-05,5.6624e-05,-1.7322e-05,-2.5638e-05,3.2456e-05,-3.2342e-05,-0.0037141,-2.9067e-05,0.0010501,-0.0022816,-4.6484e-05,3.2222e-05,-1.7706e-05,5.0246e-05,0.00016308,-0.0024793,-0.0030395,-0.0024114,0,0,0,0.00047101,0,0,0
-2.6211e-05,-1.5664e-05,2.4736e-05,-1.1654e-05,5.0935e-05,-1.4545e-05,-2.3829e-05,2.8562e-05,-3.0015e-05,-0.0037218,-2.722e-05,0.0010008,-0.0022996,-4.3819e-05,2.7653e-05,-1.6623e-05,4.7274e-05,0.00015138,-0.0024965,-0.0030177,-0.002433,0,0,0,0.00042391,0,0,0
-2.4423e-05,-1.4815e-05,2.2798e-05,-1.0905e-05,4.5813e-05,-1.211e-05,-2.2154e-05,2.5093e-05,-2.7863e-05,-0.0037288,-2.5491e-05,0.00095286,-0.0023163,-4.1293e-05,2.3626e-05,-1.5604e-05,4.4466e-05,0.00014055,-0.0025125,-0.0029985,-0.0024531,0,0,0,0.00038152,0,0,0
-2.2761e-05,-1.4005e-05,2.1018e-05,-1.0204e-05,4.1201e-05,-9.9796e-06,-2.06e-05,2.2006e-05,-2.587e-05,-0.003735,-2.3871e-05,0.00090633,-0.0023318,-3.8899e-05,2.0082e-05,-1.4645e-05,4.1815e-05,0.00013052,-0.0025274,-0.0029816,-0.0024717,0,0,0,0.00034337,0,0,0
-2.1214e-05,-1.3233e-05,1.9383e-05,-9.5479e-06,3.7051e-05,-8.12e-06,-1.916e-05,1.9261e-05,-2.4026e-05,-0.0037405,-2.2354e-05,0.00086131,-0.0023462,-3.6633e-05,1.6968e-05,-1.3743e-05,3.9314e-05,0.00012124,-0.0025412,-0.0029669,-0.002489,0,0,0,0.00030903,0,0,0
-1.9776e-05,-1.2499e-05,1.7881e-05,-8.9338e-06,3.3316e-05,-6.5009e-06,-1.7824e-05,1.6824e-05,-2.2318e-05,-0.0037454,-2.0932e-05,0.00081786,-0.0023595,-3.4489e-05,1.4236e-05,-1.2895e-05,3.6954e-05,0.00011265,-0.0025541,-0.002954,-0.0025051,0,0,0,0.00027813,0,0,0
-1.8437e-05,-1.18e-05,1.6501e-05,-8.3591e-06,2.9955e-05,-5.095e-06,-1.6584e-05,1.4661e-05,-2.0736e-05,-0.0037497,-1.9601e-05,0.000776,-0.0023719,-3.2461e-05,1.1843e-05,-1.2098e-05,3.4728e-05,0.00010468,-0.0025661,-0.0029428,-0.00252,0,0,0,0.00025032,0,0,0
-1.7191e-05,-1.1136e-05,1.5233e-05,-7.8213e-06,2.6932e-05,-3.8779e-06,-1.5433e-05,1.2745e-05,-1.9271e-05,-0.0037536,-1.8354e-05,0.00073575,-0.0023834,-3.0544e-05,9.7521e-06,-1.1349e-05,3.263e-05,9.7301e-05,-0.0025772,-0.002933,-0.0025339,0,0,0,0.00022528,0,0,0
-1.6031e-05,-1.0506e-05,1.4066e-05,-7.3181e-06,2.4212e-05,-2.8277e-06,-1.4365e-05,1.1048e-05,-1.7913e-05,-0.0037571,-1.7186e-05,0.00069712,-0.0023941,-2.8733e-05,7.9284e-06,-1.0645e-05,3.0654e-05,9.046e-05,-0.0025876,-0.0029245,-0.0025468,0,0,0,0.00020276,0,0,0
-1.4952e-05,-9.9069e-06,1.2994e-05,-6.8472e-06,2.1766e-05,-1.925e-06,-1.3373e-05,9.5482e-06,-1.6653e-05,-0.0037601,-1.6091e-05,0.0006601,-0.002404,-2.7024e-05,6.3416e-06,-9.9833e-06,2.8792e-05,8.4116e-05,-0.0025972,-0.0029172,-0.0025587,0,0,0,0.00018248,0,0,0
-1.3946e-05,-9.3391e-06,1.2007e-05,-6.4066e-06,1.9565e-05,-1.1523e-06,-1.2452e-05,8.2231e-06,-1.5486e-05,-0.0037629,-1.5066e-05,0.00062468,-0.0024132,-2.541e-05,4.9645e-06,-9.3621e-06,2.7039e-05,7.8233e-05,-0.0026062,-0.0029109,-0.0025699,0,0,0,0.00016423,0,0,0
