piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.7303e-05,-3.4202e-05,1.0725e-05,-1.3799e-05,-1.4004e-06,2.5925e-05,-3.2238e-05,-3.1685e-05,-3.7694e-05,0,-3.9871e-05,0.0019736,0.00032198,-6.3283e-05,-4.4166e-05,-2.2864e-05,6.6269e-05,0.0001434,0.00033038,0.00032731,0.00039287,0,0,0,0,0,7.6308e-05,0
-3.4899e-05,-3.1838e-05,1.0615e-05,-1.3148e-05,-1.2318e-06,2.4995e-05,-3.0027e-05,-2.9291e-05,-3.5289e-05,0,-3.7546e-05,0.0018586,0.00030072,-6.0199e-05,-4.1922e-05,-2.1703e-05,6.3004e-05,0.00013659,0.0003087,0.00030489,0.00036747,0,0,0,0,0,6.4861e-05,0
-3.2642e-05,-2.9645e-05,1.0446e-05,-1.2506e-05,-1.0953e-06,2.4047e-05,-2.7984e-05,-2.711e-05,-3.3027e-05,0,-3.5336e-05,0.0017491,0.00028091,-5.7169e-05,-3.9736e-05,-2.0568e-05,5.98e-05,0.00012987,0.00028849,0.00028414,0.0003437,0,0,0,0,0,5.5132e-05,0
-3.0526e-05,-2.7612e-05,1.0227e-05,-1.1875e-05,-9.8387e-07,2.3087e-05,-2.6094e-05,-2.512e-05,-3.0903e-05,0,-3.3238e-05,0.0016453,0.00026244,-5.4211e-05,-3.7618e-05,-1.9466e-05,5.6675e-05,0.00012329,0.00026965,0.00026491,0.00032146,0,0,0,0,0,4.6862e-05,0
-2.8544e-05,-2.5726e-05,9.9678e-06,-1.1261e-05,-8.9195e-07,2.2121e-05,-2.4342e-05,-2.3298e-05,-2.8909e-05,0,-3.1249e-05,0.0015468,0.00024521,-5.1338e-05,-3.5572e-05,-1.8401e-05,5.3644e-05,0.00011688,0.00025208,0.00024707,0.00030065,0,0,0,0,0,3.9833e-05,0
-2.6688e-05,-2.3975e-05,9.6758e-06,-1.0664e-05,-8.1524e-07,2.1155e-05,-2.2716e-05,-2.1629e-05,-2.704e-05,0,-2.9367e-05,0.0014536,0.00022915,-4.8559e-05,-3.3604e-05,-1.7375e-05,5.0716e-05,0.00011067,0.00023568,0.00023051,0.00028119,0,0,0,0,0,3.3858e-05,0
-2.4951e-05,-2.2349e-05,9.3588e-06,-1.0088e-05,-7.504e-07,2.0197e-05,-2.1207e-05,-2.0095e-05,-2.5289e-05,0,-2.7586e-05,0.0013655,0.00021416,-4.5882e-05,-3.1716e-05,-1.6391e-05,4.7898e-05,0.00010467,0.00022037,0.00021513,0.00026299,0,0,0,0,0,2.8779e-05,0
-2.3326e-05,-2.0839e-05,9.0232e-06,-9.5328e-06,-6.9482e-07,1.9251e-05,-1.9803e-05,-1.8683e-05,-2.3649e-05,0,-2.5904e-05,0.0012823,0.00020017,-4.3312e-05,-2.9909e-05,-1.545e-05,4.5196e-05,9.8893e-05,0.00020607,0.00020082,0.00024597,0,0,0,0,0,2.4462e-05,0
-2.1807e-05,-1.9436e-05,8.6747e-06,-8.9998e-06,-6.4653e-07,1.8321e-05,-1.8497e-05,-1.7382e-05,-2.2115e-05,0,-2.4317e-05,0.0012037,0.00018711,-4.0851e-05,-2.8185e-05,-1.4551e-05,4.261e-05,9.3351e-05,0.00019271,0.00018752,0.00023005,0,0,0,0,0,2.0793e-05,0
-2.0387e-05,-1.8132e-05,8.3182e-06,-8.4895e-06,-6.0399e-07,1.7412e-05,-1.7281e-05,-1.6181e-05,-2.0679e-05,0,-2.282e-05,0.0011296,0.00017492,-3.85e-05,-2.6543e-05,-1.3696e-05,4.0143e-05,8.8047e-05,0.00018024,0.00017513,0.00021517,0,0,0,0,0,1.7674e-05,0
