piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-7.051e-05,-0.00045246,-0.00065529,8.4954e-06,-0.0013084,0.00064457,-0.00019194,-0.0024433,9.4316e-05,0,-8.3033e-06,0.00041101,0.00098215,3.1857e-05,0.00030723,-4.5925e-06,-0.00012635,0.0012993,-0.00013858,-0.0018705,6.7882e-05,0,0,0,0.01,0,0,0
1.3157e-05,-0.00019602,-0.00010924,-3.2514e-05,-0.0006301,0.00055337,0.00053488,-0.001346,0.00010749,0,-1.4324e-05,0.00070902,0.00088856,-5.692e-05,0.00047649,-9.8265e-06,-1.0014e-05,0.0014669,0.00024761,-0.002901,0.00014524,0,0,0,0.009,0,0,0
5.3905e-05,-5.879e-05,0.00019817,-5.8083e-05,-0.00020462,0.00046088,0.00035375,-0.00065616,0.00010318,0,-1.8689e-05,0.00092509,0.00081518,-0.00011563,0.00055899,-1.4851e-05,5.9557e-05,0.0015067,0.00050301,-0.0034033,0.00021951,0,0,0,0.0081,0,0,0
7.0095e-05,1.8734e-05,0.0003608,-7.0945e-05,5.6755e-05,0.00037499,0.00019301,-0.00022716,9.0724e-05,0,-2.1901e-05,0.0010841,0.00075823,-0.00014767,0.00058756,-1.9268e-05,0.00010088,0.0014735,0.00064236,-0.0035772,0.0002848,0,0,0,0.00729,0,0,0
7.234e-05,6.0224e-05,0.00043532,-7.5849e-05,0.00021192,0.00029925,8.9961e-05,3.3718e-05,7.502e-05,0,-2.4292e-05,0.0012024,0.00071189,-0.0001626,0.00058332,-2.2921e-05,0.0001242,0.0014003,0.00070731,-0.0035514,0.0003388,0,0,0,0.006561,0,0,0
6.7109e-05,7.9712e-05,0.00045736,-7.602e-05,0.00029868,0.0002347,2.693e-05,0.00018658,5.8817e-05,0,-2.6076e-05,0.0012908,0.00067229,-0.00016707,0.00055986,-2.5785e-05,0.00013603,0.0013077,0.00072676,-0.0034086,0.00038113,0,0,0,0.0059049,0,0,0
5.8308e-05,8.6031e-05,0.00044925,-7.35e-05,0.00034169,0.00018106,-1.0523e-05,0.00027048,4.3581e-05,0,-2.7396e-05,0.0013561,0.00063701,-0.00016532,0.00052585,-2.7907e-05,0.00014059,0.0012079,0.00071916,-0.0032015,0.0004125,0,0,0,0.0053144,0,0,0
4.8237e-05,8.4736e-05,0.00042484,-6.9557e-05,0.00035707,0.00013733,-3.1891e-05,0.00031078,3.0013e-05,0,-2.8347e-05,0.0014032,0.0006046,-0.00016003,0.00048677,-2.9369e-05,0.00014059,0.0011081,0.00069613,-0.0029636,0.0004341,0,0,0,0.004783,0,0,0
3.8194e-05,7.9294e-05,0.00039261,-6.4967e-05,0.00035531,0.00010227,-4.3258e-05,0.00032391,1.8361e-05,0,-2.8997e-05,0.0014353,0.0005742,-0.00015285,0.00044604,-3.0263e-05,0.0001378,0.0010122,0.0006649,-0.0027156,0.00044731,0,0,0,0.0043047,0,0,0
2.8867e-05,7.1833e-05,0.00035761,-6.0191e-05,0.00034323,7.4571e-05,-4.8495e-05,0.0003205,8.6222e-06,0,-2.9395e-05,0.001455,0.00054532,-0.0001448,0.00040574,-3.0683e-05,0.00013335,0.0009225,0.00062989,-0.0024703,0.00045352,0,0,0,0.0038742,0,0,0
2.0571e-05,6.3636e-05,0.00032274,-5.5497e-05,0.00032526,5.2982e-05,-5.0052e-05,0.00030737,6.6123e-07,0,-2.9578e-05,0.0014641,0.00051766,-0.00013649,0.00036709,-3.0715e-05,0.00012795,0.00083973,0.00059375,-0.002235,0.000454,0,0,0,0.0034868,0,0,0
1.341e-05,5.5449e-05,0.00028962,-5.1028e-05,0.00030425,3.6394e-05,-4.9465e-05,0.00028892,-5.7174e-06,0,-2.9578e-05,0.0014641,0.0004911,-0.00012828,0.00033076,-3.0437e-05,0.00012209,0.0007641,0.00055804,-0.0020138,0.00044988,0,0,0,0.0031381,0,0,0
7.3615e-06,4.7685e-05,0.000259,-4.6857e-05,0.00028202,2.384e-05,-4.769e-05,0.00026791,-1.0727e-05,0,-2.9419e-05,0.0014562,0.00046555,-0.00012037,0.00029707,-2.9914e-05,0.00011604,0.0006954,0.00052361,-0.0018087,0.00044216,0,0,0,0.0028243,0,0,0
2.3445e-06,4.0552e-05,0.0002312,-4.3008e-05,0.00025971,1.4503e-05,-4.5313e-05,0.00024608,-1.4577e-05,0,-2.9124e-05,0.0014416,0.00044098,-0.00011285,0.00026613,-2.9204e-05,0.00011,0.00063321,0.00049089,-0.0016203,0.00043167,0,0,0,0.0025419,0,0,0
-1.7519e-06,3.4133e-05,0.00020624,-3.9483e-05,0.00023802,7.7028e-06,-4.2685e-05,0.00022448,-1.746e-05,0,-2.8711e-05,0.0014212,0.00041739,-0.00010576,0.0002379,-2.8354e-05,0.00010408,0.00057701,0.00046007,-0.0014484,0.0004191,0,0,0,0.0022877,0,0,0
-5.0463e-06,2.8439e-05,0.00018397,-3.6266e-05,0.00021735,2.8825e-06,-4.0012e-05,0.00020376,-1.9544e-05,0,-2.8199e-05,0.0013958,0.00039476,-9.9122e-05,0.00021228,-2.7403e-05,9.8342e-05,0.00052625,0.00043119,-0.0012924,0.00040504,0,0,0,0.0020589,0,0,0
-7.6538e-06,2.3439e-05,0.00016419,-3.3337e-05,0.00019794,-4.104e-07,-3.7409e-05,0.00018424,-2.0978e-05,0,-2.7602e-05,0.0013663,0.00037309,-9.2914e-05,0.00018911,-2.6381e-05,9.2828e-05,0.00048042,0.00040418,-0.0011514,0.00038994,0,0,0,0.001853,0,0,0
-9.6803e-06,1.9083e-05,0.00014667,-3.0673e-05,0.00017988,-2.5389e-06,-3.4936e-05,0.00016611,-2.1886e-05,0,-2.6936e-05,0.0013333,0.00035239,-8.7115e-05,0.00016823,-2.5315e-05,8.7557e-05,0.00043899,0.00037895,-0.0010242,0.00037418,0,0,0,0.0016677,0,0,0
-1.122e-05,1.5309e-05,0.00013116,-2.8248e-05,0.0001632,-3.792e-06,-3.2619e-05,0.00014941,-2.2374e-05,0,-2.6213e-05,0.0012976,0.00033263,-8.1701e-05,0.00014944,-2.4226e-05,8.2537e-05,0.00040153,0.0003554,-0.00090983,0.00035808,0,0,0,0.0015009,0,0,0
-1.2356e-05,1.2057e-05,0.00011743,-2.604e-05,0.00014787,-4.398e-06,-3.0464e-05,0.00013414,-2.2528e-05,0,-2.5445e-05,0.0012595,0.0003138,-7.6645e-05,0.00013257,-2.3129e-05,7.7769e-05,0.0003676,0.00033341,-0.00080713,0.00034187,0,0,0,0.0013509,0,0,0
-1.3158e-05,9.266e-06,0.00010528,-2.4027e-05,0.00013384,-4.5355e-06,-2.847e-05,0.00012024,-2.2421e-05,0,-2.4642e-05,0.0012198,0.00029589,-7.192e-05,0.00011745,-2.2037e-05,7.3247e-05,0.00033685,0.00031285,-0.00071508,0.00032573,0,0,0,0.0012158,0,0,0
-1.3686e-05,6.8803e-06,9.4498e-05,-2.219e-05,0.00012103,-4.3435e-06,-2.6626e-05,0.00010764,-2.2111e-05,0,-2.3813e-05,0.0011788,0.00027887,-6.7501e-05,0.00010392,-2.096e-05,6.8965e-05,0.00030893,0.00029363,-0.00063268,0.00030982,0,0,0,0.0010942,0,0,0
-1.3992e-05,4.849e-06,8.4931e-05,-2.051e-05,0.00010937,-3.9286e-06,-2.492e-05,9.6238e-05,-2.1647e-05,0,-2.2967e-05,0.0011369,0.00026271,-6.3364e-05,9.1815e-05,-1.9906e-05,6.4915e-05,0.00028356,0.00027564,-0.000559,0.00029424,0,0,0,0.00098477,0,0,0
-1.4117e-05,3.1266e-06,7.6428e-05,-1.8973e-05,9.8773e-05,-3.3721e-06,-2.3342e-05,8.5952e-05,-2.1066e-05,0,-2.2111e-05,0.0010945,0.0002474,-5.949e-05,8.1007e-05,-1.8881e-05,6.1086e-05,0.00026048,0.00025878,-0.0004932,0.00027907,0,0,0,0.00088629,0,0,0
-1.4097e-05,1.6726e-06,6.8857e-05,-1.7563e-05,8.9156e-05,-2.7353e-06,-2.1879e-05,7.6688e-05,-2.0402e-05,0,-2.1251e-05,0.0010519,0.00023289,-5.5859e-05,7.1364e-05,-1.7887e-05,5.7469e-05,0.00023944,0.00024299,-0.00043449,0.00026439,0,0,0,0.00079766,0,0,0
-1.3962e-05,4.5157e-07,6.2108e-05,-1.627e-05,8.044e-05,-2.0632e-06,-2.0521e-05,6.8356e-05,-1.9678e-05,0,-2.0393e-05,0.0010095,0.00021916,-5.2453e-05,6.2769e-05,-1.6929e-05,5.4055e-05,0.00022026,0.00022817,-0.00038216,0.00025023,0,0,0,0.0007179,0,0,0
-1.3735e-05,-5.6787e-07,5.608e-05,-1.508e-05,7.2549e-05,-1.3889e-06,-1.9257e-05,6.0872e-05,-1.8916e-05,0,-1.9541e-05,0.0009673,0.00020617,-4.9257e-05,5.5115e-05,-1.6008e-05,5.0832e-05,0.00020275,0.00021427,-0.00033556,0.00023661,0,0,0,0.00064611,0,0,0
-1.3437e-05,-1.413e-06,5.0689e-05,-1.3986e-05,6.541e-05,-7.3545e-07,-1.8079e-05,5.4157e-05,-1.8131e-05,0,-1.87e-05,0.00092566,0.0001939,-4.6256e-05,4.8305e-05,-1.5125e-05,4.7792e-05,0.00018674,0.00020122,-0.0002941,0.00022356,0,0,0,0.0005815,0,0,0
-1.3085e-05,-2.1075e-06,4.586e-05,-1.2978e-05,5.8957e-05,-1.1886e-07,-1.6979e-05,4.8137e-05,-1.7337e-05,0,-1.7873e-05,0.00088471,0.00018232,-4.3438e-05,4.2252e-05,-1.4281e-05,4.4925e-05,0.0001721,0.00018896,-0.00025725,0.00021108,0,0,0,0.00052335,0,0,0
-1.2692e-05,-2.6723e-06,4.1529e-05,-1.2048e-05,5.3126e-05,4.5073e-07,-1.595e-05,4.2745e-05,-1.6542e-05,0,-1.7062e-05,0.00084459,0.00017138,-4.0791e-05,3.6877e-05,-1.3475e-05,4.2222e-05,0.00015869,0.00017744,-0.00022452,0.00019918,0,0,0,0.00047101,0,0,0
-1.227e-05,-3.1254e-06,3.7639e-05,-1.119e-05,4.7862e-05,9.6736e-07,-1.4988e-05,3.792e-05,-1.5756e-05,0,-1.6271e-05,0.00080541,0.00016106,-3.8303e-05,3.2109e-05,-1.2708e-05,3.9676e-05,0.0001464,0.00016662,-0.00019549,0.00018784,0,0,0,0.00042391,0,0,0
-1.1828e-05,-3.4825e-06,3.4141e-05,-1.0397e-05,4.311e-05,1.4283e-06,-1.4085e-05,3.3605e-05,-1.4983e-05,0,-1.5501e-05,0.00076728,0.00015133,-3.5966e-05,2.7884e-05,-1.1979e-05,3.7276e-05,0.00013513,0.00015645,-0.00016976,0.00017705,0,0,0,0.00038152,0,0,0
