piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0013273,-0.0011937,-0.0050598,0.00026944,0.00036029,-0.0056895,-0.0042653,-0.00077711,-0.0013651,0,-2.3704e-05,0.0011734,0.0014962,0.00070794,9.7715e-05,6.647e-05,-0.00040784,0.0018823,-0.0030795,-0.00059492,-0.00098249,0,0,0,0,0.01,0,0
-0.00089597,-0.00067365,-0.0036042,0.00018836,0.00041625,-0.0042088,0.00096216,-0.00028083,-0.00093895,0,-4.018e-05,0.0019889,0.0012026,0.00054824,0.00013303,0.00011219,-0.00027901,0.0024626,-0.0023849,-0.00080992,-0.0016583,0,0,0,0,0.009,0,0
-0.0005843,-0.00040417,-0.0025613,0.00011111,0.00039491,-0.0030674,0.00099394,-2.1047e-05,-0.00062364,0,-5.0694e-05,0.0025094,0.0009478,0.00038327,0.00013567,0.00014256,-0.00020227,0.0027879,-0.0016673,-0.00082603,-0.0021071,0,0,0,0,0.0081,0,0
-0.00035563,-0.00022291,-0.0017973,5.5188e-05,0.00033687,-0.0021894,0.0007409,0.00010927,-0.00038808,0,-5.6795e-05,0.0028114,0.00074596,0.0002603,0.00012194,0.00016145,-0.00015044,0.002942,-0.0011323,-0.00074238,-0.0023865,0,0,0,0,0.00729,0,0
-0.0001883,-9.7218e-05,-0.001235,1.5947e-05,0.00026564,-0.0015166,0.00053776,0.00016446,-0.00021291,0,-5.9686e-05,0.0029545,0.00058648,0.00017105,0.00010126,0.00017182,-0.00011461,0.0029786,-0.00074407,-0.00061648,-0.0025397,0,0,0,0,0.006561,0,0
-6.6792e-05,-1.0412e-05,-0.00082058,-1.1165e-05,0.00019419,-0.0010036,0.00038868,0.00017724,-8.3806e-05,0,-6.0271e-05,0.0029834,0.00045993,0.00010654,7.8969e-05,0.0001759,-8.9516e-05,0.0029352,-0.00046345,-0.00048079,-0.0026,0,0,0,0,0.0059049,0,0
2.037e-05,4.8737e-05,-0.00051556,-2.9494e-05,0.00012913,-0.0006152,0.00027963,0.00016752,1.0113e-05,0,-5.9229e-05,0.0029318,0.00035912,6.0128e-05,5.7905e-05,0.00017541,-7.173e-05,0.0028384,-0.00026156,-0.00035254,-0.0025927,0,0,0,0,0.0053144,0,0
8.1735e-05,8.8109e-05,-0.00029191,-4.1458e-05,7.3338e-05,-0.00032379,0.00019954,0.00014717,7.7174e-05,0,-5.7068e-05,0.0028249,0.00027854,2.701e-05,3.9399e-05,0.00017165,-5.8945e-05,0.0027074,-0.00011749,-0.00023988,-0.0025372,0,0,0,0,0.004783,0,0
0.00012373,0.0001133,-0.00012905,-4.8809e-05,2.751e-05,-0.00010775,0.00014053,0.00012308,0.00012377,0,-5.417e-05,0.0026814,0.00021399,3.6861e-06,2.3923e-05,0.00016563,-4.961e-05,0.0025559,-1.6034e-05,-0.00014565,-0.0024481,0,0,0,0,0.0043047,0,0
0.0001512,0.00012832,-1.1768e-05,-5.283e-05,-8.7943e-06,4.9856e-05,9.6963e-05,9.9056e-05,0.00015483,0,-5.0817e-05,0.0025154,0.00016218,-1.2407e-05,1.1468e-05,0.00015809,-4.2677e-05,0.0023935,5.3972e-05,-6.9819e-05,-0.0023367,0,0,0,0,0.0038742,0,0
