piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-2.1566e-05,-1.8999e-05,5.7678e-05,-1.2121e-05,7.9762e-06,6.1822e-05,-2.9532e-05,-2.3519e-05,-2.1429e-05,-8.6033e-05,-2.9616e-05,0.0020671,0.00032613,-4.9846e-05,-2.9568e-05,-1.4908e-05,9.2635e-05,0.00017837,0.00034838,0.0003195,0.00035149,0.00053646,0,0,0,0,0,0
-2.1647e-05,-1.9049e-05,5.1444e-05,-1.1999e-05,6.4937e-06,5.695e-05,-2.8056e-05,-2.2671e-05,-2.1575e-05,-7.4011e-05,-2.9245e-05,0.001967,0.00030764,-4.9872e-05,-3.0264e-05,-1.5231e-05,8.646e-05,0.0001692,0.00032812,0.00030215,0.00033596,0.00045599,0,0,0,0,0,0
-2.1523e-05,-1.892e-05,4.596e-05,-1.1785e-05,5.2677e-06,5.2477e-05,-2.6621e-05,-2.1777e-05,-2.1504e-05,-6.3624e-05,-2.8678e-05,0.0018683,0.00029005,-4.9406e-05,-3.052e-05,-1.5344e-05,8.0713e-05,0.00016025,0.0003089,0.00028547,0.00032048,0.0003876,0,0,0,0,0,0
-2.1233e-05,-1.8649e-05,4.1129e-05,-1.1497e-05,4.254e-06,4.8373e-05,-2.5232e-05,-2.0857e-05,-2.1259e-05,-5.465e-05,-2.7959e-05,0.0017716,0.00027332,-4.8554e-05,-3.0425e-05,-1.5287e-05,7.5362e-05,0.00015156,0.00029069,0.00026951,0.00030518,0.00032946,0,0,0,0,0,0
-2.0813e-05,-1.8267e-05,3.6867e-05,-1.1156e-05,3.4165e-06,4.4606e-05,-2.3892e-05,-1.9926e-05,-2.0874e-05,-4.6897e-05,-2.7127e-05,0.0016776,0.00025745,-4.7402e-05,-3.0051e-05,-1.5096e-05,7.0377e-05,0.00014315,0.00027344,0.00025425,0.00029016,0.00028004,0,0,0,0,0,0
-2.0292e-05,-1.7798e-05,3.31e-05,-1.0775e-05,2.7252e-06,4.1149e-05,-2.2602e-05,-1.8998e-05,-2.0382e-05,-4.02e-05,-2.6211e-05,0.0015866,0.00024239,-4.6026e-05,-2.9461e-05,-1.48e-05,6.5733e-05,0.00013507,0.00025712,0.00023971,0.00027549,0.00023803,0,0,0,0,0,0
-1.9694e-05,-1.7264e-05,2.9765e-05,-1.0366e-05,2.1553e-06,3.7975e-05,-2.1364e-05,-1.8081e-05,-1.9806e-05,-3.4416e-05,-2.5236e-05,0.0014989,0.00022813,-4.4483e-05,-2.8705e-05,-1.4424e-05,6.1404e-05,0.00012732,0.00024169,0.00022587,0.00026124,0.00020233,0,0,0,0,0,0
-1.9039e-05,-1.6682e-05,2.6809e-05,-9.9389e-06,1.6865e-06,3.5061e-05,-2.0179e-05,-1.7181e-05,-1.9168e-05,-2.9422e-05,-2.4224e-05,0.0014146,0.00021462,-4.2823e-05,-2.7825e-05,-1.3986e-05,5.7367e-05,0.00011991,0.00022712,0.00021271,0.00024744,0.00017198,0,0,0,0,0,0
-1.8345e-05,-1.6066e-05,2.4184e-05,-9.5021e-06,1.3016e-06,3.2385e-05,-1.9047e-05,-1.6304e-05,-1.8486e-05,-2.5112e-05,-2.319e-05,0.0013338,0.00020185,-4.1087e-05,-2.6855e-05,-1.3504e-05,5.3602e-05,0.00011284,0.00021337,0.00020023,0.00023413,0.00014618,0,0,0,0,0,0
-1.7623e-05,-1.5429e-05,2.185e-05,-9.0618e-06,9.8655e-07,2.9925e-05,-1.7967e-05,-1.5453e-05,-1.7774e-05,-2.1394e-05,-2.215e-05,0.0012567,0.00018978,-3.9308e-05,-2.5822e-05,-1.2991e-05,5.0089e-05,0.00010612,0.0002004,0.0001884,0.00022134,0.00012425,0,0,0,0,0,0
-1.6887e-05,-1.478e-05,1.9771e-05,-8.6231e-06,7.2951e-07,2.7664e-05,-1.6938e-05,-1.4631e-05,-1.7044e-05,-1.8187e-05,-2.1113e-05,0.0011832,0.00017838,-3.7511e-05,-2.4751e-05,-1.2459e-05,4.6812e-05,9.9741e-05,0.00018817,0.0001772,0.00020907,0.00010562,0,0,0,0,0,0
-1.6145e-05,-1.4127e-05,1.7916e-05,-8.1901e-06,5.2064e-07,2.5585e-05,-1.596e-05,-1.384e-05,-1.6305e-05,-1.5424e-05,-2.0088e-05,0.0011134,0.00016762,-3.5718e-05,-2.366e-05,-1.1916e-05,4.3753e-05,9.3695e-05,0.00017665,0.0001666,0.00019734,8.9774e-05,0,0,0,0,0,0
-1.5405e-05,-1.3477e-05,1.6258e-05,-7.7658e-06,3.5174e-07,2.3672e-05,-1.5031e-05,-1.308e-05,-1.5567e-05,-1.3044e-05,-1.9083e-05,0.001047,0.00015746,-3.3946e-05,-2.2562e-05,-1.137e-05,4.0897e-05,8.7973e-05,0.0001658,0.00015659,0.00018614,7.6308e-05,0,0,0,0,0,0
-1.4673e-05,-1.2834e-05,1.4775e-05,-7.3527e-06,2.1594e-07,2.1912e-05,-1.4149e-05,-1.2353e-05,-1.4835e-05,-1.0996e-05,-1.8103e-05,0.00098412,0.00014789,-3.2208e-05,-2.1471e-05,-1.0827e-05,3.8231e-05,8.2566e-05,0.00015558,0.00014713,0.00017546,6.4861e-05,0,0,0,0,0,0
-1.3954e-05,-1.2204e-05,1.3446e-05,-6.9525e-06,1.0753e-07,2.0291e-05,-1.3314e-05,-1.1658e-05,-1.4114e-05,-9.2356e-06,-1.7151e-05,0.00092459,0.00013887,-3.0513e-05,-2.0396e-05,-1.0291e-05,3.5741e-05,7.7462e-05,0.00014597,0.00013821,0.0001653,5.5132e-05,0,0,0,0,0,0
-1.3252e-05,-1.1588e-05,1.2252e-05,-6.5666e-06,2.1715e-08,1.8797e-05,-1.2523e-05,-1.0994e-05,-1.3409e-05,-7.7232e-06,-1.6231e-05,0.00086831,0.00013037,-2.887e-05,-1.9343e-05,-9.7655e-06,3.3416e-05,7.265e-05,0.00013693,0.00012979,0.00015565,4.6862e-05,0,0,0,0,0,0
-1.2569e-05,-1.0989e-05,1.1179e-05,-6.1958e-06,-4.5473e-08,1.742e-05,-1.1776e-05,-1.0363e-05,-1.2722e-05,-6.4256e-06,-1.5345e-05,0.00081517,0.00012237,-2.7283e-05,-1.8319e-05,-9.254e-06,3.1244e-05,6.8116e-05,0.00012842,0.00012186,0.00014649,3.9833e-05,0,0,0,0,0,0
-1.1908e-05,-1.041e-05,1.0213e-05,-5.8407e-06,-9.7361e-08,1.6151e-05,-1.1069e-05,-9.7628e-06,-1.2057e-05,-5.3137e-06,-1.4494e-05,0.00076502,0.00011483,-2.5758e-05,-1.7327e-05,-8.7582e-06,2.9214e-05,6.3849e-05,0.00012043,0.00011438,0.00013781,3.3858e-05,0,0,0,0,0,0
-1.127e-05,-9.852e-06,9.3415e-06,-5.5015e-06,-1.3672e-07,1.498e-05,-1.0401e-05,-9.1929e-06,-1.1414e-05,-4.3624e-06,-1.3679e-05,0.00071775,0.00010775,-2.4295e-05,-1.6371e-05,-8.2798e-06,2.7318e-05,5.9835e-05,0.00011292,0.00010735,0.0001296,2.8779e-05,0,0,0,0,0,0
-1.0656e-05,-9.315e-06,8.5545e-06,-5.1784e-06,-1.6585e-07,1.3899e-05,-9.7714e-06,-8.6524e-06,-1.0795e-05,-3.5497e-06,-1.2901e-05,0.00067322,0.00010108,-2.2896e-05,-1.5452e-05,-7.8197e-06,2.5547e-05,5.6062e-05,0.00010587,0.00010072,0.00012183,2.4462e-05,0,0,0,0,0,0
-1.0067e-05,-8.8e-06,7.8425e-06,-4.8711e-06,-1.8667e-07,1.29e-05,-9.1772e-06,-8.1403e-06,-1.0201e-05,-2.8569e-06,-1.2158e-05,0.0006313,9.4813e-05,-2.1563e-05,-1.4572e-05,-7.3785e-06,2.3891e-05,5.2517e-05,9.9242e-05,9.449e-05,0.00011449,2.0793e-05,0,0,0,0,0,0
-9.5038e-06,-8.3073e-06,7.1976e-06,-4.5794e-06,-2.0077e-07,1.1978e-05,-8.617e-06,-7.6557e-06,-9.6323e-06,-2.2675e-06,-1.1452e-05,0.00059187,8.8921e-05,-2.0293e-05,-1.3731e-05,-6.9567e-06,2.2344e-05,4.9188e-05,9.302e-05,8.8629e-05,0.00010756,1.7674e-05,0,0,0,0,0,0
