piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00085799,-0.00012098,-0.0017859,4.5106e-05,0.0011258,-0.0029568,0.0021835,0.00049663,-0.0009525,0.0042608,-0.00091082,0.000466,0.0034894,0.00034476,0.00047331,0.00025385,-0.00016393,0.0042835,0.0015765,0.0003802,-0.00068555,0,0,0,0,0.01,0,0
-0.00068927,-0.00055925,-0.0015395,2.0484e-05,0.00077472,-0.0023347,-0.00042233,0.00018068,-0.00074973,0.0033684,-0.00080114,0.00079643,0.0027789,0.00026675,0.00033838,0.0002469,-0.00017368,0.0039778,0.0012716,0.00051852,-0.0012252,0,0,0,0,0.009,0,0
-0.00054072,-0.00047386,-0.0013029,1.021e-05,0.00052368,-0.0018368,-0.00052763,-4.4134e-06,-0.00057797,0.0025912,-0.0006921,0.0010347,0.0021749,0.00022532,0.00024121,0.0002372,-0.00016885,0.0036928,0.00089064,0.00051514,-0.0016411,0,0,0,0,0.0081,0,0
-0.00041343,-0.00038663,-0.0010873,1.7503e-06,0.00034475,-0.0014338,-0.0004503,-0.00010874,-0.00043458,0.0019267,-0.00059169,0.0011996,0.0016582,0.00018977,0.00017132,0.00022601,-0.00015925,0.0034264,0.00056552,0.0004319,-0.0019539,0,0,0,0,0.00729,0,0
-0.0003055,-0.00030585,-0.00089484,-5.6295e-06,0.00021714,-0.0011064,-0.00037094,-0.00016104,-0.00031553,0.0013649,-0.00050122,0.0013055,0.0012195,0.0001581,0.00012094,0.00021402,-0.00014748,0.0031765,0.00029771,0.00030861,-0.002181,0,0,0,0,0.006561,0,0
-0.0002148,-0.00023345,-0.00072574,-1.1892e-05,0.00012613,-0.00083998,-0.00030218,-0.00018036,-0.00021718,0.00089479,-0.00042085,0.0013642,0.00085025,0.00013023,8.4503e-05,0.0002017,-0.00013495,0.002942,7.953e-05,0.00017053,-0.0023373,0,0,0,0,0.0059049,0,0
-0.00013923,-0.00016996,-0.00057894,-1.7035e-05,6.1314e-05,-0.00062321,-0.00024363,-0.00017944,-0.00013642,0.00050543,-0.00035019,0.0013855,0.00054214,0.00010604,5.8108e-05,0.00018939,-0.00012248,0.0027218,-9.637e-05,3.3158e-05,-0.0024355,0,0,0,0,0.0053144,0,0
-7.6841e-05,-0.00011525,-0.00045279,-2.1118e-05,1.5336e-05,-0.00044701,-0.000194,-0.00016676,-7.058e-05,0.00018646,-0.00028861,0.0013776,0.00028737,8.5301e-05,3.8968e-05,0.00017729,-0.00011057,0.0025153,-0.00023644,-9.4505e-05,-0.0024863,0,0,0,0,0.004783,0,0
-2.5844e-05,-6.8835e-05,-0.00034541,-2.4234e-05,-1.7041e-05,-0.00030413,-0.0001521,-0.00014786,-1.7351e-05,-7.1712e-05,-0.00023534,0.0013472,7.8786e-05,6.7697e-05,2.5097e-05,0.00016556,-9.9493e-05,0.0023217,-0.00034626,-0.0002077,-0.0024988,0,0,0,0,0.0043047,0,0
1.5373e-05,-3.001e-05,-0.00025477,-2.6494e-05,-3.9554e-05,-0.00018872,-0.00011687,-0.00012632,2.5232e-05,-0.00027775,-0.00018955,0.0012999,-9.0065e-05,5.2897e-05,1.5072e-05,0.0001543,-8.9373e-05,0.0021405,-0.00043064,-0.0003044,-0.0024806,0,0,0,0,0.0038742,0,0
