piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.0489e-05,-2.6491e-05,2.4777e-05,-1.2317e-05,4.3318e-06,3.2762e-05,-2.8427e-05,-2.5202e-05,-3.0856e-05,-0.0012179,-3.3681e-05,0.0018886,-0.00050369,-5.5372e-05,-3.6485e-05,-1.9464e-05,7.5701e-05,0.00014993,-0.00055716,-0.00062406,-0.00050784,0,0,0,0,0,0,0.00022518
-2.8749e-05,-2.4963e-05,2.2595e-05,-1.2026e-05,3.2358e-06,3.1386e-05,-2.6447e-05,-2.3484e-05,-2.9115e-05,-0.0012135,-3.2148e-05,0.0017831,-0.00052304,-5.3985e-05,-3.5807e-05,-1.8927e-05,7.058e-05,0.00014245,-0.00057626,-0.00064203,-0.00052879,0,0,0,0,0,0,0.00018014
-2.7077e-05,-2.3496e-05,2.0672e-05,-1.1653e-05,2.3762e-06,2.9949e-05,-2.4623e-05,-2.1892e-05,-2.7437e-05,-0.0012096,-3.0585e-05,0.0016812,-0.00054093,-5.2251e-05,-3.4837e-05,-1.8282e-05,6.5838e-05,0.00013501,-0.00059404,-0.00065879,-0.00054854,0,0,0,0,0,0,0.00014412
-2.5476e-05,-2.2095e-05,1.8967e-05,-1.1224e-05,1.7039e-06,2.8487e-05,-2.2941e-05,-2.0416e-05,-2.5828e-05,-0.0012063,-2.9021e-05,0.0015832,-0.00055749,-5.028e-05,-3.3662e-05,-1.7563e-05,6.144e-05,0.00012771,-0.0006106,-0.00067442,-0.00056713,0,0,0,0,0,0,0.00011529
-2.3949e-05,-2.0761e-05,1.7447e-05,-1.0758e-05,1.1799e-06,2.7025e-05,-2.1386e-05,-1.9046e-05,-2.429e-05,-0.0012034,-2.7476e-05,0.0014895,-0.00057284,-4.8157e-05,-3.2348e-05,-1.6799e-05,5.7357e-05,0.00012059,-0.00062604,-0.000689,-0.00058461,0,0,0,0,0,0,9.2234e-05
-2.2498e-05,-1.9495e-05,1.6084e-05,-1.0271e-05,7.7341e-07,2.5582e-05,-1.9947e-05,-1.7774e-05,-2.2827e-05,-0.0012008,-2.5965e-05,0.0014002,-0.00058709,-4.5948e-05,-3.0947e-05,-1.601e-05,5.3561e-05,0.00011372,-0.00064044,-0.00070261,-0.00060104,0,0,0,0,0,0,7.3787e-05
-2.1122e-05,-1.8296e-05,1.4857e-05,-9.7738e-06,4.5975e-07,2.4171e-05,-1.8612e-05,-1.6592e-05,-2.1437e-05,-0.0011985,-2.4499e-05,0.0013153,-0.00060033,-4.3702e-05,-2.9499e-05,-1.5214e-05,5.0031e-05,0.0001071,-0.00065388,-0.00071531,-0.00061647,0,0,0,0,0,0,5.903e-05
-1.982e-05,-1.7162e-05,1.3748e-05,-9.2758e-06,2.1948e-07,2.2804e-05,-1.7373e-05,-1.5493e-05,-2.0121e-05,-0.0011964,-2.3087e-05,0.0012348,-0.00061265,-4.1458e-05,-2.8036e-05,-1.4422e-05,4.6743e-05,0.00010077,-0.00066642,-0.00072717,-0.00063095,0,0,0,0,0,0,4.7224e-05
-1.859e-05,-1.6093e-05,1.274e-05,-8.7835e-06,3.7118e-08,2.1486e-05,-1.6222e-05,-1.447e-05,-1.8876e-05,-0.0011946,-2.1732e-05,0.0011586,-0.00062411,-3.9244e-05,-2.6579e-05,-1.3643e-05,4.368e-05,9.4735e-05,-0.00067814,-0.00073825,-0.00064454,0,0,0,0,0,0,3.7779e-05
-1.7429e-05,-1.5085e-05,1.1822e-05,-8.3019e-06,-9.9646e-08,2.0223e-05,-1.5151e-05,-1.3518e-05,-1.7701e-05,-0.0011929,-2.0438e-05,0.0010867,-0.00063479,-3.7081e-05,-2.5146e-05,-1.2884e-05,4.0825e-05,8.8996e-05,-0.00068907,-0.0007486,-0.00065728,0,0,0,0,0,0,3.0223e-05
