piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.6831e-06,-0.00015136,0.00014475,-2.4207e-05,5.4182e-05,0.00011477,-0.0092547,-3.6117e-05,1.8607e-06,0,-1.0435e-06,5.1656e-05,0.00020184,0.00010099,3.2906e-07,0.00025677,-0.012313,-4.774e-05,2.4026e-06,0,0,0.01,0,0,0,0
-5.3025e-07,-3.7608e-06,0.00024163,1.288e-05,9.9226e-05,0.00012953,-2.3062e-05,-2.259e-05,2.4594e-06,0,-1.8641e-06,9.2273e-05,0.00018595,0.00010349,1.6569e-05,0.00025945,-0.012344,-7.76e-05,5.5782e-06,0,0,0.009,0,0,0,0
7.9758e-07,1.1851e-05,0.00025603,1.5534e-05,0.00011432,0.00012617,0.00083193,-1.2508e-05,2.4956e-06,0,-2.5011e-06,0.0001238,0.00017166,9.5588e-05,2.3434e-05,0.00024599,-0.011237,-9.4134e-05,8.8005e-06,0,0,0.0081,0,0,0,0
1.5295e-06,1.3393e-05,0.00025435,1.4667e-05,0.00012007,0.00011962,0.00083667,-5.5479e-06,2.3837e-06,0,-2.9879e-06,0.0001479,0.00015878,8.6652e-05,2.7428e-05,0.0002304,-0.010124,-0.00010147,1.1878e-05,0,0,0.00729,0,0,0,0
1.9134e-06,1.3142e-05,0.00024602,1.3476e-05,0.00012058,0.00011196,0.00076229,-8.8251e-07,2.1972e-06,0,-3.3516e-06,0.0001659,0.0001471,7.7884e-05,2.9739e-05,0.00021458,-0.0091098,-0.00010263,1.4716e-05,0,0,0.006561,0,0,0,0
2.0637e-06,1.2489e-05,0.00023389,1.2305e-05,0.00011774,0.00010385,0.00068713,2.1473e-06,1.9671e-06,0,-3.6143e-06,0.00017891,0.00013643,6.9551e-05,3.0873e-05,0.00019905,-0.0081956,-9.9795e-05,1.7255e-05,0,0,0.0059049,0,0,0,0
2.0571e-06,1.1669e-05,0.00021958,1.12e-05,0.00011276,9.5623e-05,0.00061855,4.0248e-06,1.7139e-06,0,-3.7941e-06,0.00018781,0.00012664,6.1766e-05,3.1166e-05,0.00018407,-0.0073726,-9.4475e-05,1.9469e-05,0,0,0.0053144,0,0,0,0
1.9484e-06,1.077e-05,0.0002042,1.0171e-05,0.00010651,8.7528e-05,0.00055666,5.0988e-06,1.4527e-06,0,-3.9059e-06,0.00019334,0.00011761,5.458e-05,3.0863e-05,0.00016979,-0.0066319,-8.7736e-05,2.1344e-05,0,0,0.004783,0,0,0,0
1.7768e-06,9.846e-06,0.00018851,9.2184e-06,9.9567e-05,7.9723e-05,0.0005009,5.6204e-06,1.1943e-06,0,-3.9622e-06,0.00019613,0.00010926,4.8011e-05,3.0144e-05,0.00015632,-0.0059655,-8.0306e-05,2.2886e-05,0,0,0.0043047,0,0,0,0
1.5704e-06,8.9329e-06,0.00017301,8.3428e-06,9.236e-05,7.2311e-05,0.00045069,5.769e-06,9.4598e-07,0,-3.9731e-06,0.00019667,0.00010151,4.2051e-05,2.9144e-05,0.00014369,-0.0053658,-7.2681e-05,2.4108e-05,0,0,0.0038742,0,0,0,0
