piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.001205,-0.00099763,-0.012986,4.7905e-05,-0.0021742,-0.01086,-0.003256,-0.00042656,-0.0013101,0,-3.1554e-05,0.0015619,0.0062106,0.00066563,-0.0015415,0.0043323,-0.0043321,-0.00056383,-0.0016916,0,0,0,0,0.01,0,0
-0.00081366,-0.00061528,-0.0082189,7.6527e-05,-0.00081663,-0.0074788,0.00059019,-0.00017524,-0.00090027,0,-5.6418e-05,0.0027927,0.0057333,0.0010762,-0.00083634,0.0049062,-0.0035468,-0.00079547,-0.0028541,0,0,0,0,0.009,0,0
-0.00051954,-0.00037393,-0.0047186,8.3732e-05,0.00010362,-0.004906,0.00080702,-1.9934e-05,-0.00058735,0,-7.5819e-05,0.0037531,0.0053065,0.0013256,-0.00031681,0.0052187,-0.0024731,-0.00082182,-0.0036125,0,0,0,0,0.0081,0,0
-0.0003003,-0.0002019,-0.0021622,8.5077e-05,0.00071408,-0.0029614,0.00068058,7.0353e-05,-0.0003506,0,-9.0743e-05,0.0044918,0.0049209,0.0014603,6.3104e-05,0.0053434,-0.0015676,-0.00072882,-0.0040652,0,0,0,0,0.00729,0,0
-0.00013882,-7.8441e-05,-0.00032018,8.3416e-05,0.0011031,-0.0015067,0.00054399,0.00011754,-0.00017362,0,-0.00010199,0.0050483,0.0045695,0.0015127,0.0003369,0.0053322,-0.00084378,-0.00057346,-0.0042893,0,0,0,0,0.006561,0,0
-2.1799e-05,8.7811e-06,0.00098132,7.9934e-05,0.0013348,-0.00043346,0.00042783,0.00013684,-4.3334e-05,0,-0.00011019,0.0054545,0.0042472,0.0015068,0.00053003,0.0052243,-0.00027455,-0.00039259,-0.0043453,0,0,0,0,0.0059049,0,0
6.1173e-05,6.8839e-05,0.0018753,7.5374e-05,0.0014558,0.00034414,0.00033198,0.00013872,5.0641e-05,0,-0.0001159,0.0057369,0.00395,0.0014609,0.00066194,0.0050495,0.00016715,-0.00020923,-0.0042799,0,0,0,0,0.0053144,0,0
0.00011819,0.00010862,0.0024635,7.0245e-05,0.0014997,0.00089354,0.00025358,0.00013027,0.00011654,0,-0.00011954,0.0059171,0.0036748,0.0013884,0.00074755,0.00483,0.00050454,-3.7028e-05,-0.0041294,0,0,0,0,0.004783,0,0
0.00015556,0.00013336,0.002824,6.4893e-05,0.0014913,0.0012679,0.00018982,0.00011624,0.00016088,0,-0.00012148,0.0060133,0.0034193,0.0012994,0.00079829,0.0045827,0.0007571,0.00011662,-0.0039217,0,0,0,0,0.0043047,0,0
0.00017817,0.00014707,0.0030163,5.9551e-05,0.001448,0.0015088,0.00013828,9.9717e-05,0.0001888,0,-0.00012203,0.0060405,0.0031816,0.0012013,0.00082294,0.0043201,0.00094108,0.00024843,-0.0036779,0,0,0,0,0.0038742,0,0
0.00018983,0.00015277,0.0030859,5.4369e-05,0.0013826,0.001649,9.6862e-05,8.2664e-05,0.00020436,0,-0.00012144,0.0060114,0.00296,0.0010994,0.00082824,0.0040512,0.00107,0.0003577,-0.003414,0,0,0,0,0.0034868,0,0
0.00019347,0.00015276,0.0030675,4.944e-05,0.0013041,0.001714,6.3807e-05,6.6273e-05,0.00021071,0,-0.00011993,0.0059366,0.0027534,0.00099747,0.00081935,0.003783,0.0011549,0.0004453,-0.003142,0,0,0,0,0.0031381,0,0
0.00019135,0.00014877,0.0029872,4.4818e-05,0.0012187,0.0017237,3.7626e-05,5.1214e-05,0.00021034,0,-0.00011768,0.0058251,0.0025605,0.00089821,0.00080026,0.0035202,0.0012049,0.000513,-0.0028704,0,0,0,0,0.0028243,0,0
