piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0011733,-0.0013193,-9.3024e-05,4.3217e-05,-0.0039242,0.0037879,-0.00047759,-0.0038386,-0.00081249,0.00059118,-0.0018247,0.0013363,0.0055321,0.0012747,-0.0008607,0.0043372,-0.00063544,-0.005074,-0.0010491,0,0,0,0.01,0,0,0
-0.0011042,-0.0014306,0.00013526,5.6607e-05,-0.0024099,0.0024886,-0.0020035,-0.0028788,-0.00086386,-0.0011885,-0.0016048,0.0023573,0.0028733,0.0010418,-0.00059641,0.003968,-0.0033011,-0.0088792,-0.0021645,0,0,0,0.009,0,0,0
-0.0010312,-0.0012497,0.00029098,6.9388e-05,-0.0013103,0.0015319,-0.0017877,-0.0021517,-0.00087943,-0.0027301,-0.0014155,0.0031265,0.0005691,0.00084706,-0.00039172,0.0036349,-0.0056796,-0.011723,-0.0033001,0,0,0,0.0081,0,0,0
-0.00095723,-0.001094,0.00039035,7.7032e-05,-0.00052167,0.00083499,-0.0014709,-0.0016013,-0.00086995,-0.0040689,-0.0012532,0.0036944,-0.0014355,0.00068368,-0.00023353,0.0033328,-0.0076367,-0.01384,-0.0044234,0,0,0,0.00729,0,0,0
-0.00088424,-0.00096113,0.00044846,8.0508e-05,3.4557e-05,0.00033339,-0.0012057,-0.0011854,-0.00084343,-0.0052357,-0.0011133,0.004101,-0.0031871,0.00054647,-0.00011172,0.0030581,-0.0092409,-0.015407,-0.0055124,0,0,0,0.006561,0,0,0
-0.00081364,-0.00084737,0.00047688,8.0992e-05,0.00041776,-2.1873e-05,-0.00099391,-0.00087155,-0.00080578,-0.0062558,-0.00099194,0.0043787,-0.004724,0.00043122,-1.8406e-05,0.0028078,-0.010563,-0.016559,-0.0065528,0,0,0,0.0059049,0,0,0
-0.00074631,-0.0007494,0.00048432,7.9404e-05,0.00067288,-0.00026797,-0.00082502,-0.00063535,-0.00076133,-0.0071503,-0.00088617,0.0045533,-0.0060773,0.00033444,5.2538e-05,0.0025793,-0.011661,-0.017399,-0.0075359,0,0,0,0.0053144,0,0,0
-0.00068279,-0.00066458,0.00047722,7.6429e-05,0.00083381,-0.00043302,-0.00068972,-0.00045806,-0.00071322,-0.0079365,-0.00079351,0.0046457,-0.0072729,0.00025326,0.00010591,0.0023702,-0.012579,-0.018004,-0.0084568,0,0,0,0.004783,0,0,0
-0.00062336,-0.00059078,0.00046037,7.2573e-05,0.0009261,-0.00053831,-0.00058068,-0.00032543,-0.0006637,-0.0086292,-0.00071197,0.0046728,-0.0083322,0.00018528,0.00014545,0.0021788,-0.013351,-0.018434,-0.0093138,0,0,0,0.0043047,0,0,0
-0.0005681,-0.00052628,0.00043727,6.8203e-05,0.00096893,-0.00059986,-0.00049225,-0.00022663,-0.00061435,-0.0092406,-0.00063992,0.0046483,-0.009273,0.0001285,0.00017411,0.0020034,-0.014006,-0.018734,-0.010107,0,0,0,0.0038742,0,0,0
-0.000517,-0.00046969,0.00041048,6.3583e-05,0.00097665,-0.00062975,-0.00042005,-0.0001534,-0.00056625,-0.0097811,-0.00057602,0.0045833,-0.010111,8.1214e-05,0.00019421,0.0018424,-0.014565,-0.018937,-0.010838,0,0,0,0.0034868,0,0,0
-0.00046994,-0.00041984,0.00038184,5.8902e-05,0.00095997,-0.00063703,-0.0003607,-9.9471e-05,-0.00052012,-0.01026,-0.00051918,0.004487,-0.010858,4.2012e-05,0.00020758,0.0016946,-0.015045,-0.019068,-0.01151,0,0,0,0.0031381,0,0,0
-0.00042674,-0.00037581,0.00035264,5.4289e-05,0.00092683,-0.00062847,-0.00031155,-6.0077e-05,-0.0004764,-0.010684,-0.00046848,0.0043666,-0.011525,9.6887e-06,0.00021566,0.0015588,-0.01546,-0.019148,-0.012125,0,0,0,0.0028243,0,0,0
-0.0003872,-0.00033679,0.0003238,4.9833e-05,0.00088307,-0.00060911,-0.00027057,-3.16e-05,-0.00043537,-0.01106,-0.00042314,0.0042283,-0.012122,-1.6781e-05,0.00021961,0.001434,-0.01582,-0.019189,-0.012687,0,0,0,0.0025419,0,0,0
-0.00035109,-0.00030214,0.00029591,4.559e-05,0.00083298,-0.00058266,-0.00023616,-1.1297e-05,-0.00039711,-0.011395,-0.00038251,0.0040771,-0.012657,-3.8267e-05,0.00022032,0.0013193,-0.016134,-0.019204,-0.0132,0,0,0,0.0022877,0,0,0
-0.00031817,-0.00027129,0.00026938,4.1594e-05,0.00077965,-0.00055187,-0.00020706,2.9115e-06,-0.00036166,-0.011692,-0.00034602,0.0039168,-0.013137,-5.5516e-05,0.00021854,0.0012138,-0.016409,-0.019201,-0.013667,0,0,0,0.0020589,0,0,0
-0.0002882,-0.00024377,0.00024444,3.7862e-05,0.0007253,-0.00051873,-0.00018229,1.2597e-05,-0.00032895,-0.011956,-0.00031322,0.0037508,-0.013567,-6.9163e-05,0.00021484,0.0011167,-0.016652,-0.019184,-0.014092,0,0,0,0.001853,0,0,0
-0.00026096,-0.0002192,0.0002212,3.4401e-05,0.00067146,-0.00048466,-0.00016107,1.8947e-05,-0.00029888,-0.012191,-0.00028368,0.0035818,-0.013954,-7.9756e-05,0.00020969,0.0010274,-0.016866,-0.019159,-0.014477,0,0,0,0.0016677,0,0,0
-0.00023623,-0.00019721,0.00019972,3.1207e-05,0.0006192,-0.00045069,-0.00014278,2.2855e-05,-0.00027132,-0.0124,-0.00025705,0.0034119,-0.014302,-8.7763e-05,0.00020345,0.00094521,-0.017056,-0.019129,-0.014828,0,0,0,0.0015009,0,0,0
-0.00021378,-0.00017751,0.00017997,2.8273e-05,0.00056921,-0.00041751,-0.00012693,2.4994e-05,-0.00024612,-0.012587,-0.00023301,0.0032428,-0.014614,-9.3587e-05,0.00019643,0.00086958,-0.017225,-0.019096,-0.015146,0,0,0,0.0013509,0,0,0
-0.00019343,-0.00015985,0.0001619,2.5587e-05,0.00052191,-0.0003856,-0.00011312,2.5867e-05,-0.00022313,-0.012752,-0.0002113,0.0030759,-0.014896,-9.7575e-05,0.00018887,0.00079999,-0.017375,-0.019061,-0.015434,0,0,0,0.0012158,0,0,0
-0.00017499,-0.000144,0.00014544,2.3135e-05,0.00047754,-0.00035524,-0.00010103,2.585e-05,-0.00020219,-0.0129,-0.00019168,0.0029124,-0.015149,-0.00010002,0.00018095,0.00073593,-0.01751,-0.019027,-0.015695,0,0,0,0.0010942,0,0,0
-0.00015828,-0.00012976,0.00013048,2.0901e-05,0.00043619,-0.00032661,-9.0409e-05,2.5223e-05,-0.00018314,-0.013032,-0.00017392,0.0027531,-0.015378,-0.00010119,0.00017283,0.00067698,-0.01763,-0.018994,-0.015931,0,0,0,0.00098477,0,0,0
