piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00051745,-0.00077431,-0.00041672,-0.00017582,-0.0024643,0.0022234,-1.3554e-05,-0.0031085,-0.00031641,0.00055503,-0.00099448,0.00069007,0.0034766,0.00077064,-0.00039159,0.0026702,-1.9249e-05,-0.0043613,-0.00044116,0,0,0,0.01,0,0,0
-0.0004742,-0.00079374,-0.00021078,-9.7268e-05,-0.0015342,0.0014207,-0.00094678,-0.0021281,-0.00034566,-0.0004157,-0.00082493,0.0012143,0.001907,0.00066803,-0.0002304,0.002478,-0.0013638,-0.0073472,-0.00092311,0,0,0,0.009,0,0,0
-0.00043313,-0.00063427,-6.6027e-05,-3.6556e-05,-0.00087644,0.00084697,-0.00083372,-0.0014227,-0.0003562,-0.0012081,-0.00068961,0.0016082,0.00061533,0.00057636,-0.00011167,0.0022942,-0.0025478,-0.0093432,-0.0014198,0,0,0,0.0081,0,0,0
-0.00039461,-0.00050975,3.1328e-05,5.3473e-06,-0.00041622,0.0004422,-0.00066081,-0.00091697,-0.00035398,-0.0018586,-0.00058207,0.001899,-0.00045598,0.00049474,-2.435e-05,0.0021199,-0.0034863,-0.01063,-0.0019133,0,0,0,0.00729,0,0,0
-0.00035878,-0.00041344,9.4397e-05,3.3088e-05,-9.9204e-05,0.00016051,-0.00052053,-0.00055699,-0.00034334,-0.0023969,-0.00049592,0.0021079,-0.0013527,0.00042238,3.9415e-05,0.0019558,-0.0042255,-0.011411,-0.002392,0,0,0,0.006561,0,0,0
-0.00032566,-0.00033858,0.00013307,5.0634e-05,0.00011437,-3.1937e-05,-0.00041289,-0.00030324,-0.00032738,-0.0028457,-0.00042622,0.0022515,-0.00211,0.00035848,8.545e-05,0.0018023,-0.0048119,-0.011837,-0.0028485,0,0,0,0.0059049,0,0,0
-0.00029521,-0.00027995,0.00015459,6.0946e-05,0.00025363,-0.00015998,-0.00033052,-0.00012669,-0.00030828,-0.0032226,-0.00036921,0.0023433,-0.0027549,0.00030226,0.00011812,0.0016592,-0.0052813,-0.012014,-0.0032783,0,0,0,0.0053144,0,0,0
-0.00026732,-0.00023364,0.0001642,6.6183e-05,0.00033983,-0.00024182,-0.00026716,-6.0406e-06,-0.0002876,-0.0035413,-0.0003221,0.0023937,-0.0033082,0.00025298,0.00014071,0.0015263,-0.0056607,-0.012023,-0.0036793,0,0,0,0.004783,0,0,0
-0.00024185,-0.00019672,0.0001657,6.7915e-05,0.00038852,-0.00029074,-0.00021811,7.432e-05,-0.0002664,-0.0038123,-0.00028275,0.0024111,-0.0037862,0.00020991,0.00015569,0.0014032,-0.0059704,-0.011919,-0.0040508,0,0,0,0.0043047,0,0,0
-0.00021865,-0.00016701,0.00016182,6.7273e-05,0.00041099,-0.00031644,-0.00017984,0.00012581,-0.00024541,-0.004044,-0.00024956,0.0024025,-0.0042017,0.00017241,0.00016492,0.0012894,-0.0062258,-0.011742,-0.0043929,0,0,0,0.0038742,0,0,0
