piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-6.5771e-05,-0.00034104,6.4962e-05,-5.759e-05,7.9459e-05,4.3093e-05,-0.0097097,-0.00035338,-4.0972e-05,-0.00012922,-0.000106,0.00011082,0.00029283,0.0001228,-6.3559e-05,0.00045015,-0.013789,-0.0004958,-5.7127e-05,0,0,0.01,0,0,0,0
-5.2431e-05,-8.9983e-05,0.00017067,3.022e-05,0.0001557,-1.5249e-05,-0.00015609,-0.00024559,-3.7407e-05,-0.00023195,-6.3532e-05,0.00020048,0.00012032,0.00011541,-3.8695e-05,0.00043507,-0.014011,-0.00084038,-0.00010928,0,0,0.009,0,0,0,0
-4.1502e-05,-4.1422e-05,0.00020982,4.1732e-05,0.00020693,-3.8839e-05,0.00079532,-0.00015596,-3.283e-05,-0.00029084,-4.5043e-05,0.00026957,5.9808e-06,0.00010528,-1.6829e-05,0.00041343,-0.012881,-0.0010592,-0.00015506,0,0,0.0081,0,0,0,0
-3.2274e-05,-2.1897e-05,0.00023087,4.3348e-05,0.00023626,-4.8734e-05,0.00082912,-9.0617e-05,-2.7965e-05,-0.00033004,-3.231e-05,0.00032171,-7.8346e-05,9.5251e-05,-5.6591e-08,0.00039056,-0.011704,-0.0011863,-0.00019405,0,0,0.00729,0,0,0,0
-2.4472e-05,-9.1489e-06,0.00024195,4.2751e-05,0.00024986,-5.066e-05,0.00076853,-4.42e-05,-2.3144e-05,-0.00035559,-2.2636e-05,0.00036011,-0.00014099,8.5742e-05,1.2514e-05,0.00036755,-0.010613,-0.0012483,-0.00022632,0,0,0.006561,0,0,0,0
-1.7896e-05,9.871e-08,0.00024613,4.1174e-05,0.00025263,-4.7669e-05,0.00070203,-1.17e-05,-1.8561e-05,-0.0003708,-1.5169e-05,0.0003874,-0.00018692,7.6869e-05,2.1822e-05,0.00034487,-0.0096156,-0.0012648,-0.00025219,0,0,0.0059049,0,0,0,0
-1.2374e-05,6.8674e-06,0.00024536,3.9041e-05,0.00024811,-4.1786e-05,0.00063922,1.0668e-05,-1.4329e-05,-0.00037807,-9.3924e-06,0.00040568,-0.00021983,6.8674e-05,2.8612e-05,0.00032282,-0.0087078,-0.0012498,-0.00027217,0,0,0.0053144,0,0,0,0
-7.7605e-06,1.1771e-05,0.00024108,3.6601e-05,0.00023887,-3.4392e-05,0.0005811,2.5689e-05,-1.0508e-05,-0.00037925,-4.927e-06,0.00041666,-0.00024254,6.1163e-05,3.3453e-05,0.00030159,-0.0078826,-0.0012137,-0.00028683,0,0,0.004783,0,0,0,0
-3.9291e-06,1.5258e-05,0.00023433,3.4022e-05,0.00022672,-2.6416e-05,0.00052764,3.5407e-05,-7.1193e-06,-0.0003758,-1.4846e-06,0.00042172,-0.00025727,5.4321e-05,3.6784e-05,0.0002813,-0.0071332,-0.0011641,-0.00029675,0,0,0.0043047,0,0,0,0
-7.6952e-07,1.7663e-05,0.0002259,3.1421e-05,0.00021294,-1.8468e-05,0.00047866,4.1319e-05,-4.16e-06,-0.00036883,1.156e-06,0.00042203,-0.00026576,4.8119e-05,3.8941e-05,0.00026202,-0.0064534,-0.0011061,-0.00030255,0,0,0.0038742,0,0,0,0
1.8136e-06,1.9243e-05,0.00021637,2.8872e-05,0.00019843,-1.0931e-05,0.00043391,4.4517e-05,-1.6125e-06,-0.00035925,3.1654e-06,0.00041851,-0.00026936,4.252e-05,4.0185e-05,0.00024378,-0.0058372,-0.0010436,-0.0003048,0,0,0.0034868,0,0,0,0
3.9031e-06,2.0193e-05,0.00020619,2.6426e-05,0.0001838,-4.0314e-06,0.00039311,4.5801e-05,5.5053e-07,-0.00034774,4.676e-06,0.00041195,-0.00026916,3.7483e-05,4.0722e-05,0.0002266,-0.005279,-0.00097938,-0.00030403,0,0,0.0031381,0,0,0,0
5.5709e-06,2.0662e-05,0.00019568,2.4111e-05,0.00016946,2.1128e-06,0.00035597,4.5752e-05,2.3615e-06,-0.00033487,5.7912e-06,0.00040298,-0.00026602,3.2965e-05,4.071e-05,0.00021044,-0.0047734,-0.00091519,-0.00030074,0,0,0.0028243,0,0,0,0
6.8793e-06,2.0767e-05,0.00018506,2.1945e-05,0.00015566,7.4579e-06,0.00032222,4.4795e-05,3.8547e-06,-0.00032108,6.5925e-06,0.00039216,-0.00026062,2.8922e-05,4.0275e-05,0.00019529,-0.0043158,-0.00085234,-0.00029537,0,0,0.0025419,0,0,0,0
7.8824e-06,2.0596e-05,0.00017453,1.9934e-05,0.00014258,1.2009e-05,0.00029157,4.3235e-05,5.065e-06,-0.00030671,7.1439e-06,0.00037991,-0.00025352,2.5312e-05,3.9517e-05,0.00018111,-0.0039018,-0.00079168,-0.0002883,0,0,0.0022877,0,0,0,0
8.6271e-06,2.0218e-05,0.00016419,1.8079e-05,0.00013031,1.5801e-05,0.00026378,4.1294e-05,6.0256e-06,-0.00029204,7.4966e-06,0.00036662,-0.00024516,2.2096e-05,3.8514e-05,0.00016787,-0.0035272,-0.00073374,-0.0002799,0,0,0.0020589,0,0,0,0
9.1542e-06,1.9687e-05,0.00015414,1.6375e-05,0.00011887,1.8889e-05,0.00023858,3.913e-05,6.7681e-06,-0.00027729,7.6914e-06,0.00035259,-0.0002359,1.9237e-05,3.733e-05,0.00015551,-0.0031883,-0.00067884,-0.00027047,0,0,0.001853,0,0,0,0
9.4986e-06,1.9045e-05,0.00014444,1.4817e-05,0.00010829,2.1335e-05,0.00021576,3.6856e-05,7.3218e-06,-0.00026262,7.7611e-06,0.00033808,-0.00022602,1.6698e-05,3.6016e-05,0.00014399,-0.0028819,-0.00062713,-0.00026026,0,0,0.0016677,0,0,0,0
