piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0015511,-0.00064705,0.00065221,0.00049088,0.0027344,-0.002573,0.0014238,-0.00028464,-0.0016502,0.003986,-0.0020208,0.0012431,0.011507,0.0026859,0.00020091,0.0079487,0.0020221,-0.00039937,-0.0023009,0,0,0,0,0.01,0,0
-0.001394,-0.0013338,0.00047109,0.00038552,0.0021247,-0.0020391,-0.0011407,-0.00059088,-0.0014564,0.0020103,-0.0018742,0.0022806,0.008497,0.0023137,0.00023505,0.0072769,0.0004021,-0.0012284,-0.0043315,0,0,0,0,0.009,0,0
-0.0012534,-0.0012486,0.00034276,0.00031784,0.0016642,-0.0016393,-0.0013483,-0.00078153,-0.00129,0.00020043,-0.001726,0.0031352,0.0057171,0.0019884,0.00026834,0.0066654,-0.0015127,-0.0023249,-0.0061302,0,0,0,0,0.0081,0,0
-0.0011275,-0.0011552,0.00024678,0.00026585,0.0013162,-0.0013352,-0.0012936,-0.00088768,-0.0011461,-0.0014456,-0.0015837,0.0038277,0.0031669,0.0017038,0.00029956,0.0061076,-0.0033498,-0.0035703,-0.0077282,0,0,0,0,0.00729,0,0
-0.0010146,-0.0010623,0.00017432,0.00022444,0.0010519,-0.001102,-0.0012066,-0.00093465,-0.0010208,-0.002937,-0.0014492,0.0043777,0.00083656,0.0014551,0.00032736,0.0055981,-0.0050634,-0.0048817,-0.0091514,0,0,0,0,0.006561,0,0
-0.00091328,-0.00097257,0.0001195,0.00019103,0.00085016,-0.0009217,-0.0011155,-0.00094108,-0.00091107,-0.0042841,-0.0013234,0.0048032,-0.0012868,0.0012379,0.00035096,0.0051324,-0.0066475,-0.0062021,-0.010422,0,0,-1.1102e-16,0,0.0059049,0,0
-0.00082227,-0.00088738,7.7977e-05,0.0001638,0.00069508,-0.00078089,-0.0010256,-0.00092043,-0.0008146,-0.0054983,-0.0012065,0.0051206,-0.0032171,0.0010485,0.00037004,0.0047064,-0.008104,-0.0074935,-0.011558,0,0,-1.1102e-16,0,0.0053144,0,0
-0.00074049,-0.00080743,4.6541e-05,0.00014138,0.00057496,-0.00066979,-0.00093911,-0.00088236,-0.00072942,-0.0065903,-0.0010984,0.0053449,-0.0049687,0.00088353,0.00038459,0.0043164,-0.0094377,-0.0087315,-0.012575,0,0,-1.1102e-16,0,0.004783,0,0
-0.00066694,-0.00073307,2.2768e-05,0.00012275,0.00048112,-0.0005811,-0.00085711,-0.00083373,-0.00065395,-0.0075708,-0.00099902,0.0054895,-0.0065557,0.00074006,0.00039482,0.0039593,-0.010655,-0.0099012,-0.013486,0,0,-1.1102e-16,0,0.0043047,0,0
-0.00060079,-0.00066438,4.8396e-06,0.00010712,0.00040712,-0.0005094,-0.00078025,-0.00077937,-0.00058687,-0.0084501,-0.00090784,0.0055664,-0.0079918,0.0006155,0.00040104,0.0036322,-0.011763,-0.010995,-0.014305,0,0,-1.1102e-16,0,0.0038742,0,0
