piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00026467,-0.0010469,-0.0014526,-0.00014986,-0.0019853,0.00068252,-0.00068965,-0.0051576,2.2976e-05,0,-1.3744e-05,0.00068034,0.002591,0.00060688,-0.00049285,0.0022974,-0.00097941,-0.0072364,3.2035e-05,0,0,0,0.01,0,0,0
-5.5903e-05,-0.00038895,0.00074153,1.0686e-05,-0.00041908,0.0011499,-5.002e-05,-0.0021239,6.5215e-05,0,-2.3236e-05,0.0011502,0.0022796,0.00083236,-4.2466e-05,0.0026756,-0.0010504,-0.010216,0.00012296,0,0,0,0.009,0,0,0
3.3991e-05,-7.5314e-05,0.001679,8.0296e-05,0.00032582,0.0012728,8.6122e-05,-0.00061441,7.1842e-05,0,-2.9987e-05,0.0014844,0.0020592,0.00087602,0.00017726,0.0027283,-0.00092814,-0.011078,0.00022313,0,0,0,0.0081,0,0,0
6.6946e-05,6.7733e-05,0.0020037,0.00010757,0.00065505,0.0012411,0.00010333,0.00011422,6.4087e-05,0,-3.4857e-05,0.0017254,0.0018889,0.00083676,0.00027981,0.0026301,-0.0007814,-0.010918,0.00031249,0,0,0,0.00729,0,0,0
7.3578e-05,0.0001266,0.0020373,0.00011471,0.00077621,0.0011464,9.5378e-05,0.00044554,5.1737e-05,0,-3.836e-05,0.0018988,0.0017475,0.00076336,0.00032302,0.0024678,-0.00064595,-0.010293,0.00038462,0,0,0,0.006561,0,0,0
6.8853e-05,0.0001446,0.0019397,0.0001124,0.00079527,0.001032,8.3846e-05,0.00057671,3.9069e-05,0,-4.0822e-05,0.0020207,0.0016241,0.00067954,0.00033633,0.0022838,-0.00052687,-0.0094838,0.0004391,0,0,0,0.0059049,0,0,0
5.9933e-05,0.00014341,0.0017897,0.00010585,0.00076616,0.00091764,7.3046e-05,0.00060878,2.7753e-05,0,-4.2461e-05,0.0021018,0.0015128,0.0005964,0.0003347,0.0020986,-0.00042313,-0.0086297,0.00047779,0,0,0,0.0053144,0,0,0
5.0121e-05,0.00013382,0.0016251,9.7668e-05,0.00071614,0.0008113,6.3498e-05,0.00059335,1.8268e-05,0,-4.344e-05,0.0021503,0.0014105,0.00051882,0.00032574,0.0019214,-0.00033296,-0.0077972,0.00050326,0,0,0,0.004783,0,0,0
4.0834e-05,0.00012113,0.0014636,8.9124e-05,0.00065883,0.0007157,5.5057e-05,0.00055666,1.0585e-05,0,-4.3879e-05,0.002172,0.0013155,0.00044861,0.00031329,0.001756,-0.00025477,-0.0070162,0.00051802,0,0,0,0.0043047,0,0,0
3.2597e-05,0.00010786,0.0013127,8.0823e-05,0.00060086,0.00063105,4.7545e-05,0.00051188,4.486e-06,0,-4.3878e-05,0.002172,0.0012268,0.00038608,0.00029932,0.0016035,-0.00018725,-0.006298,0.00052428,0,0,0,0.0038742,0,0,0
