piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.0002711,-0.00054706,-0.00083219,-0.00018757,-0.0025734,0.0019288,5.9619e-05,-0.0028566,-7.0447e-05,0.00066434,-0.00062975,0.0006989,0.0036324,0.00070227,-0.00045124,0.002548,8.4668e-05,-0.0040079,-9.8223e-05,0,0,0,0.01,0,0,0
-0.00021635,-0.00051765,-0.00033214,-0.00010081,-0.0015752,0.0013438,-0.00056942,-0.0018475,-8.9618e-05,5.487e-05,-0.00047893,0.0012276,0.002547,0.00064904,-0.00024961,0.0024414,-0.00072399,-0.0066001,-0.00022318,0,0,0,0.009,0,0,0
-0.00017012,-0.00035458,2.8796e-05,-3.6338e-05,-0.00087153,0.00093667,-0.00045195,-0.001129,-9.5605e-05,-0.00039472,-0.00036283,0.0016231,0.0017165,0.00059397,-0.00010136,0.0023209,-0.0013658,-0.0081841,-0.00035648,0,0,0,0.0081,0,0,0
-0.00013119,-0.00023223,0.00028382,7.7539e-06,-0.00038117,0.00065723,-0.00030448,-0.00062101,-9.3111e-05,-0.00072146,-0.00027404,0.0019137,0.001082,0.00053917,7.1811e-06,0.002193,-0.0017982,-0.0090554,-0.0004863,0,0,0,0.00729,0,0,0
-9.8466e-05,-0.00014163,0.00046021,3.6782e-05,-4.4952e-05,0.00046838,-0.00019059,-0.00026588,-8.5444e-05,-0.00095449,-0.000206,0.0021213,0.00059787,0.00048618,8.5939e-05,0.0020623,-0.0020689,-0.0094284,-0.00060543,0,0,0,0.006561,0,0,0
-7.1057e-05,-7.4883e-05,0.00057846,5.5032e-05,0.00018026,0.00034317,-0.00010743,-2.148e-05,-7.4897e-05,-0.001116,-0.00015369,0.0022631,0.00022951,0.00043596,0.00014231,0.0019323,-0.0022215,-0.0094586,-0.00070986,0,0,0,0.0059049,0,0,0
-4.8188e-05,-2.5985e-05,0.00065385,6.5666e-05,0.00032597,0.00026222,-4.7558e-05,0.00014299,-6.3031e-05,-0.0012229,-0.00011336,0.0023527,-4.937e-05,0.00038906,0.00018183,0.0018051,-0.002289,-0.009258,-0.00079774,0,0,0,0.0053144,0,0,0
-2.9197e-05,9.5524e-06,0.00069772,7.0979e-05,0.00041509,0.00021165,-4.925e-06,0.00025004,-5.0883e-05,-0.0012881,-8.2175e-05,0.0024008,-0.00025882,0.00034574,0.00020865,0.0016824,-0.002296,-0.0089071,-0.00086869,0,0,0,0.004783,0,0,0
-1.3522e-05,3.5075e-05,0.00071852,7.263e-05,0.00046432,0.00018157,2.5004e-05,0.00031608,-3.9122e-05,-0.0013214,-5.8022e-05,0.0024161,-0.00041423,0.00030608,0.0002259,0.0015651,-0.0022605,-0.0084637,-0.00092324,0,0,0,0.0043047,0,0,0
-6.7815e-07,5.3084e-05,0.00072255,7.1816e-05,0.00048575,0.00016498,4.5583e-05,0.00035308,-2.8156e-05,-0.0013305,-3.9293e-05,0.0024053,-0.00052744,0.00027002,0.00023593,0.0014537,-0.0021958,-0.0079683,-0.00096249,0,0,0,0.0038742,0,0,0
